Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	gene_length	Entity	Symbol
gene-b0467	24.006138058479664	27.733032218977314	13.815739043435537	12.283701504666434	12.613342932007015	14.357696994162035	10.47000395347446	10.822480831224803	12.115577427060563	10.816380369202497	11.403945257645772	10.144089306961732	528.0	host	priC
gene-b0693	0.5472616844455089	0.6477582227692825	0.37312171274191075	0.5436957230109921	0.4258939120970992	0.4870156688463461	0.5801408424215044	0.5903562306165145	0.4290650269757894	0.18986718076017192	0.4047012585962995	0.5590104902903789	2199.0	host	speF
gene-b0116	660.8850820832353	572.8968595118973	445.4062384866657	286.3914156815897	565.5208900069204	477.81187335775763	465.7781191976989	383.1003812789703	411.6899167636076	329.8600933054455	247.20280418994093	254.34572410889692	1425.0	host	lpd
gene-b1715	121.79626040485203	143.391646741545	127.34760656416645	122.73281398985478	100.88046565828111	101.07818683890073	98.17343877970127	102.08016094321864	37.740559772790434	43.077246796754245	38.71125400666674	38.69905399726894	45.0	host	pheM
gene-b3091	2.848226506888429	3.0441240963343374	1.8954639426902886	1.4932037297152798	1.7920292535078015	2.070213760141336	1.254264328035471	1.3347613377188623	1.572523323866268	1.4029500352540931	1.2343284225916047	1.56372397301922	1488.0	host	uxaA
gene-b3266	1.651417594642247	2.0322647569025953	1.1726070831055109	1.2778278984450981	1.114330960720185	1.170370846765893	1.183133358927656	0.9862817482436583	2.564656396798319	0.8452168825227143	1.0427889784404556	1.5883060768578292	3105.0	host	acrF
gene-b1845	8.123897266219767	10.394605430043459	5.8720504770558275	5.1952353125254325	4.241167710762185	4.921842812388422	2.808361453077413	2.998684136308503	2.636895005959157	2.3513781002595113	3.1971512232580275	3.3301266604379904	2061.0	host	ptrB
gene-b1838	3.9620518227622115	4.813109797185126	7.278455647763489	7.665567031329825	4.118054884194072	6.685065267123065	2.5170832593140022	2.1954901930081436	1.780757006022075	1.7249055619353648	1.9885918154109625	2.1160412856800677	657.0	host	pphA
gene-b1176	91.84712028822399	120.0115061218914	53.65707850055209	52.43082087928671	48.72209526685954	57.38206453857272	35.504823309365506	40.07832405847884	33.619464165416765	33.78621594752062	35.285206460818095	34.12519811516635	696.0	host	minC
gene-b4434	36.48219489763951	47.84627894750162	56.973097003807624	83.81804762307151	37.903883844614334	38.99933375534253	87.15123906216208	62.49081156871819	16.341662381618256	16.313021998493934	18.669764568215253	12.029226952596456	1000.0	host	azuR
gene-b1480	237.34915122995963	331.12611772737995	206.5171647155982	381.89164572930196	110.46957682026797	139.07842305732112	114.61366646653683	122.0523663451527	68.37057929853339	60.07763182022247	130.34862230505695	141.99314934876628	138.0	host	sra
gene-b0537	16.002559618185416	19.787694816436666	13.381939906547279	18.54299535929196	11.297759886183155	15.093085499999498	15.638121157401145	14.54638480495963	6.744017553900696	7.212278929393133	8.166061818416646	7.241614539903051	1164.0	host	intD
gene-b0989	1.2282388692546171	1.87247743156574	1.8056660350340266	2.533338802607493	1.648839282925213	2.0902598440863667	2.93921382201787	1.9795091426017088	0.6201500432148662	0.9800890387127185	0.9778562325627698	0.6183420865938346	213.0	host	cspH
gene-b1009	0.7838648064456434	1.209245724933038	0.40013198653999965	0.7264954119249658	0.3410208587656391	0.4657011759119438	0.28019217340838853	0.3047499783898944	0.40049283154646526	0.26062292789738956	0.21275115172203263	0.8038704446604823	801.0	host	rutD
gene-b2632	1.5593942449408014	2.0772796506432427	1.0535141762276075	1.2613226214235156	1.0387941932935467	1.3509402727311193	0.7929561398761522	0.8989547184512512	0.7207398567720394	0.5522723948301826	0.7889521876358709	1.321133671125253	864.0	host	yfjP
gene-b3706	40.9096673661764	45.51883873710932	33.73645569573611	29.198844909674307	51.67745507713012	57.2124047256642	17.636257997857836	17.907516687204225	12.759903542229145	11.153474804603402	11.735447045977088	12.618557545882044	1365.0	host	mnmE
gene-b2938	213.5595208488711	223.58427788861428	137.31976029385527	101.66724518886467	147.67504282994463	166.42464910374443	81.2701415782398	84.2137194559717	111.32224295145542	98.03631152052264	94.01341030450634	87.36784808847732	1977.0	host	speA
gene-b1379	63.54829511297692	91.62760574509039	49.826137653265185	55.05317591743506	36.07047071180996	52.45642703223375	31.806675039845185	36.25110042746638	26.05258499681987	27.390360688279912	31.468561016057723	26.569706302433893	423.0	host	hslJ
gene-b0590	9.371279253178514	1.8708804358884983	7.717650202476281	1.4844164327131177	1.7084490613128906	0.2993312806174507	0.8697622878559217	0.45265916057451494	0.8824907011548012	0.4599522333063313	0.6029007762232329	0.9173612448869725	1005.0	host	fepD
gene-b1907	3.5723813943505895	4.148682979785373	3.2473681984848746	3.4569672769419664	2.6616026855287083	3.584121625888257	2.592471149011278	2.572510871811275	2.0863180732483158	1.7716460982671205	3.202677197333734	2.608056721673005	1212.0	host	tyrP
gene-b4144	256.0721910336226	297.679706643268	121.43002070573603	128.90771155714097	100.49587449931968	122.030767672738	85.15542546195424	84.06380239797114	93.55181130119662	86.94077971496164	101.14634486911405	79.86743945597878	354.0	host	yjeI
gene-b4154	20.23212912839003	24.433257544452907	12.402100876339293	13.025198564429127	12.036800204704457	15.951031353792148	5.955129178112616	6.832822559349724	7.1350312008260515	7.07238380245219	9.210984081188279	12.231483265159632	1809.0	host	frdA
gene-b1895	13.507621382750166	19.656336514378417	8.457167282503192	11.196989299773746	5.033208958445107	5.441549630021851	4.708404144757746	4.707253798435643	5.410359967427999	4.553350723809688	8.474339581879006	9.107933904863497	429.0	host	uspC
gene-b2896	65.46784108171799	65.77470355986335	45.62493207934507	40.143339261387595	45.59004694863749	46.65782317318539	35.060563766775594	33.885304916680106	32.236728139258496	27.118198916735	25.47851476541725	28.012816212185225	408.0	host	ygfX
gene-b1171	14.824843151903229	14.28736757117742	9.789992939039031	9.073507408340882	8.82934005240491	10.829805732739365	11.096414446417377	9.111898424114706	8.062755951459774	5.603054478458944	6.82802256935772	4.611957542837246	330.0	host	ymgD
gene-b1553	0.3151986495797994	0.543453540271554	0.5148686284635177	0.5098995180301403	0.4179119646146903	0.5315835031688221	0.2371950231453384	0.2673655341624375	0.18946064142967084	0.08982743771334296	0.1901089608761135	0.6758719058954027	498.0	host	rzpQ
gene-b3780	37.25842236253349	39.705998034502386	27.08855621673282	19.071490543447226	20.88804709630279	26.0812593739133	15.544480289332279	14.785461871626643	10.746818165948618	10.376700991963313	12.907407354118611	14.657214684536527	1266.0	host	rhlB
gene-b0650	1.205526373108616	1.2616050814883812	0.8439408577866995	0.8927818760482843	0.9963861562088128	1.0009595031922147	0.8412119366630187	0.8897784174011459	0.4968834919218369	0.5532639072086928	0.5552410368999308	0.8232226383258031	1671.0	host	hscC
gene-b0966	110.85724831958713	130.39269138592948	80.67068530293056	84.04442857795846	82.29908778631464	89.52942125667832	68.86800858802069	71.21465972282925	57.97567122329599	48.48534817254415	52.87468246193612	48.59624348475821	318.0	host	hspQ
gene-b1557	26.706518913355083	33.434310567496	83.5688991621674	102.96311263037785	60.58127295381495	78.66093464314807	59.11624739352555	61.89945347050043	11.095025673945335	10.424141452419699	15.165414273445078	8.536556028809327	216.0	host	cspB
gene-b4840	157.72761064027867	165.16153748028617	107.84376507561424	98.90571941182435	96.99700131410059	123.84484511261505	71.78342095158023	75.99424155435919	61.70581522851236	56.36492061636844	64.43530306859685	52.27299108841185	1000.0	host	stfZ
gene-b1227	1.7942613393115567	2.016878346010127	0.8319912527206931	1.123583893712433	1.7266606060131287	1.6683083232997382	0.7143138617376872	0.7200729577885117	0.9741294926605198	0.7917533448007927	0.7261152877356688	1.1007948355733896	678.0	host	narI
gene-b2075	3.0282990334028463	4.27371710202326	1.8965564291125885	2.158092972924395	2.27412757113455	2.647054661967461	1.4524264702571037	1.66985742678141	1.244725474414798	1.222320458874871	1.1519762970283611	1.4948052000494991	3123.0	host	mdtB
gene-b0589	15.636297157729818	3.0267138975276597	13.904719506641179	3.2604299997304893	4.925300827679477	0.7270765849438983	1.367991840436408	7.006027071171909	1.1211948774393934	0.7658399674533348	0.8962115484927116	1.296878602564041	993.0	host	fepG
gene-b2365	1.0069630998720869	1.3307364834357736	0.689877785582507	0.9805466815332967	0.5444099808097198	0.6025552101756664	0.5561851013573876	0.7961018595688721	0.4795138386677409	0.5237919798501507	0.5802159586201024	1.104666443189932	1338.0	host	dsdX
gene-b2704	0.8790822552124781	0.5360721679079335	0.48248173086661894	0.4550716128656091	0.48952994242164327	0.6792888900463759	0.34928880021240966	0.3877518969909544	0.35508591184077015	0.16033714688618203	0.3054008468267888	0.8261183253686445	372.0	host	srlB
gene-b0931	14.961848450211857	16.150534768663384	13.88591703234438	16.21802598369681	10.574683857740919	12.093133029354291	12.391635857546941	10.754406344626924	5.976372931601476	5.491047476777901	4.9422640781578755	8.67340854797442	1203.0	host	pncB
gene-b0063	0.6228925694076988	0.7369135167814779	0.3240857380928209	0.3110057318966905	0.30587912753985264	0.38200372954988937	0.4166600406574198	0.3391974266446444	0.499213753608339	0.25422062619167135	0.4341324207096856	0.9033392623078652	1701.0	host	araB
gene-b1127	47.131189108704284	58.880683971009574	27.500278997463617	25.230883689845925	20.640278543306405	26.49835650625895	10.974764347194093	11.520687169276474	11.718951323091403	11.107561662281375	19.53669378087066	15.445113597356727	1227.0	host	pepT
gene-b3056	27.607865576290376	32.31675183927031	18.552599133005383	17.651103957378712	16.53497021012572	18.258483344587933	12.746619328552711	11.865829144275247	10.432721325408169	10.855562472715308	11.874399027468703	13.535653004518142	1239.0	host	cca
gene-b2158	1.843762005446788	2.3875997943719884	1.9047197146701789	2.529223014076646	1.932544327796789	2.0284398039099125	2.238714398452317	1.912682104629666	0.9165564516249104	0.8804799894721197	0.9196928358726725	1.6306564169317408	1050.0	host	yeiH
gene-b4721	2.3618009923375247	2.769706200857657	0.8902936700514993	1.9103527081754217	0.4516496492580637	0.41781657919519155	2.2968384741240273	3.3903435095875762	2.6208722064437797	2.899430072858459	3.5502848443614194	1.0162566700963482	144.0	host	ytiD
gene-b0655	139.7293991506313	213.06758253500175	84.4668323158563	95.49144626273365	43.87351523565064	67.0095057072811	30.14803541707351	36.31421040872381	39.85801692175887	41.846937006290965	67.13644622443333	68.92031373754403	909.0	host	gltI
gene-b3459	15.328996825267586	16.952085720427892	11.418016318410478	10.387542850703854	12.736520109077397	12.252471184898992	6.029200994575571	6.53026391903516	6.8797895419149215	5.43643138660961	7.741593341176985	7.164609524179256	384.0	host	panZ
gene-b3564	9.214957083505647	11.59115926414892	4.969490770233853	5.010244628451828	4.058700683147102	4.788436440821758	2.0945543198491863	2.5470471952065608	3.021838634728581	2.541591722187562	4.112311608955633	4.63664486513237	1455.0	host	xylB
gene-b2982	4.746936645149802	6.127475841478014	3.2017900794512637	3.3865956266313755	3.2220437363584438	3.0174790013069246	2.6731226278140707	2.771089774308444	2.866128137688978	2.9184302699283045	1.5248250231983809	3.3564440480246365	981.0	host	insH9
gene-b2260	33.2613607416465	34.4445005029542	21.92486039840099	18.687384898897758	28.480307440294325	30.979065726805246	19.70460921037376	19.171942501119123	11.633889369488495	9.995885978110008	9.341752451830047	8.568932347502662	1356.0	host	menE
gene-b3125	5.926981160431899	6.341487127193705	2.9986297985192194	2.3671436947195836	2.851363751790569	3.0592671561410634	1.7351418981275943	1.5170350619171526	1.663143312021273	1.9713316330718045	2.3748798054937406	2.5630337713616376	885.0	host	garR
gene-b3497	16.416073094151105	19.143603928978592	11.798696669558993	10.383700776034102	12.143797421963429	15.03740179210232	5.91399957708429	4.53846780566305	4.2602225507133955	3.76249320780722	5.481803247956012	7.618281077503144	753.0	host	rsmJ
gene-b1651	58.60686263338908	72.61750711492344	40.785924131535744	47.50813793724941	37.74728362740335	40.759236172782686	31.76006478295031	31.655292875614478	19.887794978308683	19.991448527566096	19.816622595324528	22.45329442871697	408.0	host	gloA
gene-b2419	3.4184344209094504	3.912407844868645	2.5640457697483177	2.5957284797854343	2.2893217421592733	2.9521248219615455	2.3309629314538696	2.5446069104686386	1.660584630002779	1.3917264349720602	2.01971760034783	2.1463340872434875	375.0	host	yfeK
gene-b4837	25.036543934773043	44.72679842070708	16.512454757179167	21.12908875325345	26.613365252601554	15.522721550259757	11.020887238411117	10.674034220366993	13.265806760135836	12.600094688050616	108.72392307372411	12.497518026176854	1000.0	host	spfP
gene-b0318	2.7197586446415363	3.337750612631858	1.6289729725298718	1.7983213612374875	1.2020141160452231	1.211254399884674	1.1110590638619764	1.0619617833811668	0.7473378172829789	0.9350354407520914	1.4685446660944927	2.1492319280453467	606.0	host	yahD
gene-b0254	0.9803242115845998	1.1949834998906477	0.8890986449910275	0.9112885401931282	0.6692902184978555	1.0094897215454293	0.8588370133349669	0.7322645530164745	0.9076309117617385	0.4670222936147853	0.5930378860081715	1.1458464468200438	894.0	host	perR
gene-b0713	32.99550924805353	36.99616889168934	19.710011699425845	14.798185876327787	12.21113174157312	13.080899139015498	7.537380135492725	6.687594099060317	8.93449986457896	9.454001730276678	12.288332849055037	14.53454437558206	735.0	host	pxpA
gene-b2164	1.2338351614646506	1.6168480185890537	0.9325666069028654	1.0233654795317146	0.7590313529977244	1.077305481896091	0.8498066296861766	0.6563385734714994	0.814544455527851	0.5482992121335627	0.6811098022755722	1.0177189099094366	1251.0	host	psuT
gene-b2643	1.0829374082512933	1.1482255398513534	0.4748232906941329	0.71458140516969	0.6517924350077154	0.6029666711522764	0.6691070064675037	0.4592978729566056	0.6166758132808894	0.5197857833695836	0.45377642164677545	1.4984804233577529	459.0	host	lfgA
gene-b3202	74.95430481121637	88.14718288013454	47.59755815251062	41.709264986092016	46.043319557501555	50.77572794731589	26.936025620031923	29.155148750382626	27.897484908757225	27.223100767758922	30.977101794037715	31.809258986011557	1434.0	host	rpoN
gene-b2085	2.6326025574966887	2.9115509928153265	1.6932377724753043	2.5619243865806816	1.7997812438359069	2.0811995642930294	2.3030294134073803	1.988846449878132	1.0087885473859077	0.9847121002160804	1.2504147879511918	1.2425175890989315	318.0	host	yegR
gene-b1095	609.0655580239868	603.887701888861	444.67201173505543	320.68368939378183	495.99248090927864	526.967224556653	355.3870114393065	386.1686127679382	306.406549491894	277.67295538331445	202.50535088632415	184.11625190638307	1242.0	host	fabF
gene-b2625	0.7328927465584201	0.525318136576042	0.5000798487097783	0.5102611488939915	0.3874577416613858	0.4693769230107684	0.4942740546139244	0.5272410409494025	0.33457943060984424	0.24323486325499535	0.30886638835106445	0.5915911168901297	1410.0	host	yfjI
gene-b0250	5.925465211545031	8.978717903879216	4.410377873178196	4.996307082920333	3.5020218957856017	3.4453797915172717	3.3316777866414458	3.129547855003916	3.2256888694692676	3.2499106311160744	3.884072308361211	4.408990476418004	468.0	host	ykfB
gene-b0053	120.1863226869983	127.46735790320734	96.94364192381752	76.32367742958844	91.82068953307993	104.70775654057512	48.43323327853143	51.19354039397591	39.36806642965902	36.93659569339767	40.120701457958425	41.582664531942335	1287.0	host	surA
gene-b3364	18.07178924086143	15.148023326228028	5.64003299606229	5.755674149270423	4.886069708115662	3.5325649457234065	11.712377193647686	10.15694972969199	7.184116708018483	5.437219846564159	4.165026777367036	7.799898909571973	1182.0	host	tsgA
gene-b0369	15.522482829639854	15.456786780698378	11.360695102884854	9.701426676121146	9.805661308199685	10.552118406258868	7.329691130611181	6.941906151099595	6.406218094765966	6.285709503005679	5.806688101000011	9.005597568853794	975.0	host	hemB
gene-b0470	36.256409882372026	39.119949694101315	31.60597826426304	23.866174206101732	35.232038974918474	37.18308041433978	16.520117720718158	17.125924921948307	11.876946346716657	10.211036343545008	9.957458666311119	11.778477927948982	1932.0	host	dnaX
gene-b2392	19.985349726928366	18.313975695466954	13.689396906283392	12.800679647852293	8.629679690617996	8.19689358661288	6.435279017780911	6.098588413019957	4.629996033465815	4.236317062523047	8.52756069154123	8.350529384113722	1239.0	host	mntH
gene-b3733	538.1272722541345	480.774834698875	414.25364467496263	227.3442181235686	415.577897270653	440.573655542023	265.51726194025434	234.84549909025756	203.96937946648717	192.63951472170308	144.5974037228188	187.296104298757	864.0	host	atpG
gene-b1365	2.427865355759553	2.4819445176516663	1.8938974435640983	1.9237118180228021	1.970834833126096	2.2334195324252057	2.281923938577767	1.6391330190981255	1.0006966606421706	1.5250249084515268	1.0041209660820176	1.3303723681261288	264.0	host	ynaK
gene-b4168	48.86875339989491	53.58533629414406	34.46477106090271	29.932039835188124	32.85663214654507	35.34402688630909	20.121839099839804	19.78967923423964	17.44071322833497	15.976451421873138	20.12340385086819	18.118404632574897	462.0	host	tsaE
gene-b0489	6.839604683692378	8.254810637850271	4.608578997913643	4.610202613998001	5.072645472451351	4.233874669177941	3.9374373842126174	3.928205492392022	4.337286553408922	3.8171768466203795	4.145866397772813	4.9099145786615725	918.0	host	qmcA
gene-b2535	2.7672768247456783	2.957812710986163	1.7513973837078676	1.9079436883668777	1.9089866205642938	1.8881004009719946	1.4846075383096755	1.3945377178035334	1.2373954023865716	0.9661533464593595	1.285973589214441	1.519387021521098	1281.0	host	csiE
gene-b4239	0.4739399984623795	0.6365163318741199	0.24773389079693894	0.4664071829324608	0.3456101663887792	0.414183391550016	0.4279823243709367	0.4690198531050006	0.41022347579120033	0.26112879538166245	0.26298406254529033	0.6627760891932707	1656.0	host	treC
gene-b3720	0.5096393749699353	0.5461599293501449	0.2616373234437059	0.3991374860523501	0.2654593856863722	0.2753403505197255	0.4383047180941689	0.4048512742094795	0.5134770037114345	0.23976204154037614	0.29274663734169615	0.6063601949962628	1617.0	host	bglH
gene-b1743	6.244305757519153	8.411700313715848	4.827370122057019	5.311977900795474	4.737302987773468	5.942280237442724	4.229099412672812	4.680272184952546	3.533324011650133	3.0374981715660043	3.4285329635534154	4.245694532846966	486.0	host	spy
gene-b1988	6.7968571544193015	17.85956211309335	3.1422129531229386	7.710563871911655	1.1760602631660955	2.975509442425364	1.6470326313046244	1.9701461392612294	1.2127957661190825	1.234491235502761	2.5782751229930425	3.714318496195281	918.0	host	nac
gene-b0774	32.134013644583675	45.327484204069165	22.88758685166812	22.596157614411247	27.537604289274906	31.332745440371685	19.678030089937014	19.636754923607025	17.875567458275157	16.714588247255808	13.254396752282632	14.225702671264976	1290.0	host	bioA
gene-b2413	15.106370974611908	18.31931660409789	10.784470724466349	13.371311868973454	12.836807668991392	13.53330929273496	8.184909208127017	9.159023912085548	7.255895021934118	6.966459657621674	5.615848642699428	6.952155865981948	762.0	host	cysZ
gene-b4806	5.2686329829067855	4.550231615694722	5.8759382223398955	7.053609999416942	7.949033826941923	3.676785896917686	4.265557166230336	2.465704370609146	1.834610544510646	0.828408592245274	0.7889521876358712	4.065026680385393	72.0	host	C0293
gene-b3775	74.68084316196558	86.72800389433309	57.37279718834003	72.74973291951835	62.40837196045892	62.12843635487989	53.44861810909894	55.20292391432924	33.123363630374584	30.03421789757334	25.716484073577757	27.7113733701166	282.0	host	ppiC
gene-b4019	42.81422655816468	52.52259985916763	24.48510591198312	21.936267579619948	19.67015136951145	21.182075695745798	11.199893145809993	10.79749613432466	13.471453881981384	13.158744299948138	17.043423154400966	15.841687037176172	3684.0	host	metH
gene-b0952	39.358195914861994	41.46982597393562	28.709129496384097	26.31972029037758	29.935723135504684	38.21154859601301	28.462645772047594	26.89322772305348	16.02635472621154	13.510110339489415	16.584782157111505	10.275003609144356	564.0	host	pqiC
gene-b2417	629.0811902884611	691.1790186819271	470.87946430319107	404.8772139665324	372.3718520000601	466.43666564384426	257.87898726954876	287.1167698140785	217.7112291206852	202.9698510835303	252.46470004347873	207.37374931161344	510.0	host	crr
gene-T7p36	2.7538408331708784	1.2494915191839053	2.249162955919577	0.74248526309652	0.45640385609235906	3.4832708497114915	3914.3308437736855	4588.059407610968	15101.520829786037	14845.692379366435	7315.330778957193	8333.347484544585	114.0	phage	gene-T7p36
gene-b2830	68.95104018307933	67.73373517835917	41.76835387631441	40.60807112658679	43.23588506795837	46.38755458237597	39.44111006897724	38.782604337716734	27.434757198299636	25.722788830395626	26.637165385943305	27.642181426620674	531.0	host	rppH
gene-b3783	71.4042515397692	67.43386729843235	60.95713574032608	49.014192341186536	54.49733710704728	62.505360247600656	43.74305436841922	41.053977770642284	17.821931003817703	16.355152492613836	16.906118306482952	21.985987159912998	1260.0	host	rho
gene-b0932	60.347634293305	66.87634378636392	37.7639883079847	28.744877948255375	32.39183578660541	39.10187544188882	16.540853488902375	18.021439751203012	17.772582778575824	17.958680871154147	20.60877172570762	29.156182178764215	2613.0	host	pepN
gene-b2032	10.380429521282187	10.8454523927877	12.946254333403035	13.974846620828737	9.648108325169577	12.323460798053134	14.15577354485019	12.771423174307964	4.822966977219868	3.5845883857476464	2.842766059470806	3.531015132559966	1119.0	host	wbbK
gene-b2287	151.484090657856	168.73902392917418	110.16115196271618	93.9630218926854	94.46630491993093	121.60163970060958	64.92317569262796	67.7287709582933	59.371649838643165	55.57459632863544	52.06370454516535	59.57379372141272	663.0	host	nuoB
gene-b2599	6.906542675267275	7.079160477939615	6.294169202224553	5.695744508573111	5.2097261867906886	5.472425520993764	3.6627324504303416	3.4691887074849608	1.8366422283916102	2.0292799623992757	2.2017270352628957	3.844443837263705	1161.0	host	pheA
gene-b4082	0.8619094855757692	1.0489917172683485	0.3726810711843485	0.6048880668104644	0.2898960539423851	0.44307990723955193	0.5608559064721461	0.4838228052794109	0.7131210422184238	0.3901226509992278	0.3302590552894344	1.1627867015986124	1032.0	host	mdtN
gene-b2718	4.8376474003634415	5.129299491890719	2.339457819113429	3.1406584668936746	2.2786878654538225	2.371490306439277	2.3279739278921316	2.564692502275937	2.387480666891852	2.031717423316876	2.3495802376309154	1.4598489976274553	411.0	host	hycH
gene-b4029	2.3204753229437016	2.723855760990608	1.8340813803636036	1.8163802573605858	1.370843913971256	1.7214760344522912	1.1547563143971196	0.9153795195609061	1.3138106167924184	0.9528476511662379	1.4808372963923646	2.1075331458822126	2097.0	host	yjbH
gene-b2816	417.2247683087204	467.0988750611522	825.1565477190042	572.166857874782	741.9348503219842	510.86053304942254	549.6560317259925	391.66272931065544	238.4517185644486	233.35301773766224	293.85907456359456	403.86304032400335	77.0	host	metV
gene-b3273	41.82395765378272	35.985355752496474	54.317285385457794	34.80399670764938	83.69305711093637	29.60780222254768	45.694997011520115	38.25086122300241	31.284937706392068	24.52525437568245	110.37025867032342	50.641674486695926	76.0	host	thrV
gene-b2205	3.8903936770334293	3.724777304601677	2.22880415330134	1.5657798059050538	2.859409503578638	3.3540586081600208	1.4765390190797318	1.4826110331895512	1.8436480348776938	1.371159049233557	1.4962886317232038	1.4507940048961663	696.0	host	napG
gene-b0801	62.03115228493795	72.84742654884022	33.844931960720196	32.384253643731924	32.878098224443356	40.47603881900644	17.43566885881996	19.55535151386425	17.77559514160433	16.792437154408344	24.252651779038597	21.89724316782187	1086.0	host	hcxB
gene-b2668	6.428251316287451	8.166676569386004	3.858278396383183	4.232165999650165	4.905689447484157	4.744486321009626	3.5774431090846064	2.9377106358400398	2.372263757146827	2.186998683527523	3.0295764005217447	3.2334383651979812	525.0	host	ygaP
gene-b3539	11.5587706040089	17.05496985406824	9.645408025350394	12.036053855137162	12.670050915413004	16.413096563856392	5.2932530872669625	5.643787952066454	2.9373548879766136	2.473503013638011	3.9894186091776116	4.5789074116793955	1272.0	host	yhjV
gene-b1424	19.826489935676207	24.04999545837891	14.012448198201858	12.931618332264392	13.180314981826626	15.048663226317247	8.844968036999358	9.098985150237013	7.019379474649429	7.149526328725517	5.808517555348152	7.25518892303567	1656.0	host	opgD
gene-b1893	1.4534159952846304	1.4131154086008453	1.7805873401029986	1.8263811605633151	1.3936617748534537	1.5518901512964258	0.9843593460531543	0.9906847917626034	0.9360257880156356	0.7692365499420402	0.5259681250905807	1.045292574956244	504.0	host	insB5
gene-b2910	177.22426131593406	200.75693828865914	225.6748769161815	228.82552075381233	167.205627242418	223.48780921198505	134.0518454897841	132.44194794312853	83.25796216542858	78.39757677521183	101.1580150401484	77.33898033373228	330.0	host	zapA
gene-b4058	23.30253679156134	27.060454267860234	16.63042084452416	12.690501306071074	16.53239302737955	16.657960720882215	9.799658186850108	10.262413568002891	10.975911999100584	10.136340628174372	8.22321259971586	12.27543019658144	2823.0	host	uvrA
gene-b1615	0.49595237753788335	0.4838078536366117	0.1924046983618406	0.3426516705877898	0.308234831721143	0.35167878893396215	0.22393008820166546	0.2015800966493259	0.31301412133830925	0.20023146068487666	0.3888674289769222	0.4392540678331136	1266.0	host	uidC
gene-b3211	0.7876577006703803	1.1334097264339167	0.4962669231770938	0.6939842096200539	0.41959709350426566	0.5434311120371007	0.5334592585062256	0.29827068999304185	0.4058124706751659	0.2886068643951277	0.3461209597370273	1.2116402105406785	930.0	host	yhcC
gene-b2262	118.00111681996195	121.3911592847424	70.88480845970874	54.76412938358503	81.54708128757902	93.17952510789995	49.575916155767956	52.62037281822701	47.52759304720286	39.45078680552668	34.31666158807775	30.837349250923598	858.0	host	menB
gene-b2642	2.0265941342701184	2.1901298529920705	0.947974668392864	1.744775008658592	0.6946498830842333	0.8191558848446572	1.4765390190797316	1.517189573112494	0.6865946907021734	0.47254292937934644	0.8111761929213885	0.7042229319540892	1704.0	host	yfjW
