gene-Y11_RS15420	1292	766	1275	1209	1680	1313	1356	1334	1145	924	host	kefG	False	
gene-Y11_RS06390	683	240	222	355	384	282	388	402	317	422	host	rutR	False	
gene-Y11_RS14790	565	256	313	480	509	332	337	448	386	312	host	gene-Y11_RS14790	False	
gene-Y11_RS21435	11894	8458	8570	7851	6932	4901	3814	3591	2940	2758	host	gene-Y11_RS21435	False	
gene-Y11_RS00380	310	343	402	651	688	497	449	506	511	445	host	gene-Y11_RS00380	False	
gene-Y11_RS07195	2405	1255	1292	1532	1513	1128	1136	1520	1299	1005	host	dpiB	False	
gene-Y11_RS20470	376	274	329	368	568	321	385	443	464	386	host	gene-Y11_RS20470	False	
gene-Y11_RS13835	4242	2013	2147	2168	2330	1677	1583	1887	1699	1460	host	gene-Y11_RS13835	False	
gene-Y11_RS23685	451	235	271	378	439	403	406	393	381	383	host	gene-Y11_RS23685	False	
gene-Y11_RS10630	555	287	391	505	595	344	392	435	272	329	host	gene-Y11_RS10630	False	
gene-Y11_RS05555	458	177	207	302	285	274	240	332	356	281	host	agaE	False	
gene-g365	5	1192	3014	5399	4312	4281	4216	5638	5228	4530	phage	g365	False	
gene-g002	2	1234	2400	5241	4534	4701	5606	5861	4314	6664	phage	g002	False	
gene-Y11_RS13080	2052	1474	1443	1819	1928	1390	1227	1494	1210	1129	host	psiE	False	
gene-Y11_RS04935	6192	3787	5585	5338	7543	4527	4122	4293	3262	2390	host	sohB	False	
gene-Y11_RS04825	758	347	406	537	602	521	532	510	382	394	host	fsa	False	
gene-Y11_RS03180	2210	1462	1626	1991	1901	1478	1461	1355	1049	904	host	gene-Y11_RS03180	False	
gene-Y11_RS11105	924	385	524	797	999	930	997	1267	1046	941	host	gene-Y11_RS11105	False	
gene-Y11_RS07610	144	62	140	96	164	95	92	146	70	119	host	gene-Y11_RS07610	False	
gene-Y11_RS08215	6478	5580	5935	7346	7297	5487	4816	4710	3495	3067	host	glnH	False	
gene-Y11_RS08835	610	235	333	398	586	468	369	545	470	503	host	kdpA	False	
gene-Y11_RS15315	1666	1043	989	1166	1233	1053	1074	1163	1126	916	host	gene-Y11_RS15315	False	
gene-Y11_RS16460	115	313	345	504	585	343	341	380	384	278	host	gene-Y11_RS16460	False	
gene-Y11_RS04315	816	417	449	616	869	694	762	1019	809	650	host	gene-Y11_RS04315	False	
gene-Y11_RS06270	140	103	96	132	147	76	70	62	40	51	host	gene-Y11_RS06270	False	
gene-Y11_RS03020	1884	1320	1463	1856	2290	1595	1979	2089	1834	1475	host	yobA	False	
gene-Y11_RS03695	2261	1355	1792	1524	1416	975	812	893	753	621	host	arnF	False	
gene-Y11_RS18850	2029	1223	1158	889	805	531	528	628	549	419	host	fhuD	False	
gene-Y11_RS05795	1347	860	917	944	1007	844	713	832	758	741	host	dauA	False	
gene-Y11_RS18160	815	633	733	721	745	624	534	517	433	374	host	gene-Y11_RS18160	False	
gene-Y11_RS20110	2798	1604	1960	2176	2514	1896	1983	2148	1679	1666	host	gene-Y11_RS20110	False	
gene-g269	1	658	1085	2719	3002	3507	3693	3929	2825	5261	phage	g269	False	
gene-Y11_RS00695	2315	1279	1520	1633	1834	1426	1466	2064	1793	1630	host	fadI	False	
gene-Y11_RS03195	1097	745	1046	1257	1238	976	1028	1056	839	779	host	gene-Y11_RS03195	False	
gene-Y11_RS17765	456	325	425	601	754	543	714	862	684	556	host	gene-Y11_RS17765	False	
gene-g335	0	1038	1811	3909	4968	6111	7260	8959	9275	10754	phage	g335	False	
gene-Y11_RS13570	850	382	468	577	834	589	663	746	757	672	host	ada	False	
gene-Y11_RS14930	887	291	386	570	762	559	779	941	866	644	host	gene-Y11_RS14930	False	
gene-Y11_RS16265	389	162	158	251	302	248	319	413	352	335	host	gene-Y11_RS16265	False	
gene-Y11_RS20320	1832	1634	1930	2091	2209	1745	1656	1871	1320	1313	host	gene-Y11_RS20320	False	
gene-Y11_RS08275	705	259	338	603	839	603	913	774	719	757	host	ompF2	False	
gene-Y11_RS12990	378	166	192	466	716	622	734	896	473	642	host	gene-Y11_RS12990	False	
gene-g037	0	2676	4721	9498	9854	10044	8593	8207	5964	6855	phage	g037	False	
gene-g050	2	498	909	2217	1970	2468	2732	2733	1952	2611	phage	g050	False	
gene-Y11_RS17650	212	86	128	164	190	158	173	207	186	154	host	phnH	False	
gene-Y11_RS10635	690	298	358	548	585	395	454	585	471	392	host	gene-Y11_RS10635	False	
gene-g340	2	1275	2303	4979	5119	4614	4103	3685	3088	2720	phage	g340	False	
gene-Y11_RS13395	3382	2584	2280	2462	2220	1917	1911	2016	1722	1835	host	gene-Y11_RS13395	False	
gene-Y11_RS01925	11488	9418	9902	10741	10290	7700	6738	7191	4872	5286	host	ycaO	False	
gene-Y11_RS12535	473	130	184	330	386	316	400	515	503	376	host	gene-Y11_RS12535	False	
gene-g244	2	1390	2289	6016	5393	6569	6080	7357	5860	11763	phage	g244	False	
gene-Y11_RS14715	4095	2764	2049	2042	1768	1390	1346	1683	1125	1439	host	bcsE	False	
gene-g267	5	1878	3336	7806	9757	10696	13803	16173	15485	18634	phage	g267	False	
gene-g069	7	1147	2081	5191	7766	9214	12394	15113	14767	21027	phage	g069	False	
gene-Y11_RS11015	3336	3526	4517	5026	5929	4792	4309	4692	3635	3242	host	gene-Y11_RS11015	False	
gene-Y11_RS04820	660	469	542	678	868	894	831	1049	811	953	host	gene-Y11_RS04820	False	
gene-Y11_RS00665	681	595	943	809	1005	830	618	749	592	536	host	gene-Y11_RS00665	False	
gene-Y11_RS12370	5018	3278	4067	4089	4926	3724	3500	4269	2957	3074	host	gltB	False	
gene-Y11_RS06810	657	306	337	392	442	341	431	533	514	496	host	gene-Y11_RS06810	False	
gene-Y11_RS08465	984	758	843	949	992	882	915	914	893	969	host	gene-Y11_RS08465	False	
gene-Y11_RS01605	2827	1508	1652	2226	2750	1789	1730	2086	1789	1552	host	gene-Y11_RS01605	False	
gene-Y11_RS19195	224	95	123	243	310	256	348	408	395	319	host	gene-Y11_RS19195	False	
gene-g012	0	2044	3179	6872	5016	5696	5065	4460	4191	4485	phage	g012	False	
gene-Y11_RS02085	4101	2938	3164	3471	3003	2081	2108	2080	1796	1558	host	pyrD	False	
gene-Y11_RS02760	680	137	119	233	292	210	310	317	294	223	host	gene-Y11_RS02760	False	
gene-Y11_RS11470	356	147	203	299	382	280	258	342	316	253	host	flgD	False	
gene-Y11_RS17400	3450	2520	2293	2047	1887	1407	1368	1452	1288	1413	host	pmrA	False	
gene-Y11_RS09150	349	128	385	577	1071	476	605	743	643	337	host	gene-Y11_RS09150	False	
gene-Y11_RS12015	726	338	338	376	451	256	286	303	336	186	host	gene-Y11_RS12015	False	
gene-Y11_RS05640	3876	3072	3267	3585	3418	2376	2205	2085	1605	1405	host	gene-Y11_RS05640	False	
gene-Y11_RS00835	563	253	270	357	587	396	526	613	625	356	host	gene-Y11_RS00835	False	
gene-Y11_RS20310	1861	1264	1306	1381	1694	1119	1112	1298	1251	932	host	gene-Y11_RS20310	False	
gene-Y11_RS03995	1825	1358	1268	1147	1086	638	621	713	580	656	host	sapD	False	
gene-g227	5	1863	3707	8675	10468	8794	8161	9347	7464	7486	phage	g227	False	
gene-g112	0	2883	5854	11881	16745	14779	16440	16889	14042	12649	phage	g112	False	
gene-Y11_RS05010	241	98	146	178	249	216	251	266	239	181	host	gene-Y11_RS05010	False	
gene-Y11_RS09875	2027	2694	2937	3089	3132	2723	2100	2585	1701	1832	host	brnQ	False	
gene-Y11_RS03230	4843	1639	1267	1318	1339	896	777	860	704	571	host	fhuF	False	
gene-Y11_RS03730	169	59	103	212	279	255	269	303	262	208	host	hemP	False	
gene-Y11_RS19740	1449	791	907	832	860	586	634	758	693	579	host	gene-Y11_RS19740	False	
gene-Y11_RS08435	3943	2379	2458	3151	2804	2228	1847	2028	1407	1320	host	gene-Y11_RS08435	False	
gene-Y11_RS15425	5065	4200	5432	6830	7992	5823	5562	5683	4386	4443	host	kefB	False	
gene-Y11_RS07110	544	365	395	509	646	483	580	741	541	637	host	gene-Y11_RS07110	False	
gene-Y11_RS18495	4827	2881	3265	3735	3930	3079	2946	3046	2609	2526	host	leuA	False	
gene-Y11_RS08415	1364	635	784	949	1063	956	875	1127	1041	911	host	dld	False	
gene-Y11_RS05030	1322	1504	1883	2609	3807	2977	3178	3930	2719	2860	host	yciA	False	
gene-Y11_RS08550	4255	3348	3189	3377	3124	2306	2331	2295	2009	2129	host	gene-Y11_RS08550	False	
gene-Y11_RS02205	1213	628	579	624	621	440	344	507	291	278	host	gene-Y11_RS02205	False	
gene-Y11_RS06170	333	336	326	301	341	229	178	175	90	80	host	gene-Y11_RS06170	False	
gene-Y11_RS05510	1896	1570	1958	2745	3598	2983	2994	2787	2555	2590	host	gene-Y11_RS05510	False	
gene-Y11_RS12020	561	286	279	341	270	250	291	270	278	188	host	gene-Y11_RS12020	False	
gene-Y11_RS01690	1176	653	971	1152	1352	891	1040	1044	954	663	host	gene-Y11_RS01690	False	
gene-Y11_RS02725	387	216	290	422	556	458	446	463	456	404	host	gene-Y11_RS02725	False	
gene-Y11_RS18865	10731	7857	8968	10234	9977	7698	7537	7256	5974	5627	host	hemL	False	
gene-Y11_RS06595	171	61	95	205	186	185	238	198	262	215	host	gene-Y11_RS06595	False	
gene-Y11_RS04790	530	204	297	473	517	497	616	738	877	484	host	gene-Y11_RS04790	False	
gene-Y11_RS09760	1126	923	863	872	898	588	585	748	623	507	host	pgpA	False	
gene-Y11_RS19305	11863	5584	6057	6587	6584	5152	4623	4904	3629	3855	host	gene-Y11_RS19305	False	
gene-Y11_RS03840	1976	1874	1846	2500	2666	1967	2268	2543	2239	3458	host	punC	False	
gene-Y11_RS02145	1046	378	516	568	652	488	431	543	413	529	host	matP	False	
gene-Y11_RS12800	2651	1484	1615	1786	1893	1597	1347	1884	1249	1221	host	gene-Y11_RS12800	False	
gene-Y11_RS06470	758	313	281	421	524	394	539	667	590	506	host	gene-Y11_RS06470	False	
gene-Y11_RS00785	207	85	95	179	134	119	183	240	291	133	host	gene-Y11_RS00785	False	
gene-Y11_RS06250	1163	817	868	909	1026	755	650	698	480	380	host	gene-Y11_RS06250	False	
gene-Y11_RS20420	6336	7583	7795	8461	8227	6400	5890	6915	5143	5054	host	gene-Y11_RS20420	False	
gene-Y11_RS06665	138	85	114	107	123	76	91	111	69	63	host	fliO	False	
gene-Y11_RS09585	749	269	328	441	773	458	452	674	675	467	host	amtB	False	
gene-g115	1	2509	5119	11100	14132	11528	13266	12333	9358	7601	phage	g115	False	
gene-Y11_RS07595	263	145	171	176	225	220	232	209	151	205	host	gene-Y11_RS07595	False	
gene-Y11_RS18115	4799	4780	5599	5599	6027	4409	4035	3962	2922	2642	host	serB	False	
gene-Y11_RS00510	3139	2253	1893	1699	1476	1031	918	1061	715	707	host	gene-Y11_RS00510	False	
gene-Y11_RS05065	11589	7987	8996	9398	9413	6600	5908	5702	4303	3805	host	oppF	False	
gene-Y11_RS09285	2723	2272	2114	1900	1681	1504	1183	1369	1173	1478	host	gene-Y11_RS09285	False	
gene-Y11_RS04620	2558	1417	1640	1956	2276	1668	1845	2046	1579	1551	host	gene-Y11_RS04620	False	
gene-Y11_RS15455	4283	3939	4225	4184	4116	2956	2707	2986	2189	2360	host	tusD	False	
gene-Y11_RS06660	433	289	316	348	283	217	198	243	174	180	host	fliN	False	
gene-Y11_RS12925	1210	587	736	789	829	587	709	774	564	614	host	gene-Y11_RS12925	False	
gene-g154	0	794	1379	3193	3748	4387	6261	7415	6973	8208	phage	g154	False	
gene-Y11_RS01295	640	193	263	533	561	419	531	715	617	524	host	gene-Y11_RS01295	False	
gene-Y11_RS15830	6302	3177	3472	5104	5687	3948	4572	4476	3885	3393	host	gene-Y11_RS15830	False	
gene-Y11_RS06775	449	254	276	340	421	338	398	477	254	322	host	flhB	False	
gene-Y11_RS12045	1243	640	801	1003	1333	934	1026	1167	1136	828	host	gene-Y11_RS12045	False	
gene-Y11_RS03650	1818	1541	2042	1790	2024	1673	1794	1861	1667	1535	host	btuC	False	
gene-Y11_RS12795	6346	5536	5839	7204	7485	5764	6589	6277	5925	5211	host	csrD	False	
gene-Y11_RS00865	5511	6754	7986	9575	9858	7582	6400	6636	5466	4740	host	gene-Y11_RS00865	False	
gene-Y11_RS23520	320	142	182	357	443	423	511	500	450	471	host	gene-Y11_RS23520	False	
gene-Y11_RS09865	1443	592	722	889	1225	886	946	1203	1060	857	host	malZ	False	
gene-Y11_RS13260	1093	903	1117	1645	1724	1357	1451	1452	1398	1179	host	argB	False	
gene-Y11_RS05710	10416	4970	5640	6436	5679	3443	2669	3026	2068	1736	host	gene-Y11_RS05710	False	
gene-Y11_RS03760	808	421	509	626	819	508	607	641	518	489	host	gene-Y11_RS03760	False	
gene-Y11_RS06985	5303	1244	1025	1062	1052	674	730	738	699	679	host	mtfA	False	
gene-Y11_RS09010	4774	5390	4751	4892	4306	3327	2910	3129	2220	2358	host	lnt	False	
gene-Y11_RS11340	608	276	343	452	504	371	395	539	450	373	host	hybC	False	
gene-Y11_RS02805	1154	895	1509	2869	3686	2802	4082	3645	3608	2698	host	gene-Y11_RS02805	False	
gene-Y11_RS07420	660	283	376	615	623	411	387	474	430	266	host	gene-Y11_RS07420	False	
gene-Y11_RS07510	361	185	242	237	251	266	201	180	178	140	host	gene-Y11_RS07510	False	
gene-Y11_RS02490	4727	4422	4351	3993	3660	2816	2737	2635	2098	2214	host	gene-Y11_RS02490	False	
gene-Y11_RS07385	497	154	214	257	370	292	418	537	532	439	host	tssF	False	
gene-Y11_RS02245	403	159	204	255	411	321	378	518	354	347	host	nrfD	False	
gene-Y11_RS14620	1570	495	880	959	1237	1005	1381	1507	1451	976	host	gene-Y11_RS14620	False	
gene-Y11_RS11475	211	120	161	206	319	266	285	288	300	216	host	gene-Y11_RS11475_gene_flgC	False	
gene-Y11_RS05870	4193	2775	3175	3762	3920	3005	2912	2673	2214	2076	host	ampC	False	
gene-Y11_RS05405	2910	2563	2127	2247	1782	1202	1390	1504	1204	1084	host	mdtJ	False	
gene-Y11_RS14940	1577	777	849	1112	1502	964	1268	1365	1232	1059	host	gene-Y11_RS14940	False	
gene-g297	2	907	1422	3365	2833	2978	3246	4119	3713	4289	phage	g297	False	
gene-Y11_RS04290	271	183	204	274	284	215	166	315	215	292	host	ilvN	False	
gene-Y11_RS00990	3648	2579	3054	3531	3576	2608	2415	2350	1986	2167	host	gene-Y11_RS00990	False	
gene-Y11_RS16605	10745	3847	5272	7736	9386	6292	6802	6996	6214	5248	host	gene-Y11_RS16605	False	
gene-Y11_RS08080	718	488	598	973	1237	1189	1257	1701	1214	1436	host	gene-Y11_RS08080	False	
gene-Y11_RS08790	1640	1173	1760	2302	2871	1875	2215	2024	1740	1445	host	gene-Y11_RS08790	False	
gene-Y11_RS04030	255	57	92	174	180	138	171	231	268	167	host	ytxB	False	
gene-Y11_RS10600	2152	1196	1274	1411	1480	1190	956	1076	908	710	host	gene-Y11_RS10600	False	
gene-Y11_RS23695	1061	433	379	337	373	242	299	399	321	237	host	gene-Y11_RS23695	False	
gene-Y11_RS08345	1421	756	896	1163	1254	1083	1002	1214	1045	843	host	urtE	False	
gene-Y11_RS04515	236	101	115	161	255	203	208	292	220	200	host	gene-Y11_RS04515	False	
gene-Y11_RS01980	711	320	409	527	752	564	477	680	624	478	host	gene-Y11_RS01980	False	
gene-Y11_RS20085	4003	2243	2807	6565	9245	6225	6731	7773	5159	5359	host	grcA	False	
gene-Y11_RS19145	543	246	297	322	525	347	508	515	369	437	host	gene-Y11_RS19145	False	
gene-Y11_RS00545	1483	1177	1600	1819	2186	1692	1762	1848	1590	1692	host	gene-Y11_RS00545	False	
gene-Y11_RS23450	139	46	70	181	166	140	183	297	188	144	host	gene-Y11_RS23450	False	
gene-Y11_RS02095	5307	3594	3920	4874	4912	3653	2982	3217	2709	2225	host	gene-Y11_RS02095	False	
gene-Y11_RS18420	887	465	551	700	682	496	462	643	525	559	host	thiQ	False	
gene-Y11_RS00470	1305	855	754	871	944	731	857	948	956	707	host	gene-Y11_RS00470	False	
gene-Y11_RS06965	414	157	212	316	356	323	310	394	450	334	host	gene-Y11_RS06965	False	
gene-Y11_RS09610	713	371	458	578	705	476	458	591	400	410	host	gene-Y11_RS09610	False	
gene-Y11_RS13515	3392	1425	1461	1971	1694	1536	1576	1565	1402	1196	host	gene-Y11_RS13515	False	
gene-Y11_RS00010	2681	1602	1803	2071	2085	1274	1332	1548	1079	895	host	arsC	False	
gene-Y11_RS03135	1574	1097	946	1041	1105	772	886	977	847	802	host	gene-Y11_RS03135	False	
gene-Y11_RS00155	1504	848	1004	1057	1390	1077	1067	1388	1368	983	host	acrD	False	
gene-Y11_RS01755	3749	1855	1872	2183	2168	1373	1313	1452	1194	1077	host	gene-Y11_RS01755	False	
gene-Y11_RS19875	1004	579	554	741	696	494	659	817	769	534	host	gene-Y11_RS19875	False	
gene-Y11_RS09385	5138	4268	5695	6786	6228	4778	4022	3697	3107	2635	host	gene-Y11_RS09385	False	
gene-Y11_RS18175	5951	4176	4540	5396	4804	3611	3393	3675	2645	2591	host	gene-Y11_RS18175	False	
gene-Y11_RS08265	544	302	401	505	706	585	578	606	531	584	host	aqpZ	False	
gene-Y11_RS10985	1526	1868	1598	1599	1130	878	729	738	564	623	host	ruvX	False	
gene-Y11_RS08820	566	279	347	492	541	391	475	625	460	363	host	gene-Y11_RS08820	False	
gene-Y11_RS00725	2847	2891	3032	2800	2825	2046	1769	1778	1276	1248	host	mepA	False	
gene-Y11_RS11035	4465	3457	4663	5068	6640	4691	4552	4576	3867	3012	host	gene-Y11_RS11035	False	
gene-Y11_RS17920	5412	3628	4718	5128	5662	4182	3659	4192	3185	2783	host	gene-Y11_RS17920	False	
gene-Y11_RS10625	614	332	387	507	568	368	391	465	329	319	host	gene-Y11_RS10625	False	
gene-Y11_RS04010	2057	1591	1459	1663	1682	1418	1377	1681	1391	1369	host	sapA	False	
gene-Y11_RS05785	120	77	83	118	138	134	154	152	138	193	host	gene-Y11_RS05785	False	
gene-Y11_RS20475	1902	1774	1596	1743	1852	1333	1173	1655	1129	1147	host	xseA	False	
gene-Y11_RS03835	4027	2031	2052	2264	2144	1613	1651	1797	1440	1797	host	cfa	False	
gene-Y11_RS10610	741	380	469	594	604	490	547	586	470	435	host	gene-Y11_RS10610	False	
gene-Y11_RS08390	424	166	205	326	496	402	458	639	579	364	host	phnC	False	
gene-Y11_RS14780	10023	7471	8597	8749	10774	7306	7718	8270	6583	5735	host	gene-Y11_RS14780	False	
gene-Y11_RS15085	1181	785	762	744	625	508	559	601	550	503	host	glpE	False	
gene-Y11_RS09340	1772	1368	1515	1819	2213	1640	1683	2044	1650	1545	host	copA	False	
gene-Y11_RS01225	1626	1647	1881	1780	1778	1524	1303	1634	1150	1281	host	yfaE	False	
gene-Y11_RS03425	7087	6562	6507	6727	7105	4068	3492	3778	3108	2770	host	kdgR	False	
gene-Y11_RS00805	1371	898	759	893	942	632	802	792	622	713	host	flk	False	
gene-Y11_RS13160	1166	1399	2408	3110	4471	2675	2394	3246	2549	2364	host	gene-Y11_RS13160	False	
gene-Y11_RS06505	2945	2219	2392	2421	2416	1818	1612	1680	1541	1386	host	tcyN	False	
gene-Y11_RS00230	2494	1719	1953	2887	3370	2367	3248	2932	2578	2258	host	gene-Y11_RS00230	False	
gene-g230	2	1967	3285	8530	7171	8325	9289	9534	8717	11902	phage	g230	False	
gene-Y11_RS19995	685	339	411	504	610	467	479	515	443	328	host	gene-Y11_RS19995	False	
gene-Y11_RS19565	10627	9439	9285	10486	9489	7022	4894	6066	4672	4407	host	lpxA	False	
gene-Y11_RS18755	1602	1009	985	1050	1208	893	1028	996	770	756	host	gene-Y11_RS18755	False	
gene-Y11_RS07360	578	225	288	356	505	394	462	445	394	300	host	gene-Y11_RS07360	False	
gene-Y11_RS05670	363	245	332	297	516	305	437	520	425	379	host	gene-Y11_RS05670	False	
gene-Y11_RS02210	1620	965	922	986	880	735	745	876	591	535	host	gene-Y11_RS02210	False	
gene-Y11_RS05015	2509	2824	3102	3638	3817	2944	2637	3262	2289	2355	host	gene-Y11_RS05015	False	
gene-Y11_RS14135	603	288	376	516	513	496	378	477	322	309	host	gene-Y11_RS14135	False	
gene-Y11_RS03430	8070	4498	5145	6765	7082	5468	5885	6085	4360	4325	host	gene-Y11_RS03430	False	
gene-Y11_RS13840	6957	2244	2935	2744	3161	2080	1979	2105	1761	1760	host	yihX	False	
gene-Y11_RS17265	4106	2413	2956	3813	5159	3739	3671	3895	3245	2942	host	gene-Y11_RS17265	False	
gene-Y11_RS03705	1933	1395	1496	1555	1345	1096	930	1052	751	1006	host	gene-Y11_RS03705	False	
gene-Y11_RS07810	735	380	546	827	850	882	1016	1062	1026	797	host	gene-Y11_RS07810	False	
gene-Y11_RS12860	925	327	475	506	681	452	461	561	532	524	host	gene-Y11_RS12860	False	
gene-Y11_RS03850	1555	1389	1577	1910	2061	1397	1437	1661	1200	1051	host	purR	False	
gene-Y11_RS01165	3427	2744	3174	3375	3332	2637	1962	2433	1648	1922	host	menC	False	
gene-g200	0	209	401	663	570	705	733	899	778	880	phage	g200	False	
gene-Y11_RS20355	5991	6370	6947	7933	7833	6017	5001	5325	3787	3965	host	iscA	False	
gene-Y11_RS00265	2580	886	1056	1204	1297	935	835	1027	845	589	host	gene-Y11_RS00265	False	
gene-Y11_RS08285	1474	1085	1060	1163	1105	855	859	1024	892	818	host	yedA	False	
gene-Y11_RS13310	6540	2420	2066	1986	1967	1266	1204	1334	1256	1062	host	cytR	False	
gene-Y11_RS00015	9865	5608	6104	6213	6031	4367	4173	4676	3304	3419	host	gene-Y11_RS00015	False	
gene-Y11_RS15160	1150	479	440	674	691	588	603	765	722	568	host	gene-Y11_RS15160	False	
gene-Y11_RS00435	1679	793	893	944	1101	789	757	932	867	730	host	gene-Y11_RS00435	False	
gene-Y11_RS19500	7449	6493	5967	6240	5968	4013	3663	3809	3102	3055	host	gene-Y11_RS19500_gene_map	False	
gene-Y11_RS04750	3376	2807	2418	2096	2068	1456	1540	1833	1568	1821	host	rsxC	False	
gene-Y11_RS07495	714	427	614	568	571	515	391	423	296	394	host	gene-Y11_RS07495	False	
gene-Y11_RS18090	9336	9567	9736	10414	9909	7309	6633	6650	4942	5572	host	deoC	False	
gene-Y11_RS07450	919	716	823	1056	1036	778	878	941	663	552	host	cobS	False	
gene-Y11_RS09750	6015	4948	5011	4952	4361	3204	2564	3155	2214	2403	host	dxs	False	
gene-Y11_RS02405	4513	3375	3226	3571	3259	2845	2123	2662	2118	2034	host	pyrC	False	
gene-Y11_RS14290	4439	3410	3550	4231	3630	2928	2845	3310	2595	2663	host	gene-Y11_RS14290	False	
gene-Y11_RS18510	8002	5400	6008	7116	6581	5041	4148	4507	3309	2950	host	ilvI	False	
gene-Y11_RS04730	1982	1414	1601	1779	1582	1197	1098	1221	1014	1021	host	gene-Y11_RS04730	False	
gene-Y11_RS04090	2254	1074	1051	1178	1221	828	894	997	771	888	host	mpaA	False	
gene-g257	5	4509	8321	14922	17037	17332	15652	14343	11545	13111	phage	g257	False	
gene-Y11_RS00955	1575	680	864	1412	1442	1194	1177	1555	1180	1068	host	gene-Y11_RS00955	False	
gene-Y11_RS00900	1475	753	828	900	830	616	669	626	618	600	host	hisJ	False	
gene-Y11_RS17235	290	130	167	289	329	328	292	431	384	326	host	gene-Y11_RS17235	False	
gene-Y11_RS19380	1047	773	758	856	977	724	819	934	674	727	host	gene-Y11_RS19380	False	
gene-Y11_RS17665	593	269	425	575	787	639	704	809	720	603	host	gene-Y11_RS17665	False	
gene-Y11_RS04740	1127	1789	1892	2239	3244	2744	2778	3157	2641	2984	host	rsxA	False	
gene-Y11_RS08995	8108	7366	6745	7834	6687	5406	5265	5277	4372	4928	host	gene-Y11_RS08995	False	
gene-g074	6	1167	1965	5133	6251	6902	9850	11519	10874	12481	phage	g074	False	
gene-Y11_RS02815	5246	4637	5080	5133	4804	2916	2577	2477	1992	1811	host	gene-Y11_RS02815	False	
gene-Y11_RS01765	1931	1421	1280	1115	1095	877	746	960	614	640	host	gene-Y11_RS01765	False	
gene-Y11_RS13865	4778	2975	3068	3114	2957	2135	1920	2355	2200	2050	host	hemN	False	
gene-Y11_RS15100	9072	5545	5708	6514	6237	4285	4073	4451	3485	3046	host	malP	False	
gene-Y11_RS20590	573	283	275	304	419	266	295	369	264	224	host	baeS	False	
gene-g287	1	789	1396	3438	3301	4095	4902	5524	5447	6997	phage	g287	False	
gene-Y11_RS09540	1851	999	1109	1321	1424	1076	934	1091	882	748	host	gene-Y11_RS09540	False	
gene-Y11_RS16745	994	548	977	1283	1527	1256	1170	1044	987	863	host	gene-Y11_RS16745	False	
gene-Y11_RS07515	438	245	302	335	392	262	227	285	269	193	host	gene-Y11_RS07515	False	
gene-Y11_RS15950	3764	4631	4652	3980	3963	3346	2701	3220	2341	2418	host	wzxE	False	
gene-Y11_RS03320	451	181	232	352	401	323	356	420	403	380	host	gene-Y11_RS03320	False	
gene-Y11_RS16660	2153	3047	5091	6051	8122	5049	5369	6906	5232	4772	host	gene-Y11_RS16660	False	
gene-Y11_RS08800	3679	2787	2941	3004	3265	2275	1846	1954	1477	1466	host	phrB	False	
gene-Y11_RS10705	243	85	103	232	259	218	258	340	291	250	host	gene-Y11_RS10705	False	
gene-Y11_RS15030	1889	629	577	681	742	551	594	743	759	613	host	gene-Y11_RS15030	False	
gene-Y11_RS12905	282	155	163	206	260	212	285	301	301	233	host	gene-Y11_RS12905	False	
gene-g203	3	766	1399	2958	2267	2780	2425	2818	2637	3635	phage	g203	False	
gene-Y11_RS20015	1814	1096	972	1104	1217	1022	1177	1155	1008	983	host	chbR	False	
gene-Y11_RS16250	1296	830	1169	1371	1881	1436	1350	1470	1268	960	host	livG	False	
gene-Y11_RS07615	335	196	293	266	378	228	255	346	205	256	host	gene-Y11_RS07615	False	
gene-Y11_RS11590	529	164	287	668	685	537	941	1069	936	637	host	gene-Y11_RS11590	False	
gene-Y11_RS14460	1565	1011	987	1266	1557	1204	1221	1372	1004	1093	host	xylB	False	
gene-Y11_RS14730	5191	4276	4125	3470	3229	2337	2024	2675	1892	2024	host	bcsA	False	
gene-Y11_RS18360	4807	3592	3112	2897	2294	1810	1827	2063	1746	1610	host	apaH	False	
gene-Y11_RS17850	324	134	190	242	317	192	280	252	241	138	host	gene-Y11_RS17850	False	
gene-Y11_RS08130	4654	2810	3108	2908	2662	2071	1712	2012	1471	1582	host	moeA	False	
gene-Y11_RS15410	1177	609	723	810	983	788	878	891	730	755	host	gene-Y11_RS15410	False	
gene-Y11_RS15755	2326	1212	1709	1777	2103	1770	1729	2244	1916	1755	host	ytfR	False	
gene-Y11_RS05560	262	95	115	155	202	175	122	193	238	190	host	agaF	False	
gene-Y11_RS09125	2138	973	1237	1372	1987	1009	890	1423	1053	776	host	cspE	False	
gene-Y11_RS17615	279	117	156	168	230	166	273	305	174	231	host	phnP	False	
gene-g336	0	593	1142	2499	2534	3095	3668	4267	4444	4768	phage	g336	False	
gene-Y11_RS10030	2215	1747	1594	1526	1401	1029	806	760	630	685	host	gene-Y11_RS10030	False	
gene-Y11_RS10575	1321	613	761	1128	1629	1297	1337	1719	1442	1439	host	gene-Y11_RS10575	False	
gene-Y11_RS14590	2282	943	908	848	1057	951	961	1053	1000	957	host	gene-Y11_RS14590	False	
gene-Y11_RS05165	1887	987	940	957	879	629	678	773	627	728	host	gene-Y11_RS05165	False	
gene-Y11_RS01775	602	186	229	312	412	325	484	532	508	399	host	gene-Y11_RS01775	False	
gene-Y11_RS03380	635	298	344	404	511	360	300	481	360	390	host	gene-Y11_RS03380	False	
