Geneid	0_R1	0_R2	0_R3	30_R1	30_R2	30_R3	60_R1	60_R2	60_R3	gene_length	Entity	Symbol
gene-VC_RS15865	30.89337831756871	28.965804428167	31.294745071957703	26.109983677790908	29.618656799570527	29.18213641857256	30.776887008261184	27.623236866810657	30.18598298126354	2121	host	nrdD
gene-VC_RS05315	119.95895972825092	139.23205865970297	142.97745410230863	65.01579888005247	85.82127195613263	86.35550937396917	39.305630830552815	58.85805791413822	37.402848573769575	366	host	gene-VC_RS05315
gene-VC_RS17875	95.36068662335286	109.80933317469287	117.96907148403191	85.1850900446321	77.75792619721447	86.43008235270318	53.9666814969159	64.69510830957023	57.835030421202255	579	host	gene-VC_RS17875
gene-VC_RS10965	616.402961539411	680.5156381605965	607.2710196884244	380.0577420937446	441.59462336041634	350.7092217790306	175.73730947352718	177.0728834015948	164.23466748482306	654	host	gene-VC_RS10965
gene-VC_RS17525	396.0750858367578	366.94366118902747	388.8642166543668	272.40963005500777	275.7582269273595	268.5081284266372	186.45734030142552	188.79919016778146	193.82444813881938	891	host	gene-VC_RS17525
gene-VC_RS03625	197.75052755202572	169.16044510057372	183.91415675054859	124.59391276286418	130.2576194356413	142.00683763719374	105.82935440828413	104.6698711441235	121.53048644277129	915	host	rdgC
gene-VC_RS08070	91.60964470772629	108.63651400966765	98.41976133634832	95.9408791793933	90.45578226374488	91.45288319118264	79.96514615663588	69.76805310344788	68.11999892138034	708	host	gene-VC_RS08070
gene-VC_RS11750	319.1184216159871	317.69058293470516	333.2644433881748	320.4436740461758	309.99662999100224	309.7611738065069	154.5636159680568	166.35545645318535	147.44152094290075	1257	host	gene-VC_RS11750
gene-VC_RS07965	15.080711905383499	16.994708541880925	20.11882139522609	18.163332867795745	19.633447438271148	23.95743035738789	16.62459659949386	21.42834074327559	19.62834239046648	1191	host	gene-VC_RS07965
gene-VC_RS10695	28.865864076620532	23.48381236034364	21.72936705136301	20.05382414084028	32.69784819104461	35.06595757863097	28.374479061109135	22.191837009499068	23.262290528538344	507	host	gene-VC_RS10695
gene-VC_RS14675	274.29592732969394	269.196305589478	283.84234900832047	259.10522016834926	218.26247849475564	236.71474107956266	317.5728499593394	303.93315610716076	344.7854587982037	981	host	gene-VC_RS14675
gene-VC_RS03695	40.40908569600505	47.24719391545328	41.531546191622986	30.375346596308233	36.115142099732736	33.63322151060343	23.79795018028508	26.637936758788953	26.486570593293237	1638	host	aceB
gene-VC_RS03465	152.08387367567872	170.4564217817638	176.7508418783521	162.13471564236553	129.49669008833104	148.6894553379066	192.81147312734	186.55084744637068	192.31167195822368	1485	host	gene-VC_RS03465
gene-VC_RS09410	56.83901227630301	68.32303079622004	60.13911768653735	79.6387423680919	68.84411035187095	63.43820251742795	57.43640296676399	56.447359420194644	48.874997844205225	948	host	gene-VC_RS09410
gene-VPVV882_gp49	181.42553413446208	140.19530994549044	145.45976943668913	1869.2003797968518	889.8910476513388	1361.5790297450878	5353.096490553216	4020.683569405062	4637.908384567718	231	phage	gene-VPVV882_gp49
gene-VC_RS00440	23.568420186130226	22.101501728594073	28.036738714924812	22.021137758937748	27.168171122240786	22.781077489540102	23.311065970009786	19.855811520292633	19.337152113864104	1002	host	gene-VC_RS00440
gene-VC_RS14510	9.06612549905319	9.330314682588321	11.260772499190166	11.0558072123738	7.531088714530208	9.3478245169863	12.385474923470344	9.973279141344658	11.720310773109397	1761	host	gene-VC_RS14510
gene-VC_RS07750	71.56981580801853	59.82764077294113	63.716504094453796	49.238220006650316	49.05190941903998	54.05274887120645	54.6405672049829	51.027289585320226	56.84288249953935	804	host	gene-VC_RS07750
gene-VC_RS04335	836.4250728110865	978.1836688519375	895.1141139720849	818.6427809784575	1115.452166091277	925.2879946402007	553.5356549286897	707.5757385661442	595.6869055434242	204	host	gene-VC_RS04335
gene-VC_RS11780	78.02819355908784	71.88705127060663	73.79170054225604	52.3806530599668	54.76548631179708	57.83963480317814	40.666057006185255	43.66573285849754	45.96261804127608	1590	host	gene-VC_RS11780
gene-VC_RS06745	417.0867438170571	560.9186861642613	525.4833528666403	496.518056797741	597.1889101895629	563.0013685217185	617.2734982476801	661.6595436173653	638.506357117933	315	host	gene-VC_RS06745
gene-VC_RS10010	141.10874877124832	136.07191847650546	149.03664901300112	129.23329279156593	152.59591818809037	95.01598253629363	83.7049113484053	118.79697353833836	99.37723882796958	231	host	gene-VC_RS10010
gene-VC_RS18800	833.8118726316718	894.8747971953743	987.235095845573	547.2338499009946	624.7057092892065	565.2539848748164	326.32531685568995	340.20686716516883	339.47124903645107	219	host	gene-VC_RS18800
gene-VC_RS16980	216.273338523518	265.53346722134205	232.1924159044525	124.81549127025808	140.5938017262424	127.62393385244857	112.37328044771384	125.51992334127034	135.9972218856124	669	host	artM
gene-VC_RS18790	1176.7461727888028	1367.419695902155	1299.8976526913957	624.3934635418592	717.8429270209547	718.3208279743799	701.949386567727	519.7367592302303	515.3484793349523	132	host	gene-VC_RS18790
gene-VC_RS05625	72.2261641633055	78.23044992539477	74.37215394689166	51.82793512995092	53.693308608452206	65.59985659675216	48.83537693246001	46.28655638452302	45.73272853350479	1248	host	gene-VC_RS05625
gene-VC_RS09270	1067.3338440892917	1290.1332334341398	1164.9332009588857	874.2716047051092	991.6349128528301	916.1040968854543	417.92540579763795	438.5484065252133	432.29818667367357	627	host	clpP
gene-VC_RS05255	106.00838958441523	112.1001843004544	106.3023509170627	118.2831288396744	138.78621289436185	148.24993696254867	190.8706939898303	164.8933255073594	165.03691457057624	342	host	gene-VC_RS05255
gene-VC_RS11320	127.22919971178126	158.75057155592302	144.48247993496452	96.93264560298732	134.45332606460778	104.34624049354608	88.7546502625386	87.72474873826971	90.91769345623989	183	host	gene-VC_RS11320
gene-VC_RS07995	79.78933034916373	83.44581325375441	78.46715879658865	43.63484571921844	48.920570065478685	53.777421910712526	38.517423069572516	35.4167284956477	40.801319101642655	1755	host	vieA
gene-VC_RS14235	151.71842912998878	133.68469183656674	153.41362007348823	330.18071258989323	231.90563882532152	253.1800871503266	346.6881207184951	335.80465559527937	359.32477482063894	228	host	gene-VC_RS14235
gene-VC_RS14260	93.93564654891362	108.4741685478863	101.52947180256767	68.8775038014968	82.45367554128913	74.80138063050701	55.02771100750236	58.964188261019856	56.333389479679006	1473	host	gene-VC_RS14260
gene-VC_RS12765	220.51041772268883	265.907207356171	252.97811996020175	205.90963212981464	254.96864185041403	242.2485261419771	196.50937009979842	200.73388612047563	186.4260271305937	540	host	gene-VC_RS12765
gene-VC_RS12590	208.3033910432713	195.31130924759015	209.7641155974987	270.2973628700892	224.03397427713531	233.67597305092482	301.40464478333786	330.4139824012985	376.1139779005968	990	host	gene-VC_RS12590
gene-VC_RS05200	249.8398051874499	278.9008329047552	294.28409226479505	386.71850584158733	308.7671713642443	352.7826288580415	428.03710392759325	367.774274449271	431.31120451231817	438	host	gene-VC_RS05200
gene-VC_RS06560	112.91352321789552	113.84087039207638	126.11324358796986	100.76204504898467	103.63044058398857	103.58242348811844	78.02178842001359	77.51189899762004	76.11403970493741	1140	host	gene-VC_RS06560
gene-VC_RS00845	187.02866564660204	198.0578217015589	181.8532811215508	139.60929546325994	146.62733397148412	141.18221456223466	123.22218719546971	126.54344711634951	126.94723517895979	939	host	gene-VC_RS00845
gene-VC_RS04850	321.10226593925745	300.5850986017886	345.6542662333005	266.7617929805789	306.731583102474	320.63480795334846	327.40604319069797	285.1679154141474	277.3565078854912	549	host	yfcE
gene-VC_RS04530	1381.3242138119929	1232.651496787167	1270.1709780164967	890.7512124636064	880.7281826745234	728.1801334563812	347.5900605743991	303.4773509895858	329.5377127373674	85	host	gene-VC_RS04530
gene-VC_RS00510	140.75301242980817	159.514611739882	158.47680569871875	128.09850769714723	133.81693303192057	123.31956698122252	88.0142371373538	93.185743654926	92.72706202566616	2805	host	polA
gene-VC_RS13210	98.96973582099659	93.27717198766098	92.84393823033648	130.77291811713482	137.03927776196772	116.56367484706665	152.06486810114362	192.7665467228597	165.39178777418107	531	host	gene-VC_RS13210
gene-VC_RS17115	192.17667689798583	218.47102466505595	223.39600109388783	134.9457789222076	122.98324495555005	134.8276792190007	68.5040994475349	71.65437453920775	87.91998529948502	630	host	gene-VC_RS17115
gene-VC_RS08275	95.30317028471543	103.50769867016227	104.24922525832491	48.33642110542962	59.65923178716913	56.278697348420074	27.00878472841878	28.81588127365849	27.429458219591698	2457	host	gene-VC_RS08275
gene-VC_RS00490	338.8305536249534	311.5665423060171	320.89401258141356	386.15075926159284	365.31522118647854	376.0679308796295	129.146508455005	133.7909280022193	136.46796339438916	321	host	glpE
gene-VC_RS14360	124.12520730894573	128.77774068341003	136.22911246556131	154.88945814267322	144.70193842723768	168.81473390584907	250.96225451031182	237.36289034446273	255.8985957508622	1581	host	gene-VC_RS14360
gene-VC_RS07930	95.97801888705376	95.3688135093418	88.38095729230689	52.73601705630307	75.5312587514421	66.06447084258565	46.175127215478504	44.030236498369966	41.911802764637315	402	host	gene-VC_RS07930
gene-VC_RS00260	249.46010943488537	320.0894676480839	299.36926888698486	159.8926089453306	155.53550808861425	154.27703773121243	84.06884574557228	86.50227453623138	80.88522370501472	276	host	gene-VC_RS00260
gene-VC_RS15810	437.32513012041636	366.008262198378	328.46352672252004	346.9216759229951	343.18973085569036	356.86947307492596	295.05051195742334	331.8461459156217	327.6105916102483	270	host	gene-VC_RS15810
gene-VC_RS16510	18.01656345918617	21.993568767643502	24.864280943669026	14.271460398102429	17.207959668611593	16.00425455845696	14.931561102699701	14.48333102388242	13.89419919775607	1440	host	gene-VC_RS16510
gene-VC_RS03835	487.54881786989	499.65724765357817	457.85587157809465	383.6538341838061	387.7850066165993	382.6951419692565	321.27232743384855	335.9898249669889	356.41152274081963	234	host	gene-VC_RS03835
gene-VC_RS10305	281.49755494672496	326.77877391706227	311.7846697351984	160.60514285328662	200.94313979223782	188.1316454218614	131.58412063969314	120.87592057525929	102.56825108391355	462	host	flaG
gene-VC_RS12610	126.82988728844342	160.55455532360395	149.53343784304448	113.62540718871978	137.70774382691735	116.94883850508808	74.21835472891938	76.22805802043378	82.16856559055742	792	host	gene-VC_RS12610
gene-VC_RS14985	234.67728813504036	262.5999037820893	278.4799465690931	156.23493488448975	199.70927840754865	190.2219970376599	207.53795719723612	207.3403178155799	207.09669541076414	360	host	gene-VC_RS14985
gene-VC_RS15325	111.94237868360933	81.67601869906184	88.70200559614368	94.40282576075076	117.1785128689289	118.75620773811542	132.7665030589334	125.05820533207398	122.09090370568262	621	host	gene-VC_RS15325
gene-VC_RS14605	100.07993226935923	100.80785901785065	97.57150990767644	53.43042332965522	53.32804800567362	52.02908142619244	30.11169206485051	31.161359981979526	33.72353925748015	1911	host	gene-VC_RS14605
gene-VC_RS01115	242.87713432479816	238.87000063805291	222.05715519692106	125.96441625061986	193.04422360632583	140.83744011442127	81.21050499022283	143.3563916146783	82.26828472355567	960	host	gene-VC_RS01115
gene-VC_RS09095	234.4463065522303	229.8575983986802	270.1599756379423	201.30270456270793	243.88041431747067	241.58803309670748	176.43949000851984	176.27738417225316	166.36475355207926	576	host	gene-VC_RS09095
gene-VC_RS06550	48.91374694801675	52.06084920142769	49.41353932334586	41.56838991496831	40.88850731530907	34.64450398536565	23.96126944622821	28.51826170646817	29.31977143402643	1020	host	gene-VC_RS06550
gene-VC_RS09290	95.49305705436828	104.41312760053997	98.37885862275652	42.26489720158627	53.743358299548824	49.75691541855842	21.916829584378878	25.989163405624407	23.243704486249644	1341	host	gene-VC_RS09290
gene-VC_RS17195	111.8107458484044	113.68155335996182	107.36701236692544	81.88584592381339	101.5470907157027	96.72304934118299	100.93961072231087	117.44288939080393	119.58183216766331	354	host	gene-VC_RS17195
gene-VC_RS12430	2766.141477123551	3413.137288452345	2628.1577375034353	1499.6109395301348	2105.869764745058	1742.2549272354115	776.0551889299744	913.1862950651289	835.2880217084542	177	host	rpmD
gene-VC_RS15010	1090.2330708635734	952.503429335538	1015.3370108425725	612.9216676237675	716.7097890146075	692.4289727332399	278.0677154994024	276.05446725971376	291.6737154897364	252	host	gene-VC_RS15010
gene-VC_RS05375	302.1322842702473	293.2808897475738	272.9234760705032	118.94623441356923	136.89630822703816	117.14810414822186	48.60246018692663	52.369366748781395	57.47678268863443	993	host	oppF
gene-VC_RS05455	477.59884199499436	593.6185902197976	493.2968716345539	192.90546200727923	267.96938277736797	215.73500650227697	54.940946712510005	60.72183767097803	152.80494016497545	1053	host	bioB
gene-VC_RS11030	222.9687703798533	198.96504156289907	223.21997078632202	107.68405144353018	132.03564716436864	126.09167434678099	95.48137754855527	219.3749067986289	100.02270274826165	1356	host	gene-VC_RS11030
gene-VC_RS02005	45.895503337891064	47.625171466776905	44.83576957284146	34.544969502187705	33.27736452128491	40.83477575048154	23.023133197671147	22.97478213825167	32.65221843291512	645	host	gene-VC_RS02005
gene-VC_RS10935	1040.2833035808935	950.6430710751172	910.8933691863363	499.1255491862664	613.033563194288	541.858332907757	250.56018900753276	278.70883713721105	287.39054130095445	384	host	gene-VC_RS10935
gene-VC_RS12980	206.0013523728409	259.6845769278988	256.71838786283917	251.4892826488225	240.57032817881623	229.87416071265164	204.02090416904892	230.6604570470163	243.10785964728748	486	host	gene-VC_RS12980
gene-VC_RS09570	137.89018187250434	118.06239985461502	118.42276793338938	80.28879976287611	103.13777696987704	105.13239008868726	64.34445773535063	66.10702174545182	65.4827893194554	714	host	tsaB
gene-VC_RS02555	783.7007120532146	713.9239989400652	719.2389452048224	591.2891381782226	662.1151998687992	678.5281344881801	507.9615804195707	940.6106770818554	508.6655879532182	525	host	gene-VC_RS02555
gene-VC_RS08145	153.61666712188392	166.40120151042532	150.70657773085765	64.94102715078186	80.41866778780982	70.73825422739668	40.53536393660004	38.15994952709667	35.94694529286288	996	host	gene-VC_RS08145
gene-VC_RS17315	123.35835521543062	121.0947192585283	135.98653206051802	106.07076440306916	89.33613633658858	100.37968339346189	91.1577909636176	88.35170137794988	98.47485603496739	879	host	gene-VC_RS17315
gene-VC_RS17945	146.37247138378987	146.95017964229976	161.332267243136	133.13030616000208	131.63502480003112	138.79456630692317	77.24506192571566	82.6401259250751	82.42299509381088	2361	host	gene-VC_RS17945
gene-VC_RS16595	50.80774283339288	54.42071103071606	56.910292986520496	45.3399373814259	46.18292130309588	43.14366922838029	38.3740185411524	39.31905514943867	39.02897050520467	1689	host	narQ
gene-VC_RS17505	390.9829756045372	417.4388288267168	388.7075075316246	439.27894055159084	467.44836103992577	452.8318806703238	342.1203924246554	403.6052721037341	406.54740546619956	1077	host	gene-VC_RS17505
gene-VC_RS14770	595.0085573187637	564.3204841261739	640.0229855214321	404.1505898000976	449.8306076752552	426.4317296228859	195.44538767110316	209.30046787896248	195.89776192204647	630	host	gene-VC_RS14770
gene-VC_RS06445	112.55102580563855	116.65761697670101	155.7929771015905	103.79243925892673	108.40353594054933	158.51833086471655	109.3744174952496	80.38595209427562	86.15733091048739	198	host	nqrM
gene-VC_RS05805	70.41816902966735	73.83331762679752	64.51272893492502	53.59410448220541	61.704979093384544	55.20128985413726	65.61409312094365	75.40397090669936	70.99283573021309	1332	host	gene-VC_RS05805
gene-VC_RS09520	75.0512465992134	66.75665060300354	78.15329016140228	103.17052504798258	77.25870516438403	107.3047162776543	87.25915066104528	75.75896227876959	75.24243257861748	585	host	yfbR
gene-VC_RS08115	311.2921023717373	375.50615964189484	358.987251494393	257.9263126199564	349.0065059549393	344.2380321145028	318.6281107471502	316.05325594626004	347.4112317625161	234	host	pspB
gene-VC_RS08450	204.71567710767582	221.96731701479953	221.8112447260496	176.92318725106227	192.99228811436825	200.02052023671516	119.97424943566932	127.65477287779073	129.74883762115064	1680	host	gene-VC_RS08450
gene-VC_RS06330	563.5187045085565	627.7863511529683	584.2236641309645	403.44965384666074	570.1401047693638	474.04337469016315	328.1232524857489	401.8037636812617	332.44545866470895	363	host	queD
gene-VC_RS17335	115.6806392813218	135.19169678164218	125.55282853747309	107.17486049505038	98.14147941426948	100.38937497333471	62.863535065273595	63.07088636211234	59.623845439829935	1314	host	gene-VC_RS17335
gene-VC_RS19040	619.7413544935044	594.297011465763	604.9817943216983	480.7228765676607	596.5923178716912	529.0197550751487	761.5344057691225	1037.8743284320599	1090.8352665703871	117	host	gene-VC_RS19040
gene-VC_RS13840	401.3088664107795	443.5408620272835	470.4094863348458	292.7976367797553	290.0006029308574	280.8420528199545	237.60230086339385	240.01952793408057	248.03453189429672	1041	host	gene-VC_RS13840
gene-VC_RS09395	37.96957525645136	40.23130922992569	39.23787896863934	41.88215746534688	38.24728832382897	35.87959691226672	35.45785910423297	38.21845100750516	33.08161746984113	1095	host	gene-VC_RS09395
gene-VC_RS17935	189.46996313885924	235.70360682892326	226.28381357185242	154.8807859364118	207.1372729004863	172.25773115634962	116.55967852386107	123.79007168670445	115.68543023661688	1278	host	gene-VC_RS17935
gene-VC_RS11405	225.20704323982713	249.9081263165507	271.83353300915076	123.93636661510001	150.41816858214182	139.4656468665535	108.76406918333414	98.97736908590699	91.59202365889197	384	host	gene-VC_RS11405
gene-VC_RS10375	310.5617568655295	427.1355157333398	334.7643095178218	308.7515712761909	334.22354161430655	329.43248530746445	248.9800275767947	292.61466692042757	260.25261283008285	543	host	gene-VC_RS10375
gene-VC_RS12270	883.8373243254822	988.827712657656	961.11629911069	1058.405112985409	864.6291122104006	918.8689687412382	603.8897922867255	608.0156627867142	608.8162931255825	531	host	ppa
gene-VC_RS04835	213.57286562144577	240.35393553116066	204.87362176742994	133.59035727774992	176.5442266965044	133.23241088062815	53.55234637060642	51.193158965301855	54.68387318607153	855	host	gene-VC_RS04835
gene-VC_RS13625	298.7933642037649	304.4473825860274	319.74014327561656	140.39148198965367	139.17058725524106	135.45700258343868	93.6873326062947	107.24499197357581	99.06527173360296	1131	host	gene-VC_RS13625
gene-VC_RS17010	187.25798047995417	179.56325950855307	193.40806654193514	125.83116886648983	131.48225812045635	119.4675638649373	84.38302708591138	87.42103869178861	95.97272303953025	1659	host	gene-VC_RS17010
gene-VC_RS08140	300.7754772916111	321.52353935059404	362.263785557656	158.5898273541624	148.1705548930317	166.59254938069483	85.70478004116181	85.75656527298801	92.73340346496654	888	host	sapC
gene-VC_RS15305	183.81271221517872	230.8149757490723	226.49648632896884	151.33282660370108	219.65979651111314	224.3002293004795	277.48618664161353	287.6606189507949	278.4997933378474	456	host	gene-VC_RS15305
gene-VC_RS02380	242.99957193072376	297.2097166723671	281.6322024296207	220.93372804660345	222.39324345624894	217.5615958021818	164.76650970686097	169.53578618379183	187.64591619351765	798	host	gene-VC_RS02380
gene-VC_RS03330	175.17643240316397	186.267337292283	190.95767764737812	149.98553748911016	145.80716248784134	136.56963889883272	113.43689585935888	125.01401515351141	126.83210046625328	450	host	rimI
gene-VC_RS10055	891.1795751963558	1013.7932069615591	904.5078247862461	407.0931701566646	456.260966645733	392.66858200568544	149.4651849930563	162.4912021600133	168.24847742732467	711	host	gene-VC_RS10055
gene-VC_RS05695	150.98308339780777	154.87860639602243	169.05845054382092	128.38818288819232	146.3651945705335	145.43238985524653	120.10225670253628	110.99548936146091	115.86228239874636	738	host	gene-VC_RS05695
gene-VC_RS15730	159.09762833913967	175.47989187683865	161.79365150788976	95.71343372019791	132.5077018124882	123.35886665429476	129.48361533069908	148.69598761833495	139.4601141095516	669	host	gene-VC_RS15730
gene-VC_RS16755	71.025077971083	73.08973015290466	70.64912126938334	63.68968060109616	65.19512395503435	63.580644070377524	48.526074047819876	48.847868246190664	50.6739225456606	2955	host	torS
gene-VC_RS04435	135.79008490411425	137.54935515920366	147.72784508551237	112.27306270326146	104.77774038712349	119.15685106343014	84.64938630902705	95.79408724522264	77.97711382440299	921	host	gene-VC_RS04435
gene-VC_RS04990	342.2127138568029	372.4796960316462	360.8674061434801	259.09090100724575	266.66514416037575	239.12355604967232	157.365233335002	164.92979826239312	163.8052958051242	693	host	gene-VC_RS04990
gene-VC_RS14325	71.13415116628984	75.16066883399895	67.02692480390016	56.793366390958134	64.60223672174762	60.69881627733359	77.79964096548949	74.37295041374182	67.40660402600243	1356	host	gene-VC_RS14325
gene-VC_RS05910	77.53964020409238	57.773151040921356	79.31390883296955	95.84032032836274	74.36636519293012	98.39867178798131	118.78892431762553	100.59208922316738	107.5249952572515	948	host	gene-VC_RS05910
gene-VC_RS16570	36.88515236780407	39.687642888980754	40.90215147153695	26.654867669607647	36.213385831900325	30.175892975145082	20.16343833368512	22.067577886071103	19.25782104657241	1542	host	gene-VC_RS16570
gene-VC_RS17440	55.30575416042737	62.087460069880905	62.13606651964992	47.79083398196065	46.180017766871366	46.604560614523045	37.67544337675109	44.13015443243849	48.171580800503236	1281	host	gene-VC_RS17440
gene-VC_RS06190	202.3550128749283	182.17278703138703	186.62320324932915	164.70669049613292	200.88534768991045	205.89392281293573	112.42255699921556	121.46503671452727	118.92187751660067	549	host	gene-VC_RS06190
gene-VC_RS00815	10175.346569054536	9202.31109196867	9367.89467456615	8297.21359654775	8929.515142491837	7664.714273349432	3989.2879644319987	4141.590752341779	3782.609133394644	76	host	gene-VC_RS00815
gene-VC_RS15890	16.037966504548887	30.452153663243095	29.158692311298363	29.93180174855246	26.523031112927782	26.227996688792	29.834746766898274	30.922702781874083	28.699041044024455	954	host	pfkB
gene-VC_RS16040	132.06260025484855	143.35924190368672	149.28105260362634	194.95243526178817	182.88198719245437	209.15097053362987	159.97144719526813	163.43633492469738	173.65824592874068	1083	host	gene-VC_RS16040
gene-VC_RS05105	154.39068039791454	166.53973511357344	165.16603588749228	270.9120510002798	269.3656132409228	242.0509955116161	214.20008585167807	393.03756644741424	225.0409204051706	642	host	udk
gene-VC_RS16915	47.32840020899011	59.29616210290405	52.253545114819175	40.47192597190187	45.40763170362354	39.47294404931677	33.118030142195146	34.70937661641886	34.5461761621761	1518	host	glpK
gene-VC_RS02060	825.2926063423436	879.9617774325004	919.281739056405	405.43084987345424	467.2680924098691	372.59479297493743	183.0288265521263	220.5060645253343	187.825939939272	453	host	gene-VC_RS02060
gene-VC_RS07500	19.98697777785174	15.929053948638533	22.48324305110417	14.470739651781622	18.597852358143026	18.16615094681995	14.030537521256509	17.112421188260644	18.147525482783436	882	host	gene-VC_RS07500
gene-VC_RS16525	39.36467886847993	46.022152666049344	46.94994266887741	38.755345912213684	40.16795834009074	33.840545702014154	22.84189789291206	19.81432908804761	21.495157476521644	921	host	gene-VC_RS16525
gene-VC_RS15465	146.53600833937327	137.3803023080103	136.1048536217192	114.2137044152886	139.52124888408414	136.34793493958136	147.29488861585537	163.5971399053925	173.78743670833356	858	host	gene-VC_RS15465
gene-VC_RS00390	398.3149072458252	437.2990281285842	459.0328789600435	341.8473788925587	405.5584860865267	359.71467388531835	214.36517778136417	252.8230591011054	207.356703816804	324	host	uspB
gene-VC_RS10470	244.8853285714625	235.8139558063711	256.2562188369175	326.23814633086874	286.6032391134817	311.4725380919113	225.27185850269856	210.92229646430707	240.25534024121887	618	host	lolB
gene-VC_RS18025	79.54392787877318	78.01010887268944	82.55824751812084	99.74704404456743	86.03682087832657	92.9359029186072	84.24786212471929	91.02416756248358	86.93352308085214	1221	host	gene-VC_RS18025
gene-VC_RS04240	573.9212975233964	561.0743239795122	668.747900131985	463.75618680644914	554.8747227028692	463.36127483532533	243.15127855771667	201.33175324220454	197.52991552970857	306	host	gene-VC_RS04240
gene-VC_RS00350	717.7448762687932	784.5620352158512	847.519652311491	711.9758814007354	646.5804741902035	735.473713242774	586.7238489185022	593.6159718264938	591.1770074169896	285	host	gene-VC_RS00350
