Geneid	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	gene_length	Entity	Symbol
gene-Saur515_RS08615	5.816488856871726	3.5168275012183026	2.5467097250333146	1.3257855226550173	0.7835523125639994	1.257738502074403	1.5154129303275377	2.0164553938483527	1.3691888967433372	1000.0	host	pstA
gene-Saur515_RS05065	43.04201754085078	45.71875751583793	46.204590725604426	10.606284181240138	14.103941626151988	14.733508167157291	9.368007205661142	13.913542217553633	11.501186732644033	1000.0	host	gene-Saur515_RS05065
gene-Saur515_RS09150	623.1398395328576	643.9311154730711	699.2537273591472	135.76043751987376	101.60061652913191	148.23346631591176	109.24749579543067	139.94200433307566	87.90192717092225	1000.0	host	gene-Saur515_RS09150
gene-Saur515_RS08420	36.44999683639615	31.651447510964722	35.29012047546165	6.89408471780609	6.790786708887994	7.726107941314189	5.097298038374445	7.25923941785407	4.655242248927347	1000.0	host	gene-Saur515_RS08420
gene-Saur515_RS03580	873.2488603783419	782.4941190210723	829.1359233358463	183.48871633545437	137.1216546986999	132.60157350441563	140.93340252046102	76.82695050562224	83.79436048069223	1000.0	host	rpmD
gene-Saur515_RS00785	1.9388296189572423	5.275241251827453	2.910525400038074	0.5303142090620069	0.7835523125639994	0.8983846443388592	0.27552962369591594	0.4032910787696705	0.27383777934866743	1000.0	host	sbnD
gene-Saur515_RS02350	5.816488856871726	7.737020502680266	8.367760525109462	0.5303142090620069	0.7835523125639994	1.078061573206631	0.5510592473918319	0.4032910787696705	1.3691888967433372	1000.0	host	cntM
gene-Saur515_RS01415	22.102657656112562	18.639185756457003	23.64801887530935	3.447042358903045	3.395393354443997	3.234184719619893	3.0308258606550753	6.654302799699564	6.024431145670683	1000.0	host	gene-Saur515_RS01415
gene-Saur515_RS04815	309.8249731093673	311.5909166079416	354.7202831296403	65.22864771462685	64.25128963024795	71.15206383163765	43.39591573210676	59.888725197296075	53.124529193641486	1000.0	host	gene-Saur515_RS04815
gene-Saur515_RS14360	232.65955427486907	187.44690581493552	204.10059367766993	74.24398926868096	68.16905119306794	62.168217388249055	120.13091593141935	74.60884957238905	79.68679379046223	1000.0	host	gene-Saur515_RS14360
gene-Saur515_RS06545	6.204254780663175	9.143751503167586	11.278285925147536	0.5303142090620069	1.0447364167519992	1.6170923598099465	0.4132944355438739	1.2098732363090117	0.8215133380460024	1000.0	host	gene-Saur515_RS06545
gene-Saur515_RS03060	7.3675525520375205	8.088703252802096	6.912497825090425	0.5303142090620069	0.2611841041879998	0.7187077154710874	0.6888240592397898	0.4032910787696705	0.27383777934866743	1000.0	host	fosB
gene-Saur515_RS03460	298.19199539562385	312.6459648583071	372.5472512048735	49.31922144276664	42.311824878455965	55.160817162405955	45.737917533522044	54.84758671267519	46.00474693057613	1000.0	host	gene-Saur515_RS03460
gene-Saur515_RS11005	434.6856005702137	447.3404581549681	482.4195850563107	81.13807398648706	73.13154917263994	91.2758798648281	78.38817794148808	75.01214065115872	61.887338132798845	1000.0	host	gene-Saur515_RS11005
gene-Saur515_RS04520	157.04519913553662	170.21445105896584	169.53810455221782	25.720239139507335	21.155912439227983	24.795416183752515	17.77166072838658	16.93822530832616	15.06107786417671	1000.0	host	queF
gene-Saur515_RS08115	87.63509877686735	99.52621828447796	90.22628740118029	61.781605355723805	52.75918904597596	48.153416936562856	24.246606885240602	25.810629041258913	32.039020183794094	1000.0	host	purQ
gene-phage515_00223	1066.3562904264832	1164.1911728170933	951.3570811906062	2650.8090996073593	2061.7032592081478	2439.062678078604	1256.5100942684444	1585.351137232498	1315.6803651464713	348.0	phage	gene-phage515_00223
gene-Saur515_RS07930	10.857445866160557	9.495434253289417	15.644074025204647	3.712199463434048	2.0894728335039985	3.9528924350909804	1.3776481184795797	1.2098732363090117	0.8215133380460024	1000.0	host	gene-Saur515_RS07930
gene-Saur515_RS02110	24.8170191226527	29.18966826011191	20.373677800266517	4.242513672496055	6.529602604699995	6.468369439239786	4.959533226526487	8.872403732932751	7.941295601111356	1000.0	host	crtO
gene-Saur515_RS11545	110.5132882805628	113.24184553922935	116.78483167652772	29.16728149841038	19.588807814099983	24.615739254884744	26.31307906295997	30.24683090772529	19.990157892452725	1000.0	host	gene-Saur515_RS11545
gene-Saur515_RS14170	13.959573256492144	13.363944504629549	20.00986212526176	5.303142090620069	5.484866187947995	5.030954008297612	3.857414731742823	2.4197464726180233	4.655242248927347	1000.0	host	gene-Saur515_RS14170
gene-Saur515_RS10400	586.30207677267	498.6861396727553	578.4669232575671	107.12347023052538	100.55588011237991	101.69714173915887	64.33616713299637	57.46897872467805	61.33966257410151	1000.0	host	cysS
gene-Saur515_RS03055	173.33136793477746	161.07069955579826	175.35915535229395	58.33456299682076	55.89339829623195	68.45690989862108	53.03945256146382	106.67049033457785	47.9216113860168	1000.0	host	hutG
gene-Saur515_RS10165	12.0207436375349	10.902165253776738	10.186838900133258	4.242513672496055	4.440129771195997	3.7732155062232087	2.0664721777193695	2.218100933233188	2.1907022347893395	1000.0	host	gene-Saur515_RS10165
gene-Saur515_RS11385	194.27072781951566	162.8291133064074	175.7229710272987	36.32652332074747	32.909197127687975	35.935385773554366	28.5173160525273	32.86822291972815	27.383777934866746	1000.0	host	gene-Saur515_RS11385
gene-Saur515_RS13220	9.306382170994763	8.440386002923926	12.005917275157055	1.3257855226550173	1.5671046251279988	3.234184719619893	0.9643536829357058	1.2098732363090117	0.27383777934866743	1000.0	host	gene-Saur515_RS13220
gene-Saur515_RS00045	35.674464988813256	39.38846801364499	32.74341075042833	4.507670777027059	6.268418500511995	7.726107941314189	5.097298038374445	3.226328630157364	2.464540014138007	1000.0	host	gene-Saur515_RS00045
gene-Saur515_RS01785	22.102657656112562	25.32115800877178	21.465124825280796	7.159241822337093	5.2236820837599955	6.648046368107559	5.372827662070361	5.242784024005717	3.2860533521840094	1000.0	host	gene-Saur515_RS01785
gene-Saur515_RS12530	21.714891732321114	17.232454755969684	25.830912925337906	1.3257855226550173	2.350656937691998	1.4374154309421747	2.0664721777193695	2.0164553938483527	1.6430266760920047	1000.0	host	ilvD
gene-Saur515_RS13845	40.32765607431064	30.244716510477403	38.56446155050448	16.97005468998422	22.20064885597998	21.38155453526485	29.20614011176709	14.921769914477808	23.276211244636734	1000.0	host	gene-Saur515_RS13845
gene-Saur515_RS12645	248.55795715031846	231.05556683004247	235.38874172807922	38.4477801569955	41.005904357515966	43.661493714868556	27.552962369591594	29.440248750185948	27.10994015551808	1000.0	host	pmtC
gene-phage515_00208	2483.193319664468	2359.2051154006112	2466.2504892149545	1246.7483088044296	926.7012927439607	1080.9410111692555	321.4512276452353	553.2326336968557	403.7351875012405	312.0	phage	gene-phage515_00208
gene-phage515_00180	4074.828351706746	4164.5595720641595	3588.8258110638967	5166.81838151091	4996.437156952357	5102.012680731194	4447.390592651028	4382.657570697521	4353.556559814408	177.0	phage	gene-phage515_00180
gene-Saur515_RS08445	6.979786628246072	6.330289502192945	4.001972425052352	1.856099731717024	1.8282887293159984	1.078061573206631	1.3776481184795797	1.0082276969241764	1.0953511173946697	1000.0	host	gene-Saur515_RS08445
gene-Saur515_RS11690	8.143084399620417	7.033655002436605	7.640129175099944	3.712199463434048	3.656577458631997	1.9764462175454902	1.3776481184795797	0.20164553938483526	0.5476755586973349	1000.0	host	esxD
gene-Saur515_RS13395	19.000530265780974	18.639185756457003	22.55657185029507	5.568299195151072	2.0894728335039985	2.8748308618843494	4.2707091672866975	4.637847405851211	3.2860533521840094	1000.0	host	gene-Saur515_RS13395
gene-Saur515_RS05370	57.00159079734292	54.15914351876186	54.936166925718645	15.3791120627982	13.05920520939999	17.42866210017387	24.246606885240602	20.36619947786836	18.620968995709386	1000.0	host	hyl
gene-Saur515_RS13400	29.082444284358633	44.31202651535061	49.84274747565202	10.87144128577114	3.1342092502559975	3.9528924350909804	2.7552962369591594	3.4279741695421992	2.464540014138007	1000.0	host	gene-Saur515_RS13400
gene-Saur515_RS12745	12.40850956132635	15.122358255238701	19.28223077525224	6.89408471780609	5.2236820837599955	3.9528924350909804	8.12812389902952	8.267467114778245	5.750593366322017	1000.0	host	gene-Saur515_RS12745
gene-phage515_00124	153.65451582375647	160.9364639143061	108.02847136126756	1751.7191138647256	2039.2190017049552	1857.3156484833949	2186.4701287569824	1313.3699328107443	2197.8223018550875	1923.0	phage	gene-phage515_00124
gene-Saur515_RS07220	182.63775010577223	180.0615680623771	198.64335855259856	52.50110669713868	39.69998383657597	50.30954008297611	22.180134707521233	21.172781635407702	15.882591202222711	1000.0	host	gene-Saur515_RS07220
gene-Saur515_RS12935	1.5510636951657937	1.0550482503654908	1.0914470250142778	0.5303142090620069	0.2611841041879998	0.17967692886777184	0.13776481184795797	0.20164553938483526	0.0	1000.0	host	gene-Saur515_RS12935
gene-Saur515_RS00320	39.93989015051919	31.29976476084289	31.288148050409294	5.833456299682076	6.529602604699995	6.82772329697533	3.857414731742823	4.637847405851211	3.5598911315326767	1000.0	host	gene-Saur515_RS00320
gene-Saur515_RS10245	193.8829618957242	170.9178165592095	190.63941370249384	25.45508203497633	24.81248989785998	34.49797034261219	21.491310648281445	20.971136096022867	18.620968995709386	1000.0	host	gene-Saur515_RS10245
gene-Saur515_RS02495	228.78189503695458	240.5510010833319	228.11242822798405	61.5164482511928	61.90063269255595	73.66754083578645	60.065457965709676	38.3126524831187	44.90939581318146	1000.0	host	gene-Saur515_RS02495
gene-Saur515_RS02130	245.06806383619542	217.69162232541294	277.5913600286313	95.45655763116123	73.13154917263994	68.63658682748884	49.73309707711283	74.00391295423454	63.25652702954218	1000.0	host	gene-Saur515_RS02130
gene-Saur515_RS03435	297.41646354804095	317.56952336001274	334.7104210043785	54.357206428855704	47.01313875383996	50.12986315410834	38.0230880700364	38.3126524831187	29.02680461095875	1000.0	host	mspA
gene-Saur515_RS08700	15.12287102786649	13.71562725475138	11.642101600152296	3.181885254372041	3.1342092502559975	3.413861648487665	0.6888240592397898	0.20164553938483526	0.27383777934866743	1000.0	host	trpC
gene-Saur515_RS00715	70.18563220625217	78.77693602728998	80.03944850104703	19.356468630763253	12.53683700102399	12.218031163008485	13.363186749251923	11.49379574493561	11.501186732644033	1000.0	host	gene-Saur515_RS00715
gene-Saur515_RS02020	25.592550970235596	22.507696007797136	28.74143832537598	5.303142090620069	2.0894728335039985	5.390307866033155	3.719649919894865	1.613164315078682	3.8337289108813444	1000.0	host	gene-Saur515_RS02020
gene-phage515_00028	1994.338033405916	1851.1889546290206	1671.022507281573	4752.764869558784	5259.468044865509	4731.8598976670055	3267.477071191445	3498.075890800731	3759.8095103209675	489.0	phage	gene-phage515_00028
gene-Saur515_RS00765	12.0207436375349	9.495434253289417	9.095391875118981	2.1212568362480275	2.8730251460679974	4.132569363958752	1.3776481184795797	1.8148098544635174	2.1907022347893395	1000.0	host	sbnH
gene-Saur515_RS02105	79.49201437724693	70.68823277448789	72.76313500095185	14.053326540143182	6.529602604699995	12.577385020744028	11.158949759684596	10.888859126781105	6.024431145670683	1000.0	host	gene-Saur515_RS02105
gene-Saur515_RS12165	168.67817684928008	154.38872730348348	171.3571829272416	32.349166752782416	25.07367400204798	35.576031915818824	21.491310648281445	25.20569242310441	17.799455657663383	1000.0	host	gene-Saur515_RS12165
gene-Saur515_RS08025	37.22552868397905	30.948082010721063	47.65985342562346	7.6895560313991	4.962497979571996	8.085461799049734	6.061651721310151	9.880631429856928	6.572106704368019	1000.0	host	gene-Saur515_RS08025
gene-Saur515_RS07720	128.73828669876087	131.88103129568634	137.52232515179898	15.113954958267197	13.32038931358799	17.42866210017387	18.184955163930454	16.13164315078682	10.67967339459803	1000.0	host	gene-Saur515_RS07720
gene-Saur515_RS05125	4.653191085497381	7.385337752558435	8.731576200114223	1.856099731717024	1.5671046251279988	1.7967692886777185	1.2398833066316217	1.8148098544635174	1.0953511173946697	1000.0	host	gene-Saur515_RS05125
gene-Saur515_RS05530	848.8196071794806	778.977291519854	931.0043123371789	147.4273501192379	93.76509340349192	142.48380459214306	100.01725340161748	146.9995982115449	86.53273827417891	1000.0	host	gene-Saur515_RS05530
gene-Saur515_RS13005	167.90264500169718	168.10435455823486	188.09270397746053	29.16728149841038	31.080908398371974	38.98989356430649	28.37955124067934	36.901133707424854	26.288426817472075	1000.0	host	gene-Saur515_RS13005
gene-Saur515_RS02380	70.57339813004361	71.03991552460971	75.30984472598516	10.606284181240138	12.27565289683599	15.63189281149615	15.980718174363124	7.057593878469234	7.941295601111356	1000.0	host	gene-Saur515_RS02380
gene-Saur515_RS09755	399.7866674289833	386.8510251340133	444.5827548558158	74.24398926868096	59.54997575486395	75.46431012446418	38.574147317428235	37.304424786194524	39.15880244685945	1000.0	host	gene-Saur515_RS09755
gene-Saur515_RS06560	547.5254843935252	539.4813386868876	555.9103514072721	90.41857264507217	92.19798877836392	89.83846443388592	69.57122998321877	45.77353744035761	57.77977144256883	1000.0	host	gcvPA
gene-Saur515_RS01975	212.49572623771374	197.29402281834678	253.94334115332194	52.76626380166969	34.99866996119197	56.23887873561259	32.925790031661954	45.168600822203096	38.337289108813444	1000.0	host	gene-Saur515_RS01975
gene-Saur515_RS12910	2.3265955427486906	0.0	2.5467097250333146	0.0	0.7835523125639994	0.17967692886777184	0.0	0.0	0.27383777934866743	1000.0	host	gene-Saur515_RS12910
gene-Saur515_RS14315	64.75690927317189	47.82885401656891	54.572351250713886	18.295840212639238	19.588807814099983	17.788015957909412	25.348725380024266	22.18100933233188	23.276211244636734	1000.0	host	gene-Saur515_RS14315
gene-Saur515_RS11400	164.8005176113656	154.7404100536053	161.17034402710834	37.12199463434048	34.215117648627974	36.83377041789323	27.690727181439552	32.06164076218881	24.3715623620314	1000.0	host	gene-Saur515_RS11400
gene-Saur515_RS02805	314.86593011865614	301.3921168544085	370.3643571548449	56.21330616057273	40.22235204495197	53.90307866033155	41.88050280177922	49.2015116098998	39.432640226208115	1000.0	host	gene-Saur515_RS02805
gene-Saur515_RS00450	8.918616247203314	14.06731000487321	11.642101600152296	1.3257855226550173	1.5671046251279988	2.3358000752810337	0.5510592473918319	3.024683090772529	0.8215133380460024	1000.0	host	argJ
gene-Saur515_RS06275	297.41646354804095	261.30028334051985	287.050567578755	56.21330616057273	43.617745399395965	59.47306345523248	36.64543995155682	43.55543650712442	33.408209080537425	1000.0	host	yqeK
gene-Saur515_RS04255	203.18934406671897	175.4896923107933	239.0268984781268	41.099351202305535	33.17038123187597	39.528924350909804	28.930610488071174	39.32088018004288	27.931453493564078	1000.0	host	secG
gene-Saur515_RS10890	134.94254147942405	122.0339142922751	136.4308781267847	18.030683108108235	18.282887293159984	23.35800075281034	14.740834867731502	18.148098544635175	14.513402305479374	1000.0	host	gene-Saur515_RS10890
gene-Saur515_RS04000	248.9457230741099	217.69162232541294	256.85386655336004	50.37984986089065	48.58024337896796	56.59823259334813	33.33908446720583	47.58834729482112	37.51577577076744	1000.0	host	gene-Saur515_RS04000
gene-Saur515_RS06525	0.7755318475828968	2.813462000974642	2.5467097250333146	0.5303142090620069	0.7835523125639994	0.3593538577355437	0.0	0.4032910787696705	0.8215133380460024	1000.0	host	comGC
gene-Saur515_RS06645	704.9584494528533	633.3806329694163	690.8859668340378	155.64722035969902	144.43480961596387	168.17760542023444	90.37371657226043	89.7322650262517	90.09262940571159	1000.0	host	lpdA
gene-Saur515_RS09795	7.3675525520375205	5.978606752071114	5.093419450066629	1.0606284181240138	1.8282887293159984	0.3593538577355437	1.2398833066316217	2.4197464726180233	0.5476755586973349	1000.0	host	gene-Saur515_RS09795
gene-Saur515_RS05555	362.17337282121287	382.9825148826731	383.46172145501623	63.107390878378816	63.99010552605995	65.04304825013341	50.28415632450466	50.00809376743914	44.08788247513546	1000.0	host	gene-Saur515_RS05555
gene-Saur515_RS07400	23.265955427486904	21.100965007309814	30.560516700399777	3.447042358903045	2.350656937691998	4.491923221694296	2.8930610488071173	3.226328630157364	2.464540014138007	1000.0	host	gene-Saur515_RS07400
gene-Saur515_RS11900	129.90158447013522	132.23271404580817	156.44074025204648	26.515710453100343	21.155912439227983	26.771862401298005	17.77166072838658	17.139870847711	18.07329343701205	1000.0	host	yabA
gene-Saur515_RS12200	450.97176936945453	474.0683471642272	503.5208942065868	77.160717418522	88.80259542391993	88.22137207407597	54.83039511548727	73.1973307966952	51.20766473820081	1000.0	host	gene-Saur515_RS12200
gene-Saur515_RS07725	54.67499525459423	53.80746076864003	64.39537447584239	15.3791120627982	10.96973237589599	10.241584945462995	10.056831264900932	14.115187756938468	9.858160056552029	1000.0	host	gene-Saur515_RS07725
gene-Saur515_RS10490	181.08668641060643	174.43464406042781	193.5499391025319	33.409795170906435	29.774987877431975	36.294739631289914	20.113662529801864	24.802401344334736	17.525617878314716	1000.0	host	gene-Saur515_RS10490
gene-Saur515_RS12720	10.08191401857766	5.626924001949284	9.095391875118981	2.1212568362480275	1.8282887293159984	1.6170923598099465	4.408473979134655	2.218100933233188	3.0122155728353417	1000.0	host	gene-Saur515_RS12720
gene-Saur515_RS08105	116.71754306122598	111.13174903849836	132.79272137673712	60.72097693759979	48.58024337896796	51.387601656182746	25.486490191872225	35.69126047111584	36.42042465337277	1000.0	host	purC
gene-Saur515_RS13635	109.73775643297991	97.76780453386881	117.87627870154199	29.697595707472384	25.857226314611978	33.24023184053779	18.32271997577841	14.720124375092974	18.07329343701205	1000.0	host	gene-Saur515_RS13635
gene-Saur515_RS06185	515.7286786426264	539.4813386868876	528.98799145692	106.06284181240137	109.4361396547719	106.72809574745648	87.75618514714922	59.888725197296075	61.887338132798845	1000.0	host	gene-Saur515_RS06185
gene-Saur515_RS00560	20.551593960946768	15.825723755482361	14.188811325185611	3.712199463434048	2.0894728335039985	1.7967692886777185	1.6531777421754956	2.4197464726180233	1.9168644554406722	1000.0	host	cap8L
gene-Saur515_RS13670	1.1632977713743453	3.868510251340133	2.1828940500285556	0.7954713135930103	0.0	0.5390307866033155	0.13776481184795797	1.0082276969241764	0.0	1000.0	host	gene-Saur515_RS13670
gene-phage515_00073	26.04397995614206	31.931393978723392	22.172845864717914	164.89869684763894	217.65342015666647	189.50999462670464	7485.221443739049	3457.819715794432	6011.488564059677	804.0	phage	lysK.2
gene-Saur515_RS01375	24.0414872750698	24.61779250852812	25.467097250333147	3.9773565679650518	2.8730251460679974	3.7732155062232087	3.1685906725030333	1.4115187756938468	1.6430266760920047	1000.0	host	gene-Saur515_RS01375
gene-Saur515_RS12255	296.2531657766666	279.58778634685507	369.2729101298306	59.925505624006774	22.98420116854398	35.755708844686595	22.180134707521233	24.399110265565067	22.45469790659073	1000.0	host	gene-Saur515_RS12255
gene-Saur515_RS01445	19.388296189572422	18.639185756457003	22.920387525299834	2.6515710453100345	1.8282887293159984	2.6951539330165777	1.6531777421754956	5.444429563390552	3.8337289108813444	1000.0	host	pcp
gene-Saur515_RS12525	14.347339180283592	11.957213504142228	16.371705375214166	2.6515710453100345	0.5223682083759996	2.156123146413262	1.5154129303275377	1.8148098544635174	3.0122155728353417	1000.0	host	gene-Saur515_RS12525
gene-Saur515_RS10725	23.265955427486904	27.78293725962459	28.377622650371222	7.6895560313991	4.178945667007997	5.749661723768699	4.132944355438739	4.839492945236047	5.202917807624681	1000.0	host	gene-Saur515_RS10725
gene-Saur515_RS07685	108.57445866160556	126.95747279398071	121.15061977658483	19.091311526232246	12.27565289683599	9.522877229991908	14.87859967957946	11.49379574493561	8.215133380460024	1000.0	host	gene-Saur515_RS07685
gene-Saur515_RS09475	41.490953845684984	42.90529551486329	58.21050800076148	7.6895560313991	8.357891334015994	7.546431012446417	4.2707091672866975	7.25923941785407	3.0122155728353417	1000.0	host	gene-Saur515_RS09475
gene-Saur515_RS09435	629.7318602373123	641.4693362222183	647.5919015084714	165.72319033187716	156.71046251279986	166.20115920268896	103.32360888596848	92.35365703825455	102.68916725575029	1000.0	host	murF
gene-Saur515_RS08785	311.76380272832455	312.29428210818526	368.9090944548259	90.94888685413417	56.676950608795956	93.43200301124136	82.2455926732309	67.95454677268948	52.57685363494415	1000.0	host	plsY
gene-Saur515_RS07365	48.0829745501396	49.58726776717806	38.20064587549972	25.189924930445326	19.066439605723986	19.225431388851586	13.225421937403965	9.074049272317588	10.405835615249362	1000.0	host	gene-Saur515_RS07365
gene-Saur515_RS04350	594.4451611722905	580.9799032012636	629.0373020832287	166.78381875000116	147.83020297040787	162.24826676759798	115.86020676413266	109.89681896473522	105.1537072698883	1000.0	host	uvrA
gene-Saur515_RS14050	21.327125808529665	18.28750300633517	14.916442675195128	6.628927613275086	3.917761562819997	7.187077154710874	7.714829463485646	8.46911265416308	8.48897115980869	1000.0	host	gene-Saur515_RS14050
gene-Saur515_RS05115	114.39094751847729	100.58126653484345	114.60193762649916	13.78816943561218	18.282887293159984	20.123816033190447	11.847773818924386	12.703668981244622	8.48897115980869	1000.0	host	gene-Saur515_RS05115
gene-Saur515_RS13420	109.73775643297991	112.18679728886384	110.23614952644205	33.674952275437434	30.558540189995973	34.13861648487665	27.139667934047722	27.020502277567925	21.907022347893395	1000.0	host	sdrM
gene-Saur515_RS12680	5.428722933080278	7.033655002436605	4.72960377506187	1.856099731717024	2.0894728335039985	1.7967692886777185	1.5154129303275377	1.0082276969241764	1.6430266760920047	1000.0	host	gene-Saur515_RS12680
gene-Saur515_RS03030	112.45211789952005	126.25410729373706	128.06311760167526	35.00073779809245	27.68551504392798	35.03700112921551	26.58860868665589	21.979363792947044	25.193075700077404	1000.0	host	gene-Saur515_RS03030
gene-phage515_00062	4024.209270145525	4092.2333153847712	3694.5225588511466	8325.06167394876	9346.83490222079	8519.89193222768	8237.106860514878	9862.170922730147	8731.311166415375	426.0	phage	rbn
gene-Saur515_RS13390	96.1659491002792	90.03078403118855	119.33154140156103	23.333825198728302	14.103941626151988	23.35800075281034	20.113662529801864	25.00404688371957	18.07329343701205	1000.0	host	gene-Saur515_RS13390
gene-Saur515_RS02030	331.152098917897	318.6245716103782	347.0801539545403	57.00877747416574	58.24405523392395	61.80886353051351	69.29570035952285	89.12732840809718	62.98268925019351	1000.0	host	gene-Saur515_RS02030
gene-phage515_00019	12259.865957206295	12803.205897490852	13347.992876285723	2907.8895796900047	2659.724794314465	3286.091387959472	1934.0648863321655	2443.2717855462543	2110.072221981121	180.0	phage	gene-phage515_00019
gene-Saur515_RS02920	5.816488856871726	4.220193001461963	6.548682150085666	0.5303142090620069	2.0894728335039985	0.5390307866033155	0.4132944355438739	2.0164553938483527	0.5476755586973349	1000.0	host	gene-Saur515_RS02920
gene-Saur515_RS08260	57.00159079734292	53.80746076864003	72.39931932594709	18.826154421701244	10.96973237589599	19.045754459983815	11.296714571532554	9.678985890472093	9.584322277203361	1000.0	host	gene-Saur515_RS08260
gene-Saur515_RS13975	202.41381221913608	159.66396855531093	194.64138612754618	79.81228846383203	67.90786708887994	66.83981753881112	131.01433606740804	43.757082046509254	80.23446934915957	1000.0	host	gene-Saur515_RS13975
gene-Saur515_RS05375	19.77606211336387	18.639185756457003	25.830912925337906	6.098613404213079	3.395393354443997	9.70255415885968	4.408473979134655	4.436201866466376	5.750593366322017	1000.0	host	gene-Saur515_RS05375
gene-Saur515_RS05040	29.470210208150082	26.024523509015438	38.56446155050448	6.363770508744082	6.007234396323995	6.468369439239786	3.995179543590781	7.057593878469234	4.655242248927347	1000.0	host	mnhE2
gene-Saur515_RS03400	140.37126441250433	131.1776657954427	165.53613212716544	65.49380481915784	38.655247419823965	79.59687948842293	67.64252261734737	82.47302560839762	68.45944483716686	1000.0	host	sarV
gene-Saur515_RS08495	397.0723059624432	327.41664036342394	428.5748651556064	90.94888685413417	77.83286304802394	119.12580383933273	68.60687630028308	86.909227474864	60.24431145670684	1000.0	host	gene-Saur515_RS08495
gene-Saur515_RS04600	73.6755255203752	74.90842577594984	80.40326417605179	13.78816943561218	13.84275752196399	15.63189281149615	12.94989231370805	8.267467114778245	9.858160056552029	1000.0	host	gene-Saur515_RS04600
gene-Saur515_RS01825	32.57233759848167	27.78293725962459	29.469069675385498	8.48502734499211	6.007234396323995	8.265138727917504	5.235062850222403	8.267467114778245	6.024431145670683	1000.0	host	gene-Saur515_RS01825
gene-Saur515_RS00410	31.409039827107325	24.266109758406287	37.10919885048544	4.507670777027059	5.746050292135995	6.82772329697533	6.199416533158109	9.477340351087257	4.929080028276014	1000.0	host	mupG
gene-phage515_00205	2736.4294459429043	2794.877140195846	2699.039052372706	2110.4780921614015	1784.758045284665	1830.3674135879523	622.7417511175986	986.9155667452912	754.7236357658395	246.0	phage	gene-phage515_00205
gene-phage515_00230	7003.287593324341	6967.048420974137	7568.46851184143	1452.3377770902687	1294.0485162041807	1687.8741802730083	1061.4152549194944	1099.8847602809194	1012.3699721374978	132.0	phage	gene-phage515_00230
gene-Saur515_RS09060	46.91967677876526	39.38846801364499	55.2999826007234	13.523012331081176	10.186180063331992	15.092862024892835	7.852594275333605	25.00404688371957	11.501186732644033	1000.0	host	gene-Saur515_RS09060
gene-Saur515_RS09980	289.661145072212	293.30341360160645	321.61305670420717	87.76700159976214	71.82562865169994	88.94007978954706	47.666624899393454	55.654168870214534	44.635558033832794	1000.0	host	pde2
gene-Saur515_RS01075	32.960103522273116	17.935820256213344	25.467097250333147	4.507670777027059	2.6118410418799978	6.109015581504242	1.9287073658714116	4.436201866466376	2.1907022347893395	1000.0	host	gene-Saur515_RS01075
