Geneid	Ctrl_R1	Ctrl_R2	Ctrl_R3	0_R1	0_R2	0_R3	2_R1	2_R2	2_R3	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R1	20_R2	20_R3	30_R1	30_R2	30_R3	gene_length	Entity	Symbol
gene-NWMN_RS14640	25.819242786959073	6.252816384071056	41.3368015420158	39.67116138150304	32.08658943253301	59.17129330236822	39.044247453133224	30.393192807424793	39.465580626737705	14.102258935098856	34.958926980146906	22.26615507087628	12.461298624817632	13.670674698493482	7.042340490244252	7.92597230795049	6.133576001747071	7.337653086115701	9.879815638600405	4.928401182281213	11.298851532048694	1000.0	host	asp3
gene-NWMN_RS12600	464.74637016526333	502.30958285370815	298.54356669233636	429.1698367635329	411.0139313024466	303.7459722854902	283.8216449477762	431.5833378654321	244.38301849633731	172.752671954961	341.36363992378745	85.08852116370578	55.18575105276379	113.92228915411235	20.42278742170833	27.115168421935888	31.89459520908477	34.242381068539935	26.346175036267745	35.20286558772295	36.156324902555816	1000.0	host	gene-NWMN_RS12600
gene-NWMN_RS05770	113.60466826261992	56.2753474566395	267.92371369825054	144.25876866001104	111.53909659880522	248.51943186994654	129.14635696036376	89.15336556844606	160.89813640131524	91.66468307814257	84.31270624623666	85.88374098766565	29.37306104421299	24.303421686210633	38.732872696343385	35.87545360440748	14.720582404192971	36.688265430578504	40.06814120099053	24.642005911406066	39.545980362170425	1000.0	host	gene-NWMN_RS05770
gene-NWMN_RS05545	795.2326778383394	1006.70343783544	538.9094126959097	705.064731825804	673.8183780831932	625.2433325616909	614.1960464742881	713.2269245475685	444.74673552439026	250.31509609800472	561.3992391517709	127.23517183357873	83.66871933806124	211.89545782664896	60.56412821610056	72.16806364607551	63.78919041816954	44.025918516694205	86.722826161048	59.14081418737456	39.545980362170425	1000.0	host	gene-NWMN_RS05545
gene-NWMN_RS05455	1860.7067635135172	1315.1757127829453	681.2917291184085	961.1240461973235	1121.5026973085346	836.2876120068042	1747.9809244402722	1460.8994676102184	768.060915274203	541.7617807567144	859.5783222177298	231.40896877232132	211.84207662189974	668.3440963707924	97.18429876537067	87.1856953874554	126.96502323616437	97.22390339103303	76.29413187585868	104.9045394514144	100.55977863523337	1000.0	host	gene-NWMN_RS05455
gene-NWMN_RS00690	387.2886418043861	1044.2203361398663	251.08279455150338	214.58491838176644	750.2150195892242	372.77914780491983	157.67869163765343	437.661976426917	259.5620879681595	247.96471960882155	357.8148996791507	188.4670982784885	148.64549073889603	325.8177469807613	73.94457514756465	67.99649927347	112.2444408319714	55.03239814586775	38.97038390781271	76.03818966948157	42.935635821785034	1000.0	host	gene-NWMN_RS00690
gene-CPT_phageK_gp161	5.5169322194357	0.0	0.0	5.779598103365827	93.04719157785824	75.86063243893362	2324.749940811557	337.7021423047199	5677.5557928258	10700.992957963635	2010.2701223500765	13658.919989105538	15593.740449462723	16579.587851039727	13328.532241952662	11007.849192199119	12406.73017532877	12378.369896342618	6157.2925098115065	7516.714440558022	9107.888334327712	312.0	phage	gene-CPT_phageK_gp161
gene-NWMN_RS13450	86.06414262319691	108.38215065723163	76.54963248521445	88.35849580425676	97.78770112771964	82.83981062331551	52.559563879217805	52.68153419953631	60.71627788728877	30.554894359380857	30.846112041306093	16.69961630315721	16.911762419395355	41.01202409548044	10.563510735366378	5.84019012164773	14.107224804018264	6.114710905096417	8.782058345422582	7.744630429299049	7.909196072434085	1000.0	host	gene-NWMN_RS13450
gene-NWMN_RS05510	1065.4740856751778	983.7764444271794	711.9115821124943	858.3396735270658	906.0641682615274	692.3041316377082	749.3492107351339	755.7773944779632	519.124175936319	267.9429197668783	559.3428316823505	143.13956831277608	122.83280073034523	274.17297589756373	65.49376655927153	62.99062202634337	82.18991842341075	56.25534032688704	64.76768029749154	83.07876278702616	41.80575066858017	1000.0	host	gene-NWMN_RS05510
gene-NWMN_RS09615	34.42565704927876	50.02253107256845	87.26658103314446	39.67116138150304	48.89385056385982	59.17129330236822	30.034036502410174	30.393192807424793	31.876045890826607	35.25564733774714	43.18455685782853	40.556211021953224	22.252318972888627	51.6447710831976	14.084680980488503	11.263223806034906	14.107224804018264	6.726181995606059	11.526451578367139	9.152745052807967	11.298851532048694	1000.0	host	gene-NWMN_RS09615
gene-CPT_phageK_gp215	9.107316679703377	22.055789714536353	0.0	0.0	40.42150344234443	10.43585419794854	746.878156409142	182.2519498152457	2248.751032862547	5670.749624695836	1327.4164617422728	8175.19639129112	9965.271311456578	7618.929814327937	12970.575262719703	17116.65698918297	12737.717358125532	17383.249573059813	10115.049344281366	13332.386871794755	10162.98815051999	189.0	phage	gene-CPT_phageK_gp215
gene-NWMN_RS05675	15.491545672175445	18.758449152213167	78.08062513491873	41.47439598975318	41.254186413256726	72.97792840625414	24.02722920192814	24.314554245939835	56.16255704574211	30.554894359380857	37.01533444956731	23.061374894836145	8.010834830239906	6.075855421552658	11.971978833415228	9.177441619732146	6.7469336019217785	12.840892900702476	19.2107526306119	5.632458494035672	16.94827729807304	1000.0	host	gene-NWMN_RS05675
gene-NWMN_RS08435	779.741132166164	771.1806873687635	1515.682723207246	1291.115979507099	1323.1898308844563	1410.249157039776	1335.0129225321323	1622.996495916484	1115.6616061789312	708.6385114887175	1571.0953066371903	315.70227011206725	184.24920109551783	369.108216859324	133.10023526561636	103.87195287787748	125.73830803581495	112.51068065377407	145.45284134606152	177.42244256212368	128.8069074653551	1000.0	host	yqeH
gene-NWMN_RS02490	163.52187098407413	218.84857344248695	81.14261043432731	129.83289179400995	120.70669357952893	80.86743417990324	168.19060441349697	133.7300483526691	50.09092925701324	45.83234153907129	84.31270624623666	19.08527577503681	15.131576901564266	40.25254216778636	14.084680980488503	6.2573465589082815	16.56065520471709	6.114710905096417	9.330936992011493	19.009547417370392	15.81839214486817	1000.0	host	gene-NWMN_RS02490
gene-NWMN_RS04135	404.5014703290255	377.253255172287	453.1738243124695	414.74395989753174	444.62845356510024	435.89519399411256	417.47310738350143	439.68818928074535	377.9588298483726	257.36622556555415	452.40964327248935	133.59693042525768	113.04178038227423	224.04716866975429	62.67683036317384	45.88720809866073	77.8964152221878	40.35709197363635	48.301320899824205	74.63007504597266	46.32529128139964	1000.0	host	gene-NWMN_RS04135
gene-CPT_phageK_gp221	2.034613300784797	2.463678638325869	0.0	2.1314829884753403	16.25460457575127	25.64555659283099	534.2934389613158	174.8386977889685	1688.3574908965347	4697.974755565832	1130.2948856743367	7221.836770075248	7100.751808417273	5424.101426864829	7352.003689106056	5032.01116104484	7588.66903194877	4356.912214647897	3036.998752580017	3840.690890953698	4221.710365579896	846.0	phage	gene-CPT_phageK_gp221
gene-NWMN_RS03850	475.07406728004696	479.3825894454476	368.96922857873363	396.7116138150304	352.9524837578631	345.165877597148	279.3165394724146	411.3212093271489	279.2948782815283	186.85493089005985	312.57393535190175	90.65505993142484	64.08667864191925	94.1757590340662	47.183681284636485	43.38426947509742	28.214449608036528	39.13414979261707	69.15870947020284	27.4582351584239	76.83219041793112	1000.0	host	queC
gene-NWMN_RS12185	1.7212828524639383	0.0	0.0	1.803234608250138	3.055865660241239	0.0	3.0034036502410175	0.0	1.5179069471822193	0.0	4.112814938840812	1.5904396479197342	0.0	1.5189638553881646	2.1127021470732754	0.4171564372605521	0.0	0.6114710905096418	0.0	0.0	0.0	1000.0	host	gene-NWMN_RS12185
gene-NWMN_RS00265	29.26180849188695	22.92699340826054	35.21283094319865	32.45822294850249	29.03072377229177	67.06079907601732	40.54594927825374	22.288341392111516	33.39395283800882	28.204517870197712	32.9025195107265	11.13307753543814	8.900927589155451	28.100831324681046	7.042340490244252	10.846067368774355	6.7469336019217785	6.114710905096417	5.488786465889114	9.856802364562427	6.779310919229216	1000.0	host	gene-NWMN_RS00265
gene-NWMN_RS04960	2134.3907370552834	2476.115288092138	1142.1205166793995	1466.0297365073623	1770.874150109798	1258.3761708970308	1121.77126336502	1509.5285761020982	891.0113779959627	483.00236852713584	869.8603595648318	225.0472101806424	180.68883005985566	416.9555783040512	86.62078803000429	97.19744988170864	114.69787123267022	76.43388631370522	125.69321006886071	131.65871729808384	92.65058256279929	1000.0	host	gene-NWMN_RS04960
gene-NWMN_RS01245	61.96618268870178	41.6854425604737	137.789338473386	93.76819962900719	56.53351471446292	134.12159815203464	88.60040768211002	89.15336556844606	119.91464882739533	69.33610643090272	123.38444816522437	37.37533172611376	47.17491622252389	47.847361444727184	16.901617176586203	13.76616242959822	20.240800805765335	17.121190534269967	27.99281097603448	16.897375482107016	25.987358523711993	1000.0	host	essC
gene-CPT_phageK_gp187	6.446752256419244	0.0	0.0	0.0	0.0	0.0	16.873054214837175	0.0	22.740178984003283	35.2116327967512	30.807602538133427	35.740216807185035	150.01563352509186	76.80154324996337	316.5096849547978	1556.134125511273	415.7967252120674	1465.698494105508	2320.9138277111647	2296.7562492064935	1722.3342972074224	267.0	phage	gene-CPT_phageK_gp187
gene-NWMN_RS03415	552.5317956409242	733.6637890643373	384.2791550757765	375.07279851602874	366.70387922894867	353.0553833707971	193.71953544054563	212.75234965197356	388.58417847864814	137.49702461721384	139.83570792058762	125.644732185659	118.3823369357675	196.70581927276731	108.45204354976147	73.41953295785717	101.81736162900138	68.48476213707987	73.00085999632522	59.84487149912901	88.1310419499798	1000.0	host	mnhG2
gene-NWMN_RS13250	168.68571954146594	160.48895385782376	97.98352958107449	93.76819962900719	117.65082791928769	100.59119861402598	88.60040768211002	115.49413266821422	91.07441683093316	50.53309451743757	84.31270624623666	12.723517183357874	14.241484142648721	27.341349396986963	6.338106441219827	8.760285182471595	12.267152003494141	4.891768724077134	8.782058345422582	9.152745052807967	4.519540612819477	1000.0	host	gene-NWMN_RS13250
gene-NWMN_RS12845	118.76851682001174	93.79224576106584	64.30169128758013	57.70350746400442	85.56423848675469	80.86743417990324	66.07488030530239	72.94366273781951	50.09092925701324	24.678953136422997	30.846112041306093	17.494836127117075	19.58204069614199	46.32839758933902	9.859276686341952	10.846067368774355	9.813721602795313	6.726181995606059	5.488786465889114	9.856802364562427	2.2597703064097385	1000.0	host	gene-NWMN_RS12845
gene-NWMN_RS04835	179.01341665624957	377.253255172287	243.42783130298193	201.96227612401546	499.6340354494426	390.53053579563027	192.21783361542512	530.8677677030197	203.3995309224174	143.3729658401717	355.75849220973026	116.1020942981406	92.5696469272167	126.07399999721765	58.45142606902729	31.70388923180196	52.74875361502481	36.076794340068865	25.797296389678834	45.763725264039834	152.53449568265737	1000.0	host	gene-NWMN_RS04835
gene-NWMN_RS04090	621.3831097394817	587.7647401026793	962.9943766639977	892.6011310838184	690.62563921452	970.4092101588388	705.7998578066391	765.9084587471049	616.270220555981	352.55647337747143	814.3373578904809	224.2519903566825	141.52474866757166	186.07307228505016	100.7054690104928	81.34550526580766	88.93685202533253	85.60595267134984	105.38470014507098	99.27208095737872	112.98851532048694	1000.0	host	prfB
gene-NWMN_RS05235	92.94927403305266	122.97205555339742	309.26051524026633	68.52291511350525	135.98602188073514	185.40338568075376	100.61402228307409	115.49413266821422	81.96697514783985	227.98651945076486	170.68181996189372	42.94187049383282	121.94270797142967	138.98519276801707	17.60585122561063	39.62986153975245	55.20218401572364	20.178545986818175	25.797296389678834	45.05966795228537	10.168966378843823	1000.0	host	purC
gene-NWMN_RS10755	111.88338541015598	195.92158003422642	94.92154428166592	113.6037803197587	120.70669357952893	112.42545727449962	94.60721498259205	125.62519693735581	101.6997654612087	71.68648292008585	102.82037347102032	55.665387677190694	31.153246562044078	42.53098795086861	37.324404598294535	21.274978300288158	22.080873606289455	36.688265430578504	37.32374796804597	28.86634978193282	41.80575066858017	1000.0	host	gene-NWMN_RS10755
gene-NWMN_RS14120	722.938798034854	1188.0351129735006	762.4343395527359	764.5714738980586	737.9915569482592	731.7516605059537	534.6058497429011	741.593904501165	657.2537081299009	435.994838743473	651.8811678062688	216.29979211708385	236.764673871535	324.2987831253731	120.4240223831767	103.03764000335637	140.45889044000793	99.6697877530716	126.79096736203853	104.20048213965994	137.84598869099406	1000.0	host	gene-NWMN_RS14120
gene-NWMN_RS09760	204.83265944320866	147.98332108968165	116.35544137752595	120.81671875275926	110.0111637686846	80.86743417990324	163.68549893813545	105.36306839907262	91.07441683093316	41.131588560705	69.91785396029381	20.675715422956543	24.922597249635263	37.21461445701003	7.042340490244252	11.263223806034906	17.787370405066508	6.726181995606059	13.721966164722785	15.489260858598097	10.168966378843823	1000.0	host	gene-NWMN_RS09760
gene-NWMN_RS06505	218.60292226292015	166.7417702418948	424.084963968088	313.76282183552405	398.79046866148167	455.6189584282353	357.4050343786811	439.68818928074535	308.1351102779905	180.97898966710198	534.6659420493056	93.04071940330445	69.42723519541252	98.7326506002307	47.183681284636485	32.12104566906251	55.81554161589835	27.516199072933876	47.752442253235294	48.57995451105767	38.41609520896556	1000.0	host	ylqF
gene-NWMN_RS12470	363.19068186989097	323.06217984367123	215.86996360830474	239.83020289726835	238.35752149881662	185.40338568075376	213.24165916711223	245.17175531322667	197.3279031336885	98.71581254569199	127.49726310406518	54.07494802927096	49.84519449927053	65.31544578169108	24.648191715854882	37.12692291618914	22.080873606289455	26.293256891914595	36.22599067486815	41.53938139351308	21.467817910892517	1000.0	host	gene-NWMN_RS12470
gene-NWMN_RS00430	323.6011762632204	260.53401600296064	194.43606651244468	196.55257229926505	245.99718564941972	175.5415034636924	196.72293909078664	147.91353832946734	148.7548808238575	106.942130257833	143.94852285942844	42.94187049383282	44.504637945777255	73.66974698632598	23.239723617806032	21.69213473754871	17.787370405066508	23.235901439366387	30.737204208979037	20.41766204087931	19.20804760448278	1000.0	host	gene-NWMN_RS00430
gene-NWMN_RS06760	681.6280095757196	508.5623992377792	1681.0299293753092	1206.3639529193424	1087.888175045881	1603.5420484941787	1259.9278312761069	1377.8247406032574	957.7992836719803	600.5211929862929	1242.0701115299253	319.67836923186655	243.88541594285934	305.31173493302106	164.7907674717155	135.15868567241887	159.47297604542385	127.79745791651511	198.6940700651859	186.57518761493165	167.22300267432067	1000.0	host	miaB
gene-NWMN_RS05185	857.1988605270412	698.2311628879346	508.2895597018239	584.2480130730447	499.6340354494426	518.7350046174281	758.3594216858569	557.2085348027879	387.06627153146593	243.2639666304553	423.6199387006037	93.04071940330445	453.05721428801246	228.60406023591878	45.070979137563214	78.84256664224435	52.74875361502481	57.47828250790632	93.30936992011493	57.028642252111176	64.40345373267755	1000.0	host	fmtA
gene-NWMN_RS12560	316.7160448533646	262.61828813098435	643.0169128758014	467.03776353678575	458.3798490361858	575.9339214763841	409.9645982578989	512.6318520185648	425.0139452110214	314.9504495505411	695.0657246640973	192.44319739828785	121.94270797142967	228.60406023591878	89.43772422610199	67.99649927347	101.81736162900138	61.758580141473814	108.67797202460446	90.82339321632521	88.1310419499798	1000.0	host	glp
gene-NWMN_RS14375	111.88338541015598	97.96079001711321	85.73558838344017	81.14555737125622	82.50837282651345	71.00555196284186	81.09189855650747	79.02230129930446	54.64465009855989	44.65715329447971	41.128149388408126	27.03747401463548	17.801855178310902	49.36632530011535	16.19738312756178	13.349005992337668	11.653794403319434	14.06383508172176	12.624208871544962	7.744630429299049	19.20804760448278	1000.0	host	gene-NWMN_RS14375
gene-NWMN_RS07310	32.704374196814825	12.505632768142112	24.495882395268623	16.229111474251244	15.279328301206194	27.613270207771837	24.02722920192814	16.209702830626558	18.21488336618663	23.503764891831427	26.733297102465283	5.56653876771907	8.900927589155451	12.151710843105317	6.338106441219827	4.171564372605521	2.4534304006988283	4.280297633567492	4.939907819300203	2.112171935263377	9.039081225638954	1000.0	host	pstA
gene-CPT_phageK_gp218	0.0	0.0	0.0	0.0	0.0	6.031732242850991	362.7964653960862	80.55280458644695	770.5582667652856	2839.139795802267	553.4062914648188	3711.025845146046	6413.02305811934	4503.47234800864	8147.148035044037	13283.944896618132	7891.117504388357	11616.08077751038	8300.320817682466	10687.891423697658	6810.408675739442	327.0	phage	gene-CPT_phageK_gp218
gene-NWMN_RS00990	432.0419959684485	777.4335037528346	329.1634196864221	403.9245522480309	452.26811771570334	335.3039953800866	213.24165916711223	318.11541805104616	258.0441810209773	252.66547258718785	333.1380100461058	134.39215024921754	147.75539797998047	259.74281927137616	76.76151134366235	59.653370528258954	96.91050082760373	56.86681141739668	68.60983082361392	101.3842528926421	79.09196072434085	1000.0	host	gene-NWMN_RS00990
gene-NWMN_RS05015	77.45772836087723	66.69670809675793	30.61985299408578	43.27763059800331	39.726253583136106	33.53039953800866	60.06807300482035	28.366979953596474	27.322325049279947	21.153388402648286	20.564074694204063	9.542637887518405	14.241484142648721	12.151710843105317	9.859276686341952	13.349005992337668	4.29350320122295	6.726181995606059	23.60178180332319	9.856802364562427	9.039081225638954	1000.0	host	gene-NWMN_RS05015
gene-NWMN_RS10915	18.93411137710332	16.674177024189483	59.70871333846727	41.47439598975318	45.83798490361858	53.2541639721314	19.522123726566612	28.366979953596474	42.50139452110214	9.40150595673257	24.676889633044876	19.880495598996678	7.1207420713243605	1.5189638553881646	10.563510735366378	8.760285182471595	3.0667880008735353	9.172066357644626	8.233179698833672	4.928401182281213	10.168966378843823	1000.0	host	gene-NWMN_RS10915
gene-NWMN_RS07180	237.53703364002348	152.15186534572902	220.4629415574176	212.7816837735163	206.27093206628362	246.54705542653426	225.2552737680763	162.09702830626557	157.86232250695082	101.06618903487514	115.15881828754274	39.760991197993356	47.17491622252389	85.8214578294313	27.46512791195258	24.612229798372574	30.054522408560647	24.458843620385668	37.87262661463489	25.346063223160524	29.377013983326602	1000.0	host	msrA
gene-NWMN_RS13455	308.10963059104495	241.77556685074748	295.48158139292775	375.07279851602874	168.07261131326814	246.54705542653426	393.4458781815733	190.46400825986206	210.98906565832849	202.13237806975027	257.0509336775508	58.84626697303017	61.41640036517261	85.06197590173721	39.43710674536781	24.612229798372574	15.947297604542385	22.624430348856745	35.67711202827924	19.009547417370392	24.857473370507126	1000.0	host	gene-NWMN_RS13455
gene-NWMN_RS00360	44.753354164062394	37.516898304426334	47.46077214083296	37.8679267732529	30.558656602412388	57.19891685895595	27.03063285216916	46.60289563805135	39.465580626737705	31.730082603972427	34.958926980146906	12.723517183357874	17.801855178310902	10.632746987717152	7.746574539268677	7.92597230795049	6.133576001747071	6.726181995606059	7.135422405655848	7.04057311754459	13.558621838458432	1000.0	host	sbnE
gene-NWMN_RS11375	943.2630031502382	1044.2203361398663	797.6471704959345	1047.6793073933302	499.6340354494426	838.2599884502165	875.4921640452566	443.740614988402	669.3969637073587	531.1850865553903	544.9479793964076	210.7332533493648	300.85135251345423	170.12395180347443	125.35366072634768	63.40777846360392	117.15130163336906	125.9630446449862	82.3317969883367	88.71122128106184	241.79542278584205	1000.0	host	gene-NWMN_RS11375
gene-NWMN_RS14840	75.73644550841328	106.29787852920795	65.83268393728443	52.293803639254	91.67596980723717	82.83981062331551	57.06466935457933	58.760172761021266	44.01930146828436	43.48196504988814	59.63581661319178	11.13307753543814	27.592875526381896	22.78445783082247	11.971978833415228	7.92597230795049	6.7469336019217785	10.395008538663909	12.624208871544962	9.152745052807967	7.909196072434085	1000.0	host	pcp
gene-NWMN_RS07770	798.6752435432674	881.6471101540188	1316.6536787456885	1179.3154337955903	1255.960786359149	1232.7352771326714	1181.8393363698403	1321.0907806960645	915.2978891508782	519.4332041094746	1192.7163322638355	246.5181454275588	203.83124179165983	315.18499999304413	106.3393414026882	88.8543211364976	118.99137443389318	62.37005123198345	113.61787984390466	154.89260858598098	83.61150133716033	1000.0	host	gene-NWMN_RS07770
gene-NWMN_RS02430	765.9708693464526	639.8715433032713	347.5353314828736	494.08628266053785	400.3184014916023	301.77359584207795	488.0530931641653	281.6435866821364	323.3141797498127	204.4827545589334	230.3176365750855	100.19769781894325	89.89936865047005	165.56706023730993	35.21170245122126	55.48180615565343	55.81554161589835	48.917687240771336	38.97038390781271	44.35561064053092	37.28621005576069	1000.0	host	gene-NWMN_RS02430
gene-NWMN_RS09495	165.24315383653808	139.64623257758691	84.20459573373589	93.76819962900719	102.3714996180815	82.83981062331551	88.60040768211002	91.17957842227439	59.19837094010655	42.30677680529657	57.57940914377137	11.928297359398007	20.472133455057538	41.771506023174524	9.155042637317527	10.01175449425325	9.813721602795313	3.0573554525482085	13.721966164722785	11.968974299825803	4.519540612819477	1000.0	host	gene-NWMN_RS09495
gene-NWMN_RS14625	569.7446241655636	746.1694218324793	646.0788981752099	472.44746736153616	586.7262067663179	641.022344108989	449.0088457110321	652.4405389327189	450.8183633131191	336.10383795318944	470.91731049727304	221.07111106084307	194.04022144358882	606.0665782998776	128.8748309714698	88.8543211364976	128.1917384365138	88.66330812389805	93.30936992011493	66.88544461667361	111.85863016728206	1000.0	host	gtfB
gene-NWMN_RS05250	387.2886418043861	431.4443305009028	646.0788981752099	586.0512476812949	1052.7457199531068	838.2599884502165	220.7501682927148	384.9804422273807	336.97534227445266	367.83392055716183	485.31216278321585	194.82885687016744	196.71049972033546	209.61701204356672	63.38106441219826	57.98474477921674	89.55020962550724	53.809455964848475	45.008049020290734	88.00716396930737	56.49425766024347	1000.0	host	purL
gene-NWMN_RS01290	204.83265944320866	112.550694913279	97.98352958107449	91.96496502075703	111.53909659880522	94.67406928378915	175.69911353909953	119.54655837587086	101.6997654612087	45.83234153907129	92.53833612391828	31.013573134434818	18.69194793722645	52.40425301089168	11.267744784390803	12.097536680556011	14.107224804018264	11.617950719683193	13.173087518133872	12.673031611580262	7.909196072434085	1000.0	host	gene-NWMN_RS01290
gene-CPT_phageK_gp210	5.945709334935884	0.0	0.0	3.114394832901793	5.277833610088496	10.219567064312303	207.48902592338638	73.48958537201159	671.1298419320349	2143.348508270638	507.8864734492541	3150.6636894023063	4982.3672394564455	3461.6110659493665	5980.516095083072	7294.113593826995	6772.357751151819	6486.451533523696	7495.653641759107	7563.448150453775	7501.344609532846	579.0	phage	gene-CPT_phageK_gp210
gene-NWMN_RS02115	249.58601360727104	427.27578624485545	218.93194890771332	254.25607976326947	412.54186413256724	358.9725127010339	166.68890258837646	561.2609605104445	245.90092544351953	143.3729658401717	547.0043868658281	73.95544362826764	71.20742071324361	142.78260240648748	46.479447235612064	36.292610041668034	41.09495921170537	39.13414979261707	31.286082855567948	35.90692289947741	54.23448735383373	1000.0	host	gene-NWMN_RS02115
gene-NWMN_RS04435	736.7090608545656	691.9783465038635	705.7876115136772	640.148285928799	608.1172663880066	796.8400831385587	594.6739227477215	516.6842777262215	411.35278268638143	394.86325018276796	507.93264494684036	267.9890806744752	200.27087075599763	318.98240963151454	105.63510735366377	88.43716469923704	88.93685202533253	74.59947304217629	109.22685067119336	99.27208095737872	99.4298934820285	1000.0	host	gene-NWMN_RS04435
gene-NWMN_RS01760	25.819242786959073	8.337088512094741	107.16948547930022	57.70350746400442	38.19832075301549	92.70169284037688	43.549352928494756	44.57668278422303	65.26999872883543	12.927070690507286	32.9025195107265	34.98967225423415	14.241484142648721	9.87326506002307	19.718553372683903	10.846067368774355	9.200364002620606	14.06383508172176	15.368602104489518	7.04057311754459	23.727588217302255	1000.0	host	gene-NWMN_RS01760
gene-NWMN_RS14285	1062.03151997025	1498.5916600490298	589.4321701361512	688.8356203515527	1100.111637686846	609.4643210143927	585.6637117969984	1138.7316238515157	420.46022436947476	285.57074343575187	509.98905241626073	106.55945641062219	139.74456314974057	239.99628915133002	43.662511039514364	62.99062202634337	63.78919041816954	45.24886069771349	46.654684960057466	59.84487149912901	58.754027966653204	1000.0	host	gene-NWMN_RS14285
