Geneid	0_R1	0_R2	0_R3	6_R1	6_R2	6_R3	12_R1	12_R2	12_R3	18_R1	18_R2	18_R3	gene_length	Entity	Symbol
gene-PA0799	141.47551188715423	118.86658271337002	127.46868810203519	152.1911007097199	177.25033185575123	210.56028578991584	200.18243710558465	206.54491969040288	231.5159107042106	188.19009643549145	205.20302988195922	190.4087418420209	1992	host	gene-PA0799
gene-PA2512	17.60879878029028	23.71454200421843	11.389927572136358	12.337076408191786	15.85836902742082	9.969499168855583	11.946049978067823	14.622939864084618	8.439478980236784	13.72532232992346	14.33405196444287	9.959541894765598	1395	host	antA
gene-PA3668	167.87963092466302	206.2954587986333	143.02654549462554	185.69554724605095	180.19810940364002	248.82770773717647	189.94764117862402	209.2456739296349	207.302829243087	183.43977828402745	203.63268584511314	183.93366733311788	423	host	gene-PA3668
gene-PA3095	135.26301691644278	136.94147675236866	97.77814746541674	93.30083499030314	115.56646238059061	101.14510065857118	131.5040685340772	138.29831261286807	109.80468907685416	84.45717138954406	166.26712693480957	186.5706755229447	525	host	xcpZ
gene-PA4162	109.00844433215075	110.080071020471	95.45983713499541	52.92990940495543	56.82051191771105	47.16930687965097	41.504133590866246	42.91684038544373	57.75277565035792	56.92185262679665	74.01159595737842	42.14573926283915	717	host	gene-PA4162
gene-PA4677	141.30450546648964	158.31020018811964	114.4296318198985	123.9452228455699	102.53403319577579	83.67532540357986	82.62236918418058	83.99473788634643	94.69311035811306	74.01389249276299	75.41796431934354	91.95092795336858	1239	host	gene-PA4677
gene-PA0021	36.500883422104344	32.53091334996581	33.95074564771414	19.85592187332414	18.30310900349977	11.319613537891058	19.12848911777389	26.66909609614536	18.63948763090199	13.417860781428002	23.65847578683077	22.32665899962949	1089	host	gene-PA0021
gene-PA3939	42.18915929266469	28.000178028782358	37.489585584935156	40.726880901510086	33.29505671896977	47.017096872367844	32.31103559679814	35.66324565206967	53.335649199485864	25.71291955430115	34.23687054649252	36.20471907022282	921	host	gene-PA3939
gene-PA4166	34.05623293514252	39.725610737342905	39.9420537031931	24.03527957855363	79.2148777083164	30.299458258286574	23.339971595804776	61.013961446853564	44.223098104689036	20.85710746213859	28.484334031905703	39.349954741083685	459	host	gene-PA4166
gene-PA4179	70.30179513040133	131.65020105961702	90.29955266023968	60.26846354322323	107.99588561062262	140.47930647023776	37.198079730813866	77.09917504845463	136.2624210350731	38.87838013775834	49.84758455583498	54.137718181442864	1296	host	gene-PA4179
gene-PA1128	66.11198226272262	112.24911879819979	51.5961989777761	44.99973593726837	64.36522759891815	44.708463490116785	37.198079730813866	41.32268660855981	78.34470958967542	42.541132792841886	59.03003434243615	52.93873276054067	912	host	gene-PA1128
gene-PA2545	288.9591475123247	194.48377410583936	222.12056100884567	246.4263601602203	341.61746176419814	333.573556138738	292.0941463733281	306.1955260801508	341.5524474429459	285.0889926559165	287.1031675577507	337.93993561099717	813	host	xthA
gene-PA5104	476.0957639765609	880.629503171958	192.33011240024868	218.77716715268645	407.3067103547269	79.15331481317965	241.693106880415	287.243957245847	139.44418315061287	185.00583084436641	474.3292273688663	66.4116914797536	591	host	gene-PA5104
gene-PA0924	120.62761590575495	96.41646674447485	60.351014425096835	98.14019568880401	84.25254554811153	120.43424213331036	151.49202403591173	65.42105249312708	56.191532835914515	88.80958747486694	69.57176764713516	70.04400216309003	1929	host	gene-PA0924
gene-PA2573	104.15652263613016	155.83831934932175	82.84995393136211	60.92405269889198	48.22015157388321	27.126134738189567	57.000042572590395	43.00320665823012	47.968860518780225	71.44337556060906	63.372328979566326	26.784850077060838	1608	host	gene-PA2573
gene-PA1942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231	host	gene-PA1942
gene-PA2190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	345	host	gene-PA2190
gene-PA2373	48.51213296257713	57.23694497716715	32.276045189755145	74.09764127652039	54.240086046590726	19.686001467241837	41.51654140359893	39.27754767779512	20.025329357002235	33.89218429946287	33.14656807748668	19.037016738313167	2007	host	gene-PA2373
gene-PA3560	40.39424566617319	39.26559939896558	63.788005048009	39.15863842873161	37.377800144040904	158.21901411323705	110.70554786781464	37.170621564038775	57.26966670594952	119.80379473986092	122.49235795290508	339.4359741242062	1758	host	fruA
gene-PA1646	89.14224558648134	96.5355806056131	90.31002326198998	44.15129947942825	33.43090288125565	26.138186425932446	26.127900821643635	26.12066139191485	28.183590363319126	34.97982526575158	26.892177535482183	20.567292871502925	1959	host	gene-PA1646
gene-PA2054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	888	host	cynR
gene-PA3600	236.4475600925609	355.8279704616286	277.5972732371921	227.85445040468838	236.2130389494977	165.26977231792677	459.0194413841607	284.73182008531666	260.03181685557155	253.57851703968498	329.2453904276159	263.34200480571394	153	host	gene-PA3600
gene-PA2814	159.50827466561648	233.35249378658833	171.87564984155284	82.74144994917087	73.01130294802655	22.10667657623161	123.1079305376935	62.769323432923755	74.30665028858418	120.71737032773963	129.89619291781997	76.49728495510809	672	host	gene-PA2814
gene-PA1401	86.47850577459405	158.33493422455243	113.83485305410036	50.83461630864093	60.66380318475737	49.580931695378034	48.13869141634736	50.84496787237797	98.50695102819482	62.982975823168516	91.42214562446206	53.633231582198206	408	host	gene-PA1401
gene-PA4010	243.16150315691758	150.86510063411993	247.84044322831323	277.6435320516623	275.92188239108367	311.24946339812055	301.71775781660136	307.8097860585016	311.80600896163617	333.10996102031345	246.21146228828493	402.81678429063675	720	host	gene-PA4010
gene-PA4551	746.7731482732195	609.2023093603357	309.93745220332585	401.74582149752734	337.57914266291846	265.66449489734475	521.5730749352825	496.3124928445668	664.2451990479468	437.94614013242614	567.1598445546384	525.3658349488853	558	host	pilV
gene-PA1997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2075501230066694	0.0	0.0	0.0	1956	host	gene-PA1997
gene-PA3429	44.31378154589925	51.98114196194984	73.91951644368531	47.22811858860143	29.546380122779976	25.723217489115438	24.54990323371439	20.4286805141639	42.542916183387135	42.129080818172916	39.01115313065346	20.13559556985219	897	host	gene-PA3429
gene-PA2589	18.379554282457864	18.22333571919381	10.562454201511066	9.079994507453593	7.21099288375571	5.202937276675472	10.776727625717268	6.829546301870028	8.019121789650278	6.220540822041334	9.494778010635233	6.861017749727412	1215	host	gene-PA2589
gene-PA3553	49.91670713065175	65.1216261730014	68.90004263800812	28.986547171735676	39.94147749509688	72.51211260449037	61.85092472888267	35.25251105818206	97.9099392037815	71.13371387087268	69.74472965165147	194.78227596836425	1020	host	arnC
gene-PA2774	198.2459985129805	86.82883489733521	116.40255650644849	138.8405282593797	195.56599003935688	361.23250235203994	295.5602525550381	235.2012119266464	416.3243681673986	302.48966619834675	317.83284963151925	482.0215021109514	588	host	gene-PA2774
gene-PA1757	193.68124483669678	146.26022189017144	149.81178540666096	229.21256037699112	411.13160883354766	343.18549019974347	236.91204178071746	314.9755258941939	248.31054910549372	264.9769209388967	268.8036182428383	341.15661377512913	618	host	thrH
gene-PA3087	325.9757278793353	319.4345210443249	223.32738192120223	195.6780467707201	277.53226166482267	237.78378021797127	246.9254793140264	245.65220155751544	340.99660087182605	270.67912953157844	299.0855073350099	276.17170070577083	981	host	gene-PA3087
gene-PA0995	357.64077522727496	483.54678744550466	535.6022804768696	216.41697253627322	197.214438997543	148.95650599861418	214.35215293158643	155.6518365135249	206.87260306490046	158.30203885056915	230.57577289620218	151.71129765561045	522	host	ogt
gene-PA2129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	747	host	cupA2
gene-PA5444	286.2969032459783	293.2750157721182	239.3171441461249	211.9004032886303	276.2175866774991	320.4991170343711	307.98969511387145	294.97192550297035	244.14861182999928	259.56620339245205	282.3534509806037	297.95049108956107	429	host	gene-PA5444
gene-PA2295	10.633884977707766	5.549211252837212	7.27515978165303	9.953858640501759	18.939022193285084	10.298295023194122	17.899827840391637	9.098573198215005	5.596050684976815	5.051266231432061	9.637556627336515	5.65840514603929	798	host	gene-PA2295
gene-PA4209	55.10574424268861	52.87487259419816	44.69336964370728	31.17555129096455	19.397032723505568	20.128378240511683	28.42599525698015	22.017641809013828	29.4882258347028	28.07599320276567	22.574897568570044	22.119101999121213	1005	host	phzM
gene-PA0873	146.87031136518686	213.73251667036354	193.5192501919706	108.62467275378329	114.99280214314183	121.5686305992442	54.17566483872378	95.30172183258537	243.06035251370278	75.25658136819622	91.20464646754422	99.3033362286268	1560	host	phhR
gene-PA4134	303.2626456605548	214.39218493169184	339.50745647714143	161.62390223267397	174.86657743107597	152.18591534275757	161.65091438575905	177.85276827786535	178.75958989428744	228.08649680818226	189.8955602127047	204.4011537939625	243	host	gene-PA4134
gene-PA0505	1892.831526031982	2359.037955912016	2726.2007836339812	937.9752248206152	998.4532727827528	774.4605921638432	1525.282299611554	880.0801711727969	908.5951384880537	1476.691762157059	1964.309268953497	649.5690830586083	231	host	gene-PA0505
gene-PA2088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	849	host	gene-PA2088
gene-PA0043	62.64996008558415	78.91818182642831	71.36284714237527	46.26660975706831	43.07825249861871	42.738010265620055	46.047080621224396	38.99952416414935	58.70832112813382	43.35487562086509	53.941049045235744	44.95566538019602	1383	host	gene-PA0043
gene-PA1700	38.41919733881515	25.208371421806994	52.56889648678319	20.166374898005806	23.552033209040825	106.20915307729669	20.798926301100227	24.165027741495766	121.13562501805384	32.507342360345035	38.24710980897016	79.36509947391336	372	host	gene-PA1700
gene-PA0975	252.2437772447963	172.34704587169173	245.59841285535097	568.9558822500637	421.26144229257585	321.2470178149588	488.86231072646956	515.7918199964199	253.28320520518048	647.7343526166361	272.8046783885912	233.74387121418036	795	host	gene-PA0975
gene-PA4718	699.4287364582882	729.0345571568711	695.6699957248596	523.6244379732295	461.9457280862561	363.1257544608033	540.2689651469151	394.3096544098545	428.94736365393464	529.2154446525354	490.95168185180864	404.1365997628352	477	host	gene-PA4718
gene-PA4903	12.043770851156662	27.902299753525696	19.683803094629774	19.17205132405258	13.4537681836813	9.707277919010812	11.14549205417644	12.69029460305344	17.029370991504525	8.303373591668658	13.538059882579903	10.407161755204504	1335	host	gene-PA4903
gene-PA2817	257.5418274163092	379.6384825073269	185.86174624661027	409.0769496270443	500.42053626421125	424.5141086034923	479.32124149486674	428.18638150821084	283.4861986678833	416.8216404842296	348.9850706025819	343.1134880132842	411	host	gene-PA2817
gene-PA0867	1507.3531955900758	453.13798212046805	1495.9547301024043	634.3511162769767	395.8581581713315	702.122158705739	599.8190356593736	432.18222691521277	963.1168879884175	679.6912807583601	737.03214307556	832.1664106602975	384	host	mliC
gene-PA4312	177.5942522654974	325.0953621549834	216.13525871005422	182.42209437612473	186.5525024144458	182.92728588594935	181.98745569091088	168.33554455175215	182.73889491621856	222.83740527462245	187.22281758372665	163.64135100420228	762	host	gene-PA4312
gene-PA2261	327.8054384926192	403.466478876261	298.8094017574841	345.6985921465534	97.88581625524067	33.236428975608305	68.2160368565083	24.722095840365487	18.356073339479444	60.400077761019645	16.174069797296614	11.687538122564048	951	host	gene-PA2261
gene-PA1289	82.81137926389924	128.61521169167776	96.12304861509068	52.40291830114155	44.2631024122411	44.11928218830905	48.35750365005803	48.26034867219876	49.05447157262631	62.98297582316851	78.50994567544011	56.442591331741916	480	host	gene-PA1289
gene-PA1680	73.0755388407113	90.53494370392877	108.06273919577308	75.34180808379787	65.88824900187763	41.11589457665496	55.0410610651067	52.00241429548901	64.77335607150825	66.56737282123501	75.81348661540756	64.94957351495005	984	host	gene-PA1680
gene-PA2140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240	host	gene-PA2140
gene-PA0785	30.054454256244487	43.21059389257057	52.59974677814867	18.64596055192583	17.82435564928348	18.796526922074065	19.559553661273018	22.72507484249006	26.683345391618	26.021135551356004	30.08908524497081	23.916928071232878	639	host	azoR1
gene-PA0395	503.15228514812054	539.8488430573449	424.8271564092231	404.1939815874473	594.8833988026165	341.7311824786871	478.435591668207	771.3304440171798	731.5269523873909	407.4724696733685	585.910366543243	529.9017567466101	1035	host	pilT
gene-PA5069	1618.7468850572611	1223.5528072504771	1107.463759438112	1309.360785424125	1273.5844887483224	1308.0898801427595	1461.3780806922555	1469.825376419625	1286.5184385244395	1063.3182209395022	1467.7455782496763	1096.645508720735	426	host	tatB
gene-PA2061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1611	host	gene-PA2061
gene-PA1072	45.94448868358906	95.96871225494944	84.30831096250546	107.68265256542811	66.02457539319148	58.981144223748146	44.61396484461248	40.8057222222976	192.9481277497791	34.95705835161505	46.6107284158457	145.69404019382284	1254	host	braE
gene-PA1908	0.0	0.0	0.0	0.0	0.0	0.2607907917145503	0.0	0.0	0.0	0.0	0.0	0.0	1212	host	gene-PA1908
gene-PA0129	109.779224328689	115.10293029457671	102.06621223083812	177.07133826657298	136.51273030198243	116.42665210611092	144.2076816455081	169.96746403052066	85.85598617753199	112.2049653320313	100.7124667556666	82.94300212938589	1428	host	gabP
gene-PA3672	92.32145594282652	88.52030570702355	78.04262311227797	61.60835234310558	107.14645757307794	98.51795518691998	74.71822075799841	117.49369632153837	102.81008820416082	67.61808659803373	105.70647337165006	119.91466290260188	924	host	gene-PA3672
gene-PA0049	28.484991528733442	24.763458328120873	12.685567417106187	15.134416837874818	16.34188008222977	21.49029101688204	55.50615988713502	19.762845514775073	31.02162524448421	51.53841583604644	46.736930749101596	85.05835294647397	1662	host	gene-PA0049
gene-PA3324	40.92162819414692	46.26966581375704	29.37054387399217	41.176932933295454	29.303018721130393	17.411853331471292	35.1280348216792	25.459638774993987	20.309812036814524	24.64089441985682	23.128510685265763	18.54817720072809	1779	host	gene-PA3324
gene-PA1769	668.0399886359249	641.2704133690465	584.8170259389888	701.7812191244425	671.9694827689281	467.79609054589173	644.2256523562044	625.695093124279	417.2859374905291	603.4150798864533	637.1686574446106	479.5383610394708	825	host	gene-PA1769
gene-PA0927	157.8970799720244	136.8211943836797	129.63011974581764	143.97569472636872	121.90675128594738	105.99802215481576	133.46220121601098	144.2353613866528	127.53137437063141	134.36368175609283	139.44376251073837	124.90170948935585	990	host	ldhA
gene-PA0077	116.18146563666197	51.76637434441853	104.34770917314681	87.02952267289277	42.2034482558012	92.54807304663575	116.47747167978982	48.83946762720009	178.0561581583532	101.35191511774242	97.70488442885986	182.81001241050012	3306	host	icmF1
gene-PA5347	463.6698549058531	698.6075723800863	484.38124897387576	473.85095000576905	532.257971873018	429.48062779641384	351.3467479918093	448.6777317593048	416.2980161888581	423.09174598769687	414.87106360974104	454.2805550129629	393	host	gene-PA5347
gene-PA1188	90.68490742410684	113.49454307646607	71.8652839345015	63.841118742507476	69.86106906448227	36.9025589331716	78.04673243013401	54.99171482914383	65.60058862504201	105.29133690912096	122.32358675630572	47.604840795221605	1182	host	gene-PA1188
gene-PA1799	222.04993716162656	162.6201060365346	101.42065966795963	233.10962170237215	249.35216176317545	195.54005159098773	259.75608218805615	228.5438216907566	133.02907545119	226.31170973748686	197.15745610643208	176.12247099604824	708	host	parR
gene-PA2191	0.0	0.0	0.0	0.38811586021305594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1137	host	exoY
gene-PA5369.3	3008.8297705345767	1648.605378379667	2424.3512714492717	4598.682691911813	2717.7496847364096	5231.929960052737	2278.8718319298605	4690.314483679836	2077.915365707982	4687.259358629488	3632.8769706744997	2924.9601985680024	76	host	gene-PA5369.3
gene-PA5514	136.98708100560424	120.17374867920157	123.53940526563662	100.6740075427174	109.93336869740881	94.94371378359224	95.04604402702249	99.9113285035929	140.4680292573959	93.2371555912051	95.03803465017967	95.9694640563107	789	host	gene-PA5514
gene-PA0290	155.7667225438304	194.56090782551036	140.51836393081686	83.98994919394573	85.40519696698169	64.38634879885898	78.3762009143074	94.26196718726864	120.28682684475417	79.83027388286379	113.14610462673654	90.05085796517228	972	host	gene-PA0290
gene-PA1411	71.00916613403541	53.12553714113272	47.575715940546786	39.19331839697567	50.91577705586062	38.47007323568188	50.902635421113715	55.72876083906691	56.532830215277144	56.353188894413925	67.88453949380158	49.13019083532191	912	host	gene-PA1411
gene-PA1443	626.7428010318132	747.4247547181108	583.4498511310875	589.2916435337382	538.3456874778872	519.968544087755	594.5569616233789	497.6320456414672	552.5676108180894	570.7346204222924	600.9403249231217	533.1582543017344	972	host	fliM
gene-PA0447	153.40863505911406	499.37598953645073	110.3830080576696	129.54893686345085	303.71960794877043	81.02518374457242	191.34037628032854	334.92294403920044	145.9698961551982	148.77196996470937	308.4115963962176	104.61310693270923	1182	host	gcdH
gene-PA3259	307.9838936668612	460.1928249558766	294.7349106542184	259.2565431740687	276.5303099156506	236.400332919447	239.3076462682359	243.46265449556986	273.18266065445346	183.70034615090816	273.983687969393	232.28297201909174	480	host	gene-PA3259
gene-PA1197	335.9811129143465	485.49819356992487	305.9530230354317	254.69914554176245	173.86349184510607	119.29808808221553	145.89752672630496	157.85021413660687	190.08360915301864	190.1742771936917	148.6283732948854	105.86857398351272	771	host	gene-PA1197
gene-PA2502	93.19536794463086	63.732364814644036	71.70397480797227	123.266373435387	129.52205142979912	134.22797733231218	153.15689361167097	144.75223386813528	126.12073794672476	143.76913947901932	123.56504103040693	140.7880842244065	1500	host	gene-PA2502
gene-PA3632	902.2146748556396	486.45070153326344	926.487215567139	1369.9414363739563	933.3131617813997	925.3862748506324	939.3635556118778	1158.0400875414857	813.5664749394442	882.2675488803685	679.5057997972685	825.802015900926	249	host	gene-PA3632
gene-PA1806	193.08896406890415	190.6317277445254	413.9183012614171	164.79165971497355	167.70641391445199	255.47693422923876	167.81088600367156	178.93860623156175	217.73724483364333	134.48996341187862	215.88126845233793	255.49875544038946	798	host	fabI
gene-PA2210	0.0	0.0	0.0	0.0	0.3303678866426541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1326	host	gene-PA2210
gene-PA1893	0.0	0.0	0.0	0.0	0.09013741104694636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2430	host	gene-PA1893
gene-PA3673	162.6029262220033	108.66602690744345	116.48968416850423	162.77439734511537	226.1164424234691	233.68354094270688	228.56400926813856	239.0545683088698	241.31194109978304	195.31008231312296	224.73627856550272	233.36190686030193	2505	host	plsB
gene-PA4142	39.083968653150265	34.81442544809622	11.911120788100188	29.489395049505614	20.561655722833258	8.800911204877664	14.204517319642529	15.953265973640312	12.595667130820024	12.426235484602858	17.13138944162348	11.052952222114568	1257	host	gene-PA4142
gene-PA3080	79.31832237470546	94.65766427332443	68.17977609581938	122.98182724685506	109.71643885632405	173.00832620617393	202.1840982090138	195.85963216121115	207.05109538851124	107.83970359522476	181.76273806425073	240.4168104924974	1098	host	gene-PA3080
gene-PA4107	15.269168173118842	20.037423437846584	18.93406968814827	9.429225065432577	14.0406351823128	7.429194092176035	7.630375329397716	8.126503412080924	7.8070777038662555	6.459792392119847	11.503288743654226	7.421774008118595	468	host	gene-PA4107
gene-PA1428	97.18189326849597	135.67005452708625	205.826395489267	215.53636962067966	317.39635864905995	195.35403556017437	126.74901241610651	241.70191208961901	116.52786350585562	75.81284126862876	165.5651915604519	68.3421689914254	432	host	gene-PA1428
gene-PA5393	18.81561022663148	23.87311646844693	20.551116545068652	11.741580480591876	9.71325538111218	12.147877943102602	11.876992197865182	10.988225133690554	13.20221270247302	9.3101220729	11.93689386259463	13.092601775740919	1353	host	gene-PA5393
gene-PA2890	11.235802995313865	33.748566016700096	15.37392255745546	12.76681491878192	30.58209293294697	8.7468247424865	9.73232777862803	19.1356155816547	13.276942208336072	7.605491420156197	12.0924059569411	13.980941829633217	795	host	atuE
gene-PA1068	186.5019826859516	111.50076443645243	118.80096083007035	166.9550136075368	183.61712295563353	267.2855878209233	255.0725467255808	176.94368097250782	324.17960751292264	225.43357123520283	232.6146085305706	421.3144200200548	1911	host	gene-PA1068
gene-PA3439	481.4405666520274	453.0504530530312	483.7981254799265	380.7886083682272	543.463166298617	494.5098167278934	489.57472677974386	571.5958485007652	650.4219145113523	395.5059987175313	504.44836721020096	478.0580109487487	372	host	folX
gene-PA3859	840.8646084224474	532.6305844396719	671.4703028103463	320.7508059757982	273.4543707636736	290.714120334242	323.30182877151805	191.01387313042738	323.27084714527683	420.66407309054523	305.61316721732163	211.19070260879693	648	host	gene-PA3859
gene-PA4293	18.387519419741707	31.420185109111543	23.39401325237941	34.104577419761775	38.76006332018744	38.69649368370309	24.503177114122245	32.714118729298875	20.67226208911065	22.381815893823692	19.442178158288833	24.084179316486257	2769	host	pprA
gene-PA5226	1129.4412833053843	1390.0962510006068	1767.7239200228084	654.8596807942924	788.3816654868637	689.9019786507109	679.1034043163968	610.5959154622622	943.3552225505059	665.3586163883443	880.0015888895483	677.9790556416336	312	host	gene-PA5226
gene-PA1548	1492.9974508701705	929.0685334014868	861.3789181477189	1397.411154697108	1266.224596841489	755.5779840863502	1261.1920365875942	884.1213556322639	562.5557134043057	993.3315044111149	860.6338068211509	438.30876785088964	210	host	gene-PA1548
gene-PA2977	320.9556695330503	242.09922200786403	150.681397595296	416.6275362146486	418.31181806692865	541.671678772005	516.9803708470758	570.8195059805633	483.1815698918324	430.7541562180623	484.0661236363269	515.9006085525732	1020	host	murB
gene-PA1666	448.3849961606245	112.51783930483082	52.43280836717983	391.6755027179686	102.38863194486565	46.757165615093925	554.0826393039572	98.88192962951614	97.68856203812136	401.5009425256028	175.20393624950282	89.74637492894179	507	host	gene-PA1666
gene-PA2154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	996	host	gene-PA2154
gene-PA2465	6.219295652758589	6.3477999402751575	4.254923736528143	4.608749170362868	3.6219706423302993	2.7509002572500867	6.215867109065503	2.708191500251986	7.066458496101746	4.8237614207474575	10.040169959026814	6.650529607274939	1149	host	gene-PA2465
gene-PA1501	70.15919514027883	195.94706419360318	115.51058289337226	30.997222628893297	39.72262459241291	29.872036433326418	35.72535882193107	30.026453568566506	58.06950261470891	29.601194256610487	53.530903611684856	40.8112262699303	783	host	gene-PA1501
gene-PA1041	280.1096336781979	439.08230727704574	165.08751201210762	105.26768987740749	94.4648611602429	29.460707636530906	98.7247613708804	50.79677359003448	53.87253619350364	216.51019809038655	162.80619356624777	29.630817177436512	633	host	gene-PA1041
gene-PA2396	49.62479656263624	67.00920954033477	56.46156613152461	48.49901414089887	39.41552224368101	19.08686229215187	28.752138922368207	29.6472831990146	39.71426484140661	34.077745372922095	30.187201827291375	49.91949735025855	828	host	pvdF
gene-PA2687	37.301860503458116	29.33144087135932	24.15287945407852	28.958479127127166	19.92702228111687	26.398795846756087	105.18651628579136	37.900544284287115	113.22300312064948	27.053090286461643	69.96822990387575	80.81265873001081	1341	host	pfeS
gene-PA3239	132.2093460661279	109.50800819141527	123.89488523680758	92.20937705778246	155.28523388199676	106.9320094027183	115.48060573148184	183.62369243064262	234.79494885508217	106.53836706406614	140.6148280754151	220.75900628029177	804	host	gene-PA3239
gene-PA2197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1038	host	gene-PA2197
gene-PA4122	180.3670490449663	210.3929460973891	18.411750524337286	355.2932004654995	356.6321336307451	14.183006903245158	215.1765842890156	144.50400612754805	21.859817570825516	116.92224229736924	75.42870761910415	19.593483381433092	780	host	gene-PA4122
