Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	gene_length	Entity	Symbol
gene-b2448	18.516674293717614	23.71980186558304	18.73034852745387	11.346783370521237	12.884602271827443	8.472897907234675	1.5373985667000079	5.7437206793554	1.9532766156959929	1.2327861472202744	2.2871131616485214	5.470116579680005	378.0	host	yffQ
gene-b4791	42.42001747288036	30.333024236465004	38.209910996005895	29.955508098176068	23.192284089289398	24.910319847269946	36.159614288784184	26.31668383995565	8.290117173143415	3.8832763637438643	3.8423501115695164	6.683487893718116	75.0	host	yriA
gene-b0633	313.91397227692795	303.15820284945374	261.60569430906645	286.7641615459004	320.09185478606025	311.0113723552298	177.52506424737612	137.65510589839062	30.902382368897197	31.932727123348307	29.373337629766965	25.83407424482984	1089.0	host	rlpA
gene-b0616	15.050006199124217	15.899663257320034	11.683286705243502	8.762862404956994	8.03693012995177	10.276534590457898	4.475199788215864	2.9313137940544656	1.6672574760344119	1.5379312331658868	2.2191791073421294	2.757214477606483	909.0	host	citE
gene-b2086	231.71934544560895	258.42547119105967	222.51654050615196	246.22519914031082	189.40365339586342	204.02738160621098	48.42805485105024	50.221004994582024	9.542270287836951	9.70819090935966	17.77086926600901	17.683395052129182	900.0	host	yegS
gene-b2153	327.8991260936211	326.8541387653905	295.5699393188796	321.169940066054	338.0041403147558	343.4943207639241	123.63993674976653	147.51504394593974	22.537594332817015	28.297417448806186	33.70671482402631	30.34543270129862	669.0	host	folE
gene-b0770	2.773275200894375	6.439141866588989	6.347942387965538	2.7061366197477428	4.609345164189315	3.164042419333451	1.4859375268104678	1.3763955983240401	0.5690783885852893	0.3655804108127069	0.4019194677373971	0.8738870153920131	1434.0	host	ybhI
gene-b0288	87.25026321126528	77.86016916311871	95.52477749001473	98.40755759524781	64.30587861121151	68.7460125655177	34.04639007710199	26.017630614501606	8.831800965706762	9.178653223394587	11.134082709661666	14.050514322021037	330.0	host	ykgJ
gene-b1600	47.37481459573728	47.16682891157166	70.00851580753249	76.45127811941357	72.23826191745879	70.00558270895534	34.40244333681165	28.04236802618225	3.9284622874783084	4.93367079000245	4.527359250312442	4.622289270757919	366.0	host	mdtJ
gene-b0787	24.06177461696995	27.176770355211474	36.12281501723246	28.0332295036407	33.61906727228925	25.418693721704024	11.394836435541235	10.642776552923241	1.251790276932107	1.9579544691145534	2.5225512812299873	2.720432309680431	714.0	host	ybhM
gene-b1658	701.7287978152649	606.8952604586843	414.5321871470711	418.2384537099143	399.7617389074883	369.90888495006124	273.00961916030667	274.9978037223435	35.299658284766366	35.76701913974611	33.91548069970899	29.435683157640092	1026.0	host	purR
gene-b2470	24.060486789169854	27.11682292475549	29.232335852095638	26.563278988792494	19.662052021748238	26.569636501010468	11.63268626479948	9.253939885918895	2.1588846805060973	1.7209124540676084	2.2441471629470318	2.8773445592536446	3114.0	host	acrD
gene-b0979	113.74496769608089	93.33419299828009	100.9659684474624	114.24624100767556	88.73037448408873	95.5380717851382	28.452014635445526	24.82378488861252	5.40005983408913	5.1230558888441475	5.132426765124189	6.778273506986546	1137.0	host	appB
gene-b4084	33.01235230752382	40.14664972473309	32.083274413154854	28.330355899301406	29.55145875893326	35.29918595868897	17.496587559089118	11.991069652883017	3.718852965775019	3.5074754253170384	3.718403333776951	3.4360673647139506	930.0	host	alsK
gene-b3094	288.2595781940904	319.1408920631935	278.35178178443994	263.91128580702673	245.8023931471019	253.84344135593614	129.39078747848174	113.29383197509864	29.707586877697803	30.43649041853299	28.836169997541493	31.611091389207303	777.0	host	exuR
gene-b4572	8.458753484175547	11.576679417978589	15.653219840800734	8.591135980537508	8.282958603317642	9.53201014563901	5.99585441013003	2.8196446971381053	1.511219276354268	1.2944254545812879	1.486623555071539	2.0885899667869112	1260.0	host	ylbE
gene-b2839	42.99785424935388	43.89252658651373	50.24776191499643	49.096658814755344	37.53879315734341	47.61931564210257	17.79834494525778	14.76096048715461	3.8610822170589816	3.9206155595490935	4.23335849632058	5.623126833657068	936.0	host	lysR
gene-b2791	79.02963025359414	71.44018554677918	147.04400050863208	121.8148927364004	199.48918689829387	182.7029479766925	38.59400539853812	41.214346818321346	4.913323755634567	5.058674190317677	4.324484081507836	5.841650098676035	783.0	host	truC
gene-b4129	102.38230501730263	128.09196761097314	106.38541831601268	85.43724237487334	85.71061511259126	100.04215127820862	31.90253942756933	32.11571595093402	6.937443657120384	7.597714624716256	10.441168781438902	9.865079092135806	1518.0	host	lysU
gene-b2723	6.79138210772715	9.668596540165604	11.072127208347114	5.924921365887937	5.712385243667339	6.135546760411317	3.7109620575517432	1.4584369123128131	0.8933315919335576	0.6057656068237555	0.8280926964589475	1.817656292934422	1827.0	host	hycC
gene-b2225	23.134468988588225	22.21757964174418	31.241353528417264	23.131666485078043	18.8045546669914	24.04471027728759	14.958472540864939	9.90685974670145	2.350600308504708	3.2985359074272202	1.6689744693110833	3.4675431881018213	777.0	host	yfaP
gene-b4673	28.922739186054788	40.55217143912433	43.420353404552145	58.79696837451913	31.625841939940088	28.307181644624936	2.935033627336378	10.466862890891452	2.943933655235587	0.8825628099417873	1.0915767362413398	0.9493590758122323	66.0	host	ymjD
gene-b1530	78.62330824714893	99.98207785853067	175.16105243605134	120.66717211961205	177.5409333731809	158.9106610946531	76.14894142096176	72.37088055987805	20.01062765931169	18.612945329668868	16.727472468470737	16.276597672201444	435.0	host	marR
gene-b0306	13.698130642284282	15.240857765870896	15.686666891742615	8.226417943627897	13.528832385418816	13.344814203894613	5.91898448179503	3.9749157883266344	1.1334144572657012	1.1326222727586273	1.9011628156203335	3.393958696028731	720.0	host	ykgE
gene-b0644	41.313974072513844	51.175347638207825	35.85195546359268	40.096608720369524	19.919753205524636	23.196507307383275	6.9324413897208945	6.962619574221395	2.3840444324607213	1.9059025098129394	5.303857515970191	6.214516158844491	978.0	host	ybeQ
gene-b0800	353.169771639479	308.22176908777425	268.87677886139386	289.50204300488764	209.1640574407876	238.0725940009444	80.26082610828264	79.72889418802764	26.754028844402665	26.553867970148854	38.378613848036636	33.18320507979205	963.0	host	ybiB
gene-b2076	25.633928687315613	29.346966173050504	33.681767088842484	34.90297106955656	31.420345890947626	38.15281513784035	13.782643290942175	13.273765971907457	2.474511095784767	2.195224455137857	1.7554596635460142	1.8931663441635747	3078.0	host	mdtC
gene-b1754	64.47515509213498	57.56531894263356	62.835745059967344	58.629908932513324	36.07026188694109	46.655391561173964	14.939245712406244	15.390862657043472	3.9958791001655274	2.5955060528879295	5.185691024611815	5.583890913774775	1167.0	host	ynjB
gene-b4081	9.302635410719375	13.825681841526015	12.733350972611182	6.569190372407031	5.7641641742385925	7.283719253587703	4.248074986934231	3.3665348479475425	1.5718195480877726	1.0503013556909575	1.5096953106495723	2.259585636582331	2052.0	host	mdtO
gene-b1485	83.527709990496	101.74661877468587	60.13757386741041	81.74237919766804	27.923820308174527	43.44131268157443	13.173294742091704	10.011781895635302	2.556003936117587	2.4676338097369035	3.694567414970688	4.191150435023903	897.0	host	ddpC
gene-b1636	796.8482448898706	781.0939605008833	828.4277067455117	838.0072301770372	804.0797105262313	857.5278756947095	424.4180918196209	372.9339094507604	74.88631235505525	77.39585530517284	65.03978053437983	56.638498752103395	864.0	host	pdxY
gene-b3077	4.5955018928953715	5.947651811071569	6.368318499334316	4.992584683029344	6.184609090477172	7.117234242077126	3.0133011907320153	2.6316683839955646	0.6044877105417072	0.2588850909162576	1.2807833705231721	1.9493506356677839	450.0	host	ebgC
gene-b3199	610.3400951501666	711.3949158398884	865.6932960032585	736.477158142894	756.1650958278731	897.0680659284712	299.31228345440775	293.83536969742147	51.07111572322238	53.39505000147813	59.03610848505246	58.415250633571425	576.0	host	lptC
gene-b2024	944.1040474147152	745.4511157108299	866.8496666059442	965.5835897499658	884.3236778761567	1110.982906080332	311.304460993743	301.67905865315015	34.542154888097556	37.333124391277394	42.56261810580054	36.84748152786664	738.0	host	hisA
gene-b3333	16.536153718487512	26.327556663699536	23.60603203588903	21.406818111395737	18.828787340531342	19.260556582940676	7.488874461502616	7.291349259781527	2.0698585081140934	2.2518999532019834	2.04248636729694	4.037222873943772	1164.0	host	gspL
gene-b2305	66.77224972583018	67.73714562609285	94.5977198356256	94.67114206111657	73.01274620702218	79.37992736323395	28.480696680078932	26.582508929248128	4.579452352588691	4.576251607105563	5.660027521251391	6.610352083433322	891.0	host	rpnB
gene-b4770	994.7494097390444	993.8526176300592	1150.7926135267658	1013.040819320136	1025.0989567465915	1056.9092849484534	289.27691431027347	323.6952112314545	80.8286424381483	66.0156981836457	97.97992784502266	96.91057445891269	75.0	host	yljB
gene-b1461	199.86354386260936	224.18072210962063	177.21791299052506	188.53116984866054	163.5353365270406	184.77435051546385	67.05422979376188	48.500298743508004	15.444328868235926	11.948542657673427	15.3940308957112	14.459469000832462	234.0	host	pptA
gene-b0563	12.828634316395268	12.23105815986492	12.688300615371976	3.294227430151327	16.83310941964553	4.304778775449875	5.207317725919381	3.1834698193494737	1.4624702674396144	1.2526697947560852	1.9366684030088288	1.6843467474087994	186.0	host	tfaX
gene-b1591	355.3969756569366	309.85815288899687	338.5167868010565	363.6505694845099	307.15634781668643	331.5589610333491	132.60625100677825	127.89266475880886	23.000020205977155	23.678514413072342	19.797474660220985	16.91248460910377	615.0	host	dmsD
gene-b3818	6.262797855248084	6.673546323446446	11.946127800974514	7.504959079714834	11.870066659872526	12.60927326352247	3.559017154407892	4.403382138575257	1.1219400701842712	0.30576979242077673	0.18909203304968092	0.6578236115864288	381.0	host	yigG
gene-b1626	281.3572587486962	256.1131698236941	482.4020375846282	488.14325193997485	407.0482513630384	527.7404982220454	125.62742573605777	121.73704089231185	18.32849034878646	18.491792208304116	14.86623555071539	16.19722831385768	441.0	host	ydgK
gene-b4073	13.131588481024876	17.89888946278591	22.546877224270485	15.793015098781911	10.541947313313363	14.223312944589871	8.703892825894087	3.403019462063231	1.5836332766094883	1.6433928185122937	2.107872318259139	3.9938554223824947	957.0	host	nrfD
gene-b3279	1124.7037065106927	1128.4463706411461	994.1259037355109	1021.9465109168909	712.0658033900744	759.3319505567421	292.8370307749993	251.43101993038704	67.91734508402965	71.99804285211596	105.53481894277083	105.67136264392154	555.0	host	yrdA
gene-b4459	1206.0371988965187	1507.1602780821784	1032.958795386392	1312.3641362160308	1014.0456128402068	1283.373621310716	495.9582354958621	354.15537295259463	55.94726682673249	81.38355783590865	145.62098162198302	122.20473209923418	141.0	host	ryjA
gene-b1041	3.4884882790197658	7.04327188153212	10.350982080961348	1.7915973742928266	6.103232655076156	6.438287554510559	1.2744224960802695	0.6492602921041689	0.6817530570019255	0.6386967703526092	0.47397410915742383	1.3740723465703362	456.0	host	csgB
gene-b2245	53.02502184110044	53.76188997134654	49.6913350858944	46.487940824001186	40.67303552972394	46.474477326996166	13.974264583885144	14.606741496990308	3.479993216338187	3.405111736864955	4.032317048055695	5.8449346085454605	804.0	host	yfaU
gene-b2766	21.260032341950648	22.514106501815725	35.649507692583185	34.843188557591155	50.86986840339419	41.335352172440864	19.64534300561472	15.5944972046907	4.429786962359209	3.9382283877591076	3.511581764700914	4.187031773039798	1272.0	host	ygcN
gene-b0768	17.675007280366813	16.55242721005767	17.493438719037105	14.55813715463102	8.0224882069869	12.58944736216473	4.467158099467947	4.75851987672154	1.38494488938127	0.9158670669207227	1.4348398608455346	2.036046822968373	954.0	host	ybhD
gene-b2410	76.11399531545348	62.55750891374826	105.9698997769462	99.56546849448365	111.43439802661572	132.51306997260716	38.00560060382722	35.26672721795858	6.107115222332563	5.772437837997636	4.759667930998274	7.589170750186675	999.0	host	yfeH
gene-b4032	13.390157030580921	13.51739047970811	18.162762208440114	11.232169397081627	10.541947313313361	17.972813742619007	6.08747715299397	4.541178608746556	2.1370777645413894	1.8958756658008762	1.2937205762860324	2.8129157801843925	891.0	host	malG
gene-b1027	12.726005241864106	15.612586004062868	24.162149600415493	15.658561051319309	17.394213066967048	14.234468484154254	7.102781378154036	6.250212411989467	1.55439696996439	0.9708190909359661	2.4014688197309475	2.715166956822985	300.0	host	insE4
gene-b1816	132.307135422399	111.04575346682756	102.2049075717714	113.07430364611915	93.84161192198022	97.02202748110919	45.28660749077017	39.6144686897213	9.833532533172281	8.64197341064386	8.375064669967275	8.611912387136783	1557.0	host	yoaE
gene-b3572	465.17405524238114	448.528359364841	384.33062038270776	437.801249281738	358.1487889865145	399.06741040354706	152.46727316742133	148.818328771998	28.447695742171256	30.14648756064316	29.300217657004385	27.7812445342948	1254.0	host	avtA
gene-b1117	805.345844543893	700.7553864583041	777.7897292361935	818.1321753309159	854.3482429473274	916.6480639769206	396.2546254479097	355.52827687632396	47.6061750060319	46.13465081712796	42.89803276271522	41.14700746533188	702.0	host	lolD
gene-b1179	524.4126013275805	648.6487238909474	489.2229564923042	477.1894951419206	557.4659111370479	474.2102172760104	209.11441421921387	212.16317361799108	48.36693935592559	45.245513595914744	55.520196566256764	46.56214329625866	327.0	host	ycgL
gene-b3953	33.95461924912572	34.43377364304592	31.05294624288404	19.707571117221093	19.326903407741163	22.63155625221893	6.230509980836873	8.079683635074103	2.727012228007702	3.2360636364532196	4.213103192510434	4.763450801443833	342.0	host	frwD
gene-b3672	2525.9192222487845	2472.330718738613	1111.9015989479433	1413.190292510372	1799.1590081388138	1442.3183028451751	992.0413660396958	1049.6768213436856	127.17793390617737	151.21242810335954	216.85991159994617	258.85857467146866	99.0	host	ivbL
gene-b3118	0.6776360618670983	3.847921698856207	4.488102682297253	1.3050613461302383	1.4819350855775972	3.4108151319858435	1.0314814664760437	0.6305914658136338	0.37245933785089225	0.24813267499960792	0.3068969737675332	1.8016590767810419	939.0	host	tdcA
gene-b3808	522.3946596197303	475.5367906352129	510.5754265261499	472.3623892024396	608.4395517251847	507.43244133327664	229.58485262720117	214.63529952803333	47.41550427926355	40.75043097755907	53.365973771798835	41.38502341596288	486.0	host	yzcX
gene-b1744	259.8718562676842	294.9887988029924	157.26534119645478	198.97269662734456	127.44985838541386	177.10455176685733	22.18994463763293	19.96157133371249	2.4863935020070227	2.7050686744345804	7.5092368666509515	7.371494000424393	969.0	host	astE
gene-b3371	11.040400441988655	16.22086857564973	17.30222811187088	11.180408247786323	10.88201012987186	14.871053951554115	6.816852295749008	4.534032773012887	1.595422109934125	1.0249116502549789	1.4084861112791482	2.8174527411201735	1023.0	host	frlB
gene-b0445	15.430561911431344	17.937362604819015	15.757277332619921	13.448039550247392	12.066532286314589	11.924819276848801	6.377357017422254	4.815442589762608	1.7819365616875724	1.3697623858003047	2.160051319334715	2.210148113002022	1701.0	host	ybaE
gene-b2224	8.99411762874362	9.711988400357372	10.95369749327049	7.583672936247106	8.22005005696333	7.207325814761647	3.9232854562876143	2.998103222273428	1.0821751056714108	0.835641749160072	1.5807136534937882	1.7977736422975943	1185.0	host	atoB
gene-b3059	203.09098171178763	199.4340042960042	174.84689426356206	203.58112299731306	204.90270408983838	210.75305279937123	114.40932052189864	85.27372069500191	22.511088804500474	21.77273883555419	22.965502790630907	22.203941879919103	618.0	host	plsY
gene-b4127	578.0310073227653	694.1105739953853	582.904912414828	423.44699259659467	384.8389997233735	395.9450368188511	91.5343454327543	89.65024165259616	20.924574595674482	21.336683317273977	73.36355295441795	68.39558352774719	273.0	host	yjdJ
gene-b1949	10.015837458874527	15.860404829524182	19.354693478368997	6.808070022312741	5.1538409087309764	22.735609384413042	4.304715986760021	8.041208951097559	1.4392564536707317	0.862950303054192	3.468788295166924	2.784786622382548	270.0	host	fliQ
gene-b0234	14.046363401616011	18.90644284314141	21.211189392017292	15.32942918931346	13.823215682357919	21.7994757414614	7.269553487574871	6.535600291379714	1.4583194530570989	2.057364960923901	1.5903767018085744	3.5962476249311055	453.0	host	yafP
gene-b1896	367.37967764012956	458.0944031748491	384.938236473694	337.53694531676854	226.3078668502239	279.6323874584513	64.84261660056411	63.78333109631355	13.935032485119358	13.734535349662508	39.94021826499891	38.078292868157156	1425.0	host	otsA
gene-b2392	438.8366214355479	480.9605359812656	322.45224704648183	378.4825368336575	138.42368106561347	128.81676987778818	48.936178106146	44.923152801861335	12.231937414974015	13.633779001037778	23.723953473371104	25.032736890061038	1239.0	host	mntH
gene-b4196	28.589527905109453	29.806780389586777	38.84173657766931	28.863707007040198	29.391143431127112	29.108504100661058	14.282928619664586	9.853597059891229	2.148935903176576	3.936962212090553	3.2093362107003447	3.5611902659500325	651.0	host	ulaD
gene-b1473	17.314292846073613	22.455420103025308	12.9965683659884	9.957381325151289	15.382637406161335	13.919760847599823	3.953310600085734	4.139954515639281	1.674237099167994	1.1887580705338359	1.551969645404354	2.1312142518233785	882.0	host	yddG
gene-b4662	492.89168029568367	412.61834439309	379.28955768094085	436.3353968845894	548.1812602922948	367.99336138012416	272.95812734228315	240.7378464905034	71.83198118774833	69.7224619854012	85.68877379494516	91.61315081588042	132.0	host	sgrT
gene-b2307	245.82311380727737	246.1805252762573	253.44747756395736	262.0679673860972	163.99564899957775	206.22111768361552	77.26875139414433	73.08660627100653	15.175423695607714	13.323374971840874	16.57917804416763	16.254298486291443	717.0	host	hisM
gene-b1229	1101.1529535668526	1155.3313643006522	1758.7797267279184	1972.070949796591	2786.939471396276	2233.032243451699	1293.5671540213866	979.1999445450165	164.50701265456465	219.40511455152833	188.1150575455909	226.26391306858207	90.0	host	tpr
gene-b4709	58.21225223859939	83.88128505288434	149.0284252401764	142.08146133522243	141.17042489132675	153.75546800139446	47.72619898364371	45.76814580861851	5.2094825986125395	7.386666996251915	6.264701268863341	10.896991131062144	276.0	host	insA9
gene-b2729	89.03666769040395	78.83819212135641	83.68559462399843	70.993243548181	72.24334482358863	70.6490163735597	24.861461313908148	22.868776064132582	6.615192095882319	5.866446913142468	9.503138644924606	9.661124712677424	1122.0	host	hypD
gene-b1376	114.46090921561681	130.43815696005234	104.24407766658808	97.1910685943957	85.57153095013675	93.87386543429314	29.3908194958098	33.34959072821966	9.46931487449571	6.963116238437274	14.408812918385685	11.66729567653378	435.0	host	uspF
gene-b1644	20.023434821114854	23.707423302872687	30.45318903939178	31.659906047817998	31.625841939940088	32.351064736714214	12.868993596782584	12.767272317461	2.173981776173972	2.308241195232367	1.4274465012386752	2.9211048486530227	858.0	host	ydhJ
gene-b1127	587.9424793383631	655.041505696134	527.1516916858716	532.1613658027833	421.317043480245	446.34977581730635	108.77564724490176	110.83248878807727	27.521820841464034	25.445429473920672	49.55598249029143	44.32508780369288	1227.0	host	pepT
gene-b2135	18.125900323233317	22.07610557425799	13.187694371370581	14.588721476384448	6.508038902606719	6.8085786754564355	3.62386805007859	2.014031926527218	1.5200310505604155	0.7925053803558907	1.3477631131143075	2.344335677005717	588.0	host	yohC
gene-b2128	300.5475623206636	260.1488276789398	286.2519248314569	316.68686374282635	316.9928993351645	297.15911410311776	107.70611106217184	102.73213671130227	16.77559571409656	15.994642399846654	21.849429425420915	21.570683263536953	732.0	host	yehW
gene-b0737	737.0707581462057	732.8356695784611	1031.6286766874268	956.3717412296471	1090.3385506912678	1172.3409649828343	426.8377475183476	414.1175141049298	61.51419466273218	60.18237827793522	46.158101989633806	42.49512053635707	693.0	host	tolQ
gene-b2192	170.58814366005402	203.39332225476394	194.69252184958927	159.89595648734513	169.50935465872067	182.82803557629316	97.94216190059498	82.79293119374427	18.93480508774155	20.60392810732601	17.405140987040813	21.07751342628993	981.0	host	insH8
gene-b2033	341.02894757702677	411.2031353644404	620.6686050112633	257.4625465290859	595.1116551845579	441.2143308698828	271.0659990647618	216.57829276917815	42.47633005909459	41.888133365257424	34.01064978197636	32.3360375568532	591.0	host	wbbJ
gene-b2130	202.8962623298066	182.35870254930578	201.76370253148494	241.8099482018334	136.08943902134843	164.10203304271099	34.292750412660794	30.25395972533762	5.67126701044866	4.426532642609587	12.567272061804442	11.903880639718148	1158.0	host	yehY
gene-b2367	5.891669093455605	5.912870221533138	7.010188922555835	5.706569414414189	6.103232655076158	7.63056302756807	3.3984599895473857	2.94972577153499	0.7575033966688061	0.5298817650332758	0.3744980615564831	0.9364048584034885	1539.0	host	emrY
gene-b3880	24.078995425427255	26.829081539072835	21.17343746581742	18.089074938512116	18.486603259578505	18.91052576397304	9.046142291017437	6.753979850230164	2.2527492318324494	1.641481554722648	2.4942792088992936	4.540412971275894	1242.0	host	yihS
gene-b1777	774.9810884468525	756.3648415783047	753.3305012140785	412.97303871611354	772.2266020939217	771.3595902470952	434.9655329478945	442.1058287948593	127.2555761124693	117.13839141183414	183.4088823860449	153.08675910405162	273.0	host	yeaC
gene-b2547	8.521878510176856	12.567954719823849	15.385643433265678	10.131056580822532	10.813862620998032	12.885865567252734	4.355962605650022	3.5898254245971244	1.4906584698732577	1.1942615801196408	1.4770939168980035	1.9891333017018202	1512.0	host	yphE
gene-b1916	183.4973784874596	184.16743419137586	132.2005097311163	120.34181865166921	102.96989201468737	98.93250917410114	40.18925713780103	34.67031999662207	9.513425438578738	10.070737457841972	11.259999030273738	12.30621474206396	723.0	host	sdiA
gene-b0140	3.2201430267874764	3.9731277280437607	6.3698351267454445	4.685716209688931	1.4084383050175748	5.762942706135326	2.614199991959527	1.464997582183766	0.41954034277041574	0.47165299964500373	0.38890183315480936	1.0992578772562691	741.0	host	yadV
gene-b2460	8.384298325302206	10.484642615671035	16.329021793164912	9.310181227094349	10.902355768469375	15.968153748249964	3.0353766573307848	3.655094977771618	0.8303402617331145	1.410591841530891	1.2315224716568962	1.5173516852725424	702.0	host	eutQ
gene-b1710	1015.8326195102122	992.2719645128775	939.3676968007842	1033.0506251248464	945.3376666829917	995.5424799209784	339.34731189105497	324.84656614945254	56.95231651726411	59.30438359847966	74.78487139705614	69.80884943336686	552.0	host	btuE
gene-b4385	140.20580099426107	128.99974536175498	80.11020687755607	95.22097936613092	98.2015632609551	80.1490342576253	32.867088277289355	31.784508354000486	8.022882258637523	7.346739066542446	14.333090928574347	12.512723674894557	1332.0	host	hipH
gene-b2793	257.8414523591972	274.9971977481717	241.7449928076326	191.52372810022658	252.31166207029125	247.83226378661422	121.3362253410929	110.25533751629769	25.33723998659903	22.936934566069525	30.48018117350818	25.935238049112193	546.0	host	syd
gene-b0927	1401.4807856057519	1460.8919760944539	1338.9597759834037	1435.9984732248543	1259.4698720711326	1328.303265665436	524.3383222761859	526.3336767991129	108.00420304420781	115.50949369006634	111.40147024863006	100.2716572017605	648.0	host	gloC
gene-b3379	16.649494912563963	21.161866938710272	26.081850509219038	20.912160478093746	15.435137875124344	20.95090284570485	7.713228303921541	7.18544268667731	2.298880615419462	1.5241528390120969	1.8851120427922115	4.3482589752218965	879.0	host	php
gene-b3188	202.97750296163179	211.5253587647227	279.7468183293916	256.9497395518035	235.66353187503742	245.8506989534706	117.33822609071672	111.77516254604818	20.89243239199449	22.339278006483518	21.69068611369888	22.23337706579615	279.0	host	sfsB
gene-b4699	1340.4030111307686	920.3016152746192	384.1256722597507	460.3817842957387	419.1720198105174	330.3388434078831	269.9268631042145	107.5856234850646	22.933725786359854	28.64712071614326	20.668379186208973	22.597858657038714	122.0	host	fnrS
gene-b0151	626.7318370993225	551.8906610029097	688.4459306500619	720.9899719118418	285.10815402998617	254.18693721704022	28.158668484821195	23.0023646345477	5.940990925302493	5.620531579102961	7.222462615732172	6.595547263537614	798.0	host	fhuC
gene-b4011	21.541415122947054	27.182627417788026	37.314366207037004	32.444708700084156	47.10932705636908	43.7876716065292	15.638226045651642	10.79395235623181	3.137129301360423	1.971976278463681	3.0018360246636844	2.7739085496388665	384.0	host	yjaA
gene-b4231	17.72824525410286	22.706773104015703	29.111023614958423	19.68598560668745	13.621974088588653	22.509325163195733	10.113489366484389	7.134040799987978	2.458007256720798	2.339323110689075	1.7360015564320104	3.9003788536382076	996.0	host	yjfF
gene-b1745	350.6989725785281	386.53098767711765	209.71300940559956	311.3780240115805	166.69454189176753	233.33566502345488	32.42950101632829	26.874738519597564	4.076822410062853	4.420694074797702	11.632114595571776	11.56183731614183	1344.0	host	astB
gene-b2597	1027.476081113955	1226.703186033511	592.9634020665001	641.9890591215963	406.8821770050771	419.0739899117782	167.09094948607978	161.8822328313061	66.3572975481874	79.19839952372354	192.96012621697787	185.59137161010008	342.0	host	raiA
gene-b0258	85.22870002731851	94.70312078754665	116.35370956975925	122.43832736462969	97.74758477423019	104.80220578974827	29.580836296453032	33.15419920936821	7.324383628104457	6.353528082041663	8.612597599558635	8.255944633110566	1146.0	host	ykfC
gene-b3102	126.35749885538829	136.12710680051342	150.8106177788003	155.19916464238773	98.3381042691754	128.71593842054378	30.224601609166108	30.49615718535894	5.472674235690229	5.4295049462680165	10.510988147150652	11.99828278792481	987.0	host	yqjG
gene-b3670	148.6887210389621	118.64645623116996	194.64114758426288	221.0868100029396	224.74996952507254	243.04988068948953	69.23048391077974	70.87869745555065	7.211119963752326	5.40455988768476	9.655390099949171	7.966786471249043	291.0	host	ilvN
gene-b0056	129.75247280011214	161.57330611182903	252.47128775485052	171.61356231359767	273.0704416964719	285.3453359726774	99.38537831183274	96.26206358509123	11.460991483608405	12.795127189294298	13.169345140460035	14.437257834932565	651.0	host	yabP
